long_east_deg,lat_north_deg,altitude_m,radius_m,roughness_rms_m
136.03416,4.4642,-2653.39,3393038.39,1.01376629935035
136.03351,4.4591,-2653.81,3393038.25,0.8932565792255655
136.03287,4.454,-2653.72,3393038.62,0.7715836995144288
136.03222,4.4489,-2655.04,3393037.58,0.651724934353836
136.03156,4.4438,-2655.23,3393037.66,0.7004127635612786
136.03091,4.4387,-2653.12,3393040.05,0.7459247826477353
136.03026,4.4336,-2655.57,3393037.87,0.8811894274407659
136.02961,4.4285,-2655.68,3393038.04,1.0456920182747629
136.02895,4.4234,-2655.62,3393038.38,1.0135680812685308
136.0283,4.4183,-2657.25,3393037.02,1.2289238315858482
136.02765,4.4132,-2652.92,3393041.63,1.2458059979340377
136.02699,4.4081,-2655.72,3393039.1,1.2184918784520853
136.02634,4.403,-2654.81,3393040.29,1.274703060153645
136.02569,4.3979,-2656.58,3393038.79,1.2369658098100689
136.02438,4.3877,-2657.33,3393038.59,1.3478357154305887
136.02373,4.3826,-2656.41,3393039.79,1.4176188965069099
136.02308,4.3775,-2657.35,3393039.13,1.422109859347765
136.02177,4.3674,-2657.39,3393039.64,1.3734562057998427
136.02112,4.3623,-2656.08,3393041.22,1.4009522334564277
136.02046,4.3572,-2649.76,3393047.82,1.3119601315060825
136.01974,4.3521,-2652.69,3393045.15,1.3952741065879815
136.01905,4.347,-2652.03,3393046.08,1.5164356670338761
136.01837,4.342,-2652.69,3393045.69,1.576670137877044
136.01768,4.3369,-2651.47,3393047.18,1.5158860851251992
136.01699,4.3318,-2650.46,3393048.46,1.762601772666213
136.01631,4.3267,-2647.65,3393051.54,2.1242923613714813
136.01562,4.3217,-2645.56,3393053.9,1.9427403544963837
136.01494,4.3166,-2647.92,3393051.81,1.699562732495878
136.01425,4.3115,-2647.39,3393052.61,1.036722564986966
136.01356,4.3064,-2648.04,3393052.23,1.3040998790630207
136.01288,4.3014,-2649.31,3393051.22,1.2623267700029575
136.01219,4.2963,-2649.5,3393051.3,1.160973285530497
136.01151,4.2912,-2645.98,3393055.09,1.3459918753359346
136.01082,4.2861,-2646.95,3393054.39,1.1480772577646512
136.01013,4.2811,-2645.99,3393055.62,1.2326120445659146
136.00945,4.276,-2644.34,3393057.54,1.5623725079955506
136.00876,4.2709,-2646.75,3393055.4,1.797919341418199
136.00808,4.2658,-2645.88,3393056.54,1.7514460626268678
136.00739,4.2608,-2649.04,3393053.65,1.8543423527569207
136.0067,4.2557,-2649.95,3393053.01,7.91544123372044
136.00532,4.2456,-2645.41,3393058.07,38.97381606922009
136.00464,4.2405,-2606.62,3393097.13,56.79133413946248
136.00395,4.2354,-2637.51,3393066.5,57.5049657256978
