long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m
234.58056,68.7184,-4135.42,3376170.86,0.4729112661644286,0.7613738678208115
234.57816,68.7134,-4134.68,3376172.69,0.4011682890661728,0.831326093091311
234.57576,68.7085,-4137.3,3376171.17,0.3119241000526112,1.4020757900507443
234.57336,68.7035,-4138.43,3376171.13,0.2436258921128415,2.176855027676205
234.57095,68.6985,-4138.12,3376172.53,0.2940411445205682,2.397815028392292
234.56626,68.6886,-4130.64,3376182.21,0.532825415092521,1.2027223156158515
234.56388,68.6836,-4128.33,3376185.62,0.5039076930177839,1.7109864735319005
234.56151,68.6786,-4124.6,3376190.45,0.4120426268205397,1.90086867486978
234.55914,68.6737,-4123.88,3376192.27,0.3743123883018736,1.7743923934318806
234.55677,68.6687,-4122.33,3376194.92,0.3818333230810634,1.44609635437559
234.5544,68.6637,-4122.06,3376196.29,0.3713120683466673,1.0533800901345187
234.55202,68.6587,-4121.71,3376197.73,0.3242730332128199,1.065679660967738
234.54965,68.6538,-4119.86,3376200.68,0.2638131864951596,0.8585091928326256
234.54728,68.6488,-4120.49,3376201.15,0.2007263518242568,0.8097290188500158
234.54491,68.6438,-4121.83,3376200.91,0.2906868499555437,1.222870937375165
234.54253,68.6389,-4121.09,3376202.75,0.3593749767658056,1.4137759722526535
234.54016,68.6339,-4119.49,3376205.45,0.3739902126402145,1.2673034576674391
234.53779,68.6289,-4116.26,3376209.77,0.4179304890499568,1.1482794549846522
234.53542,68.6239,-4115.88,3376211.25,0.4434727886298205,1.083075900854643
234.53305,68.619,-4116.22,3376212.01,0.4829156049111723,0.9084718701017016
234.53067,68.614,-4115.03,3376214.3,0.4096303802489078,1.2215477827411962
234.5283,68.609,-4113.35,3376217.08,0.1755860668404857,1.7401844420294528
234.52593,68.6041,-4112.28,3376219.25,0.0715550347921075,1.676666455038501
234.52356,68.5991,-4114.56,3376218.07,0.042489455632772,1.310249776802233
234.52104,68.5942,-4115.22,3376218.5,0.0425042356705266,1.251850893417716
234.51872,68.5892,-4114.49,3376220.33,0.071191844919371,1.1931271026997323
234.51641,68.5842,-4113.05,3376222.87,0.1710455830527337,1.182376384151832
234.5141,68.5792,-4112.21,3376224.82,0.2113116942796476,1.0887668533380217
234.51179,68.5742,-4111.94,3376226.19,0.217045935891136,1.085564454968863
234.50947,68.5693,-4112.81,3376226.42,0.1984594691904879,1.1718665870869482
234.50716,68.5643,-4111.21,3376229.13,0.1891253556427456,1.232981415812928
234.50485,68.5593,-4107.48,3376233.96,0.21646506605039,1.155976222242939
234.50254,68.5543,-4107.2,3376235.34,0.256280962986498,1.2949046011345824
234.50022,68.5493,-4109.48,3376234.17,0.2369680208661791,1.4538244892759438
234.49791,68.5444,-4108.23,3376236.52,0.2269899244086461,1.4688285583911689
234.4956,68.5394,-4106.13,3376239.73,0.1719709807836228,1.812002836227064
234.49329,68.5344,-4103.79,3376243.17,0.0632522275957742,2.2749046712291965
234.49097,68.5294,-4103.87,3376244.19,0.1019498914152241,2.171779020091092
234.48866,68.5244,-4105.81,3376243.36,0.1830453741091697,1.7374216007547227
234.48635,68.5195,-4107.02,3376243.25,0.2327922843407604,1.4163023857074757
234.48172,68.5095,-4107.42,3376245.06,0.295024216138804,1.4081067116331596
234.47941,68.5045,-4106.24,3376247.34,0.3483038445490594,1.5999101328405765
234.4771,68.4995,-4107.8,3376246.88,0.4037138721669628,1.421907016414223
234.47486,68.4945,-4109.02,3376246.77,0.4482278629510218,1.2200670528484587
234.47257,68.4895,-4110.96,3376245.94,0.4711690128663927,1.0807767423581705
234.47029,68.4846,-4112.01,3376246.0,0.4781934078872465,0.8747492724390377
234.468,68.4796,-4113.59,3376245.53,0.4609846424384713,0.95761166045248
234.46572,68.4746,-4114.03,3376246.2,0.380517780526004,0.6497387353284515
234.46343,68.4696,-4114.44,3376246.9,0.3156182801341003,0.7185741416015544
234.46115,68.4646,-4113.98,3376248.47,0.266610663730179,0.6882819580011845
234.45886,68.4596,-4115.88,3376247.68,0.2461324943123327,0.664438117485164
234.45658,68.4547,-4116.79,3376247.88,0.2526170220343737,0.6798674209322426
234.4543,68.4497,-4116.85,3376248.93,0.2702924873221809,0.6861862439116921
234.45201,68.4447,-4117.19,3376249.69,0.2841682882290873,0.7991723310114506
234.44973,68.4397,-4119.01,3376248.98,0.3470659287175447,0.9880618839243388
234.44744,68.4347,-4118.76,3376250.34,0.4512053575392579,1.0895615563623375
234.44516,68.4297,-4119.98,3376250.23,0.4451792974897989,1.1154287450466789
234.44287,68.4248,-4117.7,3376253.62,0.4587800751884848,0.8329693323300873
234.44059,68.4198,-4116.65,3376255.78,0.4630909504214559,0.8688055049220145
234.4383,68.4148,-4117.0,3376256.54,0.4364442274820242,0.9061585522166248
234.43602,68.4098,-4118.57,3376256.08,0.392591654821234,0.9632453756759228
234.43373,68.4048,-4117.17,3376258.59,0.3490730564932518,1.011381501803905
234.43145,68.3998,-4117.4,3376259.47,0.3288825168156382,1.3394395746129384
234.42934,68.3948,-4119.04,3376258.94,0.3192234800537453,1.6010487654307288
234.42702,68.3899,-4116.76,3376262.33,0.3973954579729471,1.728994637524217
234.42471,68.3849,-4115.34,3376264.86,0.5017956584643704,1.7191662878612026
234.42239,68.3799,-4114.63,3376266.68,0.6469789609558161,1.3175413953654893
234.42008,68.3749,-4112.85,3376269.57,0.7215320048279443,1.2132161958946464
234.41776,68.3699,-4109.16,3376274.38,0.7698218214423449,1.3467239123732744
234.41545,68.3649,-4105.44,3376279.21,0.8035276418915291,1.586090981642435
234.41313,68.36,-4101.99,3376283.77,0.8752547770922435,1.818253851780664
234.41082,68.355,-4098.29,3376288.58,0.9074779032108968,1.852309746778216
234.4085,68.35,-4098.38,3376289.6,0.9174365649109856,1.4998539502864845
234.40619,68.345,-4096.97,3376292.13,0.916451303226294,1.1765813536218015
234.40387,68.34,-4096.97,3376293.24,0.932973839752748,1.0124531365260043
234.40156,68.3351,-4096.27,3376295.05,0.9346986754127486,1.2514503844813205
234.39924,68.3301,-4096.0,3376296.43,0.8919543266578547,1.4696744394808718
234.39693,68.3251,-4094.13,3376299.41,0.7961922712144618,1.9588667769083747
234.39462,68.3201,-4091.88,3376302.78,0.6939179397556536,2.158839911691386
234.3923,68.3151,-4093.83,3376301.94,0.6795446321133676,2.0096962748395466
234.38999,68.3101,-4094.7,3376302.18,0.6725710508535775,1.653471670490945
234.38767,68.3052,-4095.41,3376302.58,0.6561828785541645,1.6801580494428894
234.38536,68.3002,-4096.63,3376302.47,0.6669312094278818,1.6776149061372785
234.38297,68.2952,-4097.01,3376303.21,0.7135148115388871,1.537198461783827
234.38066,68.2902,-4095.25,3376306.09,0.7383304426343809,1.4358102120048843
234.37835,68.2852,-4095.62,3376306.84,0.7550740483878189,1.5826478552700094
234.37604,68.2802,-4094.07,3376309.5,0.7135134507644089,1.9105566311804696
234.37373,68.2753,-4093.37,3376311.32,0.5353366244666855,1.399245189123205
234.37142,68.2703,-4092.42,3376313.39,0.4398112907527805,1.5069026619343804
234.36911,68.2653,-4091.38,3376315.54,0.3919712803381748,1.5425369709223982
234.3668,68.2603,-4089.1,3376318.94,0.3745319800178151,1.5740074295042068
234.36449,68.2553,-4088.05,3376321.11,0.3286988231633842,1.4809208287712898
234.36218,68.2503,-4086.28,3376323.99,0.286284726111588,1.893751328987116
234.35987,68.2454,-4085.24,3376326.15,0.2850334887628222,2.480368382439068
234.35756,68.2404,-4084.88,3376327.62,0.3221064344911269,2.4795534804642503
234.35525,68.2354,-4084.88,3376328.74,0.4348569230751664,2.820786743721323
234.35294,68.2304,-4086.83,3376327.91,0.5879829751425375,2.824863353391796
234.35063,68.2254,-4087.28,3376328.57,0.7570429775980426,2.3954328399432203
234.34832,68.2204,-4090.37,3376326.6,0.8534833527825152,2.2485849411041734
234.34601,68.2155,-4092.32,3376325.77,1.0078743856234789,1.7524822853322777
234.34139,68.2055,-4098.36,3376321.96,1.2346249772175524,1.0119643606615725
234.33908,68.2005,-4101.26,3376320.18,1.267444164460458,1.0082106331734164
234.33691,68.1954,-4106.57,3376315.99,1.308140069564291,1.1392833734357448
234.33458,68.1905,-4107.5,3376316.18,1.3291859296813897,1.4717134580286222
234.33225,68.1855,-4111.17,3376313.62,1.3443949103567951,1.9690935221149743
234.32992,68.1806,-4116.56,3376309.35,1.3629827953591025,2.2707281458176327
234.32758,68.1756,-4123.01,3376304.01,1.406522088854676,1.954792379188212
234.32525,68.1706,-4129.44,3376298.7,1.3783994258049397,2.1096093364673285
234.32292,68.1657,-4136.17,3376293.09,1.2564456244269249,2.179637631274324
234.32059,68.1607,-4142.01,3376288.36,1.0987081551132982,2.22224829373622
234.31826,68.1557,-4145.02,3376286.47,0.9501988616889748,2.452913783335805
234.31593,68.1508,-4149.2,3376283.4,0.7246521177554569,2.785288467241246
234.3136,68.1458,-4149.98,3376283.74,0.5971996337787284,3.1262177838189142
234.31127,68.1409,-4150.01,3376284.82,0.5272900682069225,3.2073255180788856
234.30893,68.1359,-4147.89,3376288.06,0.4680134297711195,2.8877990685411365
234.3066,68.1309,-4144.45,3376292.61,0.4611364132794432,2.8741198394989893
234.30427,68.126,-4144.94,3376293.24,0.5834211416849513,2.778911479862399
234.30194,68.121,-4149.09,3376290.21,0.7121012546074554,2.6898837364036554
234.29728,68.1111,-4143.26,3376298.27,0.7682490801907983,2.4046217070717866
234.29495,68.1061,-4140.29,3376302.35,0.802063416804874,1.3455745351802777
234.29261,68.1012,-4138.18,3376305.58,0.7211051413342452,1.1792636607632183
234.29022,68.0962,-4134.49,3376310.37,0.6091563927785445,1.3115291586297448
234.2879,68.0913,-4131.07,3376314.91,0.4722041264201201,1.3209792153829367
234.28557,68.0863,-4129.41,3376317.69,0.42947846123722,1.1095485463997186
234.28325,68.0814,-4128.37,3376319.84,0.3977464243938426,0.9141270130071488
234.28092,68.0764,-4127.7,3376321.63,0.4560484620964203,0.9569888335899416
234.2786,68.0715,-4122.43,3376328.02,0.5751118805434112,1.0947709353954134
234.27627,68.0665,-4120.94,3376330.63,0.6267275533308015,1.2490019466867066
234.27395,68.0615,-4117.25,3376335.43,0.6729458910234186,1.4700325981615407
234.27162,68.0566,-4112.97,3376340.83,0.766031907626556,1.3990740741065817
234.2693,68.0516,-4109.9,3376345.02,0.8599818982136044,1.3229736174482478
234.26697,68.0467,-4105.58,3376350.46,0.9273275308107184,1.0140623915764804
234.26465,68.0417,-4101.91,3376355.25,0.9331789199392796,0.9712630441628276
234.26232,68.0368,-4098.48,3376359.79,0.890022420560724,1.2360811322224
234.26,68.0318,-4095.26,3376364.13,0.8169850838753263,1.5226773392596669
234.25767,68.0268,-4093.18,3376367.33,0.6997531826606177,1.4972261880911075
234.25535,68.0219,-4091.54,3376370.09,0.6138141533811303,1.2507886108964876
234.25302,68.0169,-4091.33,3376371.42,0.5488277443985431,1.0325187261193132
234.2507,68.012,-4092.22,3376371.64,0.5192409366183063,1.2771148611035892
234.24837,68.007,-4092.24,3376372.74,0.5266641389135007,1.5490162442730877
234.24605,68.0021,-4090.44,3376375.66,0.5728540714148852,1.4242224634080691
234.24358,67.9971,-4086.32,3376380.91,0.6009385117602478,1.0160630331442184
234.24132,67.9922,-4083.87,3376384.48,0.5954885886980004,0.9960075218902268
234.23905,67.9872,-4080.41,3376389.06,0.5686039100850864,1.0769614580298943
234.23678,67.9822,-4079.15,3376391.44,0.5476092845220613,1.0263816701338098
234.23451,67.9773,-4077.69,3376394.03,0.515908218561651,0.8160685288903204
234.23225,67.9723,-4077.46,3376395.38,0.559371213169299,1.1413160948675494
234.22998,67.9674,-4074.12,3376399.84,0.6025817769361999,1.2584852241359883
234.22771,67.9624,-4071.87,3376403.21,0.641367862609197,1.1603398705964003
234.22544,67.9574,-4069.43,3376406.78,0.6520868692163038,0.5948353486195499
234.22091,67.9475,-4063.92,3376414.53,0.73183935451101,0.7579921674925441
234.21864,67.9425,-4060.25,3376419.32,0.7680685275339452,0.7208075222595502
234.21638,67.9376,-4056.13,3376424.57,0.7811074188016749,0.6526206405987375
234.21411,67.9326,-4053.35,3376428.47,0.7620826382226281,0.8467785572349993
234.21184,67.9277,-4050.62,3376432.32,0.7388344635115293,0.950097315145141
234.20957,67.9227,-4047.78,3376436.28,0.7486471275675639,1.0724449113044012
234.20731,67.9177,-4044.84,3376440.35,0.8217879924169266,1.2155752842251777
234.20504,67.9128,-4041.86,3376444.45,0.8856987478282514,1.1060987471785844
234.20277,67.9078,-4037.83,3376449.6,0.9005055551987273,1.437747916397203
234.2005,67.9029,-4031.51,3376457.04,0.8656690648449948,1.7881345238897308
234.1983,67.8979,-4028.3,3376461.38,0.7882283733415432,2.222220610321125
234.19606,67.8929,-4026.02,3376464.79,0.6466366250271443,2.9380454993226723
234.19382,67.888,-4024.01,3376467.92,0.5056501086622769,3.523344217036577
234.19158,67.883,-4022.11,3376470.95,0.5402673104092297,3.3026842499405067
234.18934,67.878,-4023.63,3376470.56,0.6387949578913477,2.27991629161676
234.1871,67.8731,-4026.79,3376468.53,0.6917333184599671,1.689538701306871
234.18486,67.8681,-4028.75,3376467.69,0.6705102665161502,1.571173183647431
234.18262,67.8631,-4027.75,3376469.82,0.5711370854726713,2.108394034643206
234.18038,67.8582,-4031.64,3376467.06,0.379964774916564,2.5352554086132755
234.17814,67.8532,-4032.05,3376467.78,0.1771104580003033,2.6181463532905638
234.1759,67.8482,-4032.08,3376468.87,0.0428987588422023,2.629648561565815
234.17365,67.8433,-4030.24,3376471.84,0.079995904473663,2.770002713515539
234.17141,67.8383,-4029.58,3376473.63,0.0854838174070788,1.738803644064156
234.16917,67.8334,-4029.07,3376475.27,0.0810419767381159,0.9988424661845784
234.16693,67.8284,-4029.08,3376476.38,0.0388304227368171,0.970114900618295
234.16469,67.8234,-4029.14,3376477.45,0.1218362185098649,1.598595859868812
234.16245,67.8185,-4029.63,3376478.09,0.2398343526115295,1.5708943709349046
234.16021,67.8135,-4030.35,3376478.5,0.3162037509387618,1.2648784367749846
234.15797,67.8085,-4032.67,3376477.3,0.3489786317119256,1.0752970888554485
234.15573,67.8036,-4035.48,3376475.62,0.3109464538277401,1.4627334523073656
234.15341,67.7987,-4036.37,3376475.85,0.2495858877005575,1.4403778177888806
234.15121,67.7937,-4037.48,3376475.87,0.1404147803802496,1.2411685980956702
234.14901,67.7887,-4036.49,3376478.0,0.0831482689194362,1.3869279898080935
234.14681,67.7837,-4037.06,3376478.57,0.1742295589030225,1.548933556608924
234.1446,67.7787,-4035.62,3376481.14,0.2847632042198583,1.6034202628670249
234.1424,67.7738,-4033.82,3376484.08,0.3178339871246306,1.5895434095905565
234.1402,67.7688,-4033.15,3376485.88,0.3534625566360726,1.869606481008532
234.138,67.7638,-4028.78,3376491.39,0.3430476300985791,2.099529792819389
234.1358,67.7588,-4030.05,3376491.26,0.3262056061505822,2.0963194993605403
234.13359,67.7538,-4031.5,3376490.94,0.311235778254203,2.2302915110479784
234.13139,67.7489,-4031.31,3376492.27,0.2739445018147304,2.8276307639425102
234.12699,67.7389,-4031.07,3376494.78,0.1592850538269906,4.211339775889789
234.12479,67.7339,-4030.43,3376496.56,0.1380878046085052,3.820380837589709
234.12258,67.7289,-4030.53,3376497.59,0.1982873988829774,3.0714943420083864
234.12038,67.7239,-4029.1,3376500.16,0.3496328513063192,2.4098460664897035
234.74918,68.123,-3947.96,3376491.49,1.7296534837634132,3.2975152744187963
234.7469,68.118,-3947.6,3376492.97,1.6533240979089328,3.472187088318581
234.74462,68.113,-3946.76,3376494.93,1.464917997285336,2.8495142447727915
234.74235,68.1081,-3945.32,3376497.5,1.2613471287930418,1.9460062533520308
234.74007,68.1031,-3943.9,3376500.04,0.835552587627408,3.133439097283316
234.73779,68.0981,-3940.16,3376504.9,0.675071040178139,2.661863722680597
234.73551,68.0931,-3936.91,3376509.27,0.5645504889811833,2.9053282523519046
234.73323,68.0882,-3933.27,3376514.03,0.4290207829453448,3.2725065435994893
234.73096,68.0832,-3929.89,3376518.53,0.4532223902179166,3.031661558126669
234.72868,68.0782,-3928.35,3376521.19,0.5346713482509007,2.3001317044659704
234.7264,68.0732,-3929.55,3376521.11,0.5829444120442192,1.7868792742008792
234.72412,68.0682,-3928.83,3376522.95,0.6183897843786319,1.6140981610078118
234.71957,68.0583,-3930.4,3376523.63,0.6958937964592763,1.981988914994893
234.71729,68.0533,-3930.86,3376524.29,0.7326601675735381,2.0874976709633986
234.71501,68.0483,-3931.24,3376525.03,0.7800807430896943,2.073637310601085
234.71273,68.0434,-3930.15,3376527.24,0.8555324157150977,3.137159272993605
234.71045,68.0384,-3928.65,3376529.86,1.0005749299334596,3.9907330113369928
234.70805,68.0334,-3931.78,3376527.85,1.219047748208567,4.004782197010755
234.7058,68.0285,-3940.07,3376520.68,1.4810658975973738,3.16973108194711
234.70356,68.0235,-3948.69,3376513.19,1.7162872915382132,2.533486627176369
234.70132,68.0185,-3957.41,3376505.6,1.9859144061350964,1.8387457080256409
234.69907,68.0135,-3966.01,3376498.12,2.033391860716577,1.5667441403145057
234.69683,68.0085,-3973.96,3376491.3,1.988620405076786,1.844407265986041
234.69458,68.0035,-3981.87,3376484.52,1.895477779997156,2.3439417845841013
234.69234,67.9986,-3988.52,3376478.99,1.778487110729407,3.2074750599173085
234.6901,67.9936,-3993.8,3376474.84,1.5205563249946936,4.098442841618576
234.68785,67.9886,-3995.48,3376474.29,1.1953249861351931,3.9643986880862254
234.68561,67.9836,-3996.74,3376474.15,1.2243720251419772,2.51134618421288
234.68336,67.9786,-3996.35,3376475.67,1.1175196562272995,1.330941176796641
234.68112,67.9736,-3996.4,3376476.75,1.0798089831876083,1.3294062491126104
234.67887,67.9687,-3997.9,3376476.37,1.0487582783839269,1.4482308237649069
234.67663,67.9637,-4000.26,3376475.14,1.0287172521716204,1.3212769689939434
234.67439,67.9587,-4002.56,3376473.97,0.9828005067002392,0.9288163487395168
234.67214,67.9537,-4007.12,3376470.53,0.8487180515365963,1.7093912599242336
234.6699,67.9487,-4011.46,3376467.32,0.6050426681478402,3.2459055983803538
234.66765,67.9437,-4013.49,3376466.42,0.2887812890845711,4.455222346151523
234.66541,67.9388,-4010.84,3376470.19,0.3578962679330838,5.113738602525841
234.66327,67.9337,-4004.7,3376477.48,0.7123995245601498,3.734289975096268
234.66107,67.9287,-3997.97,3376485.34,0.9690267862584976,2.398313665675147
234.65887,67.9237,-3991.15,3376493.29,1.0310947567154076,1.7248705894838603
234.65667,67.9187,-3986.03,3376499.55,0.9644068596082788,2.17793743456378
234.65447,67.9137,-3981.27,3376505.44,0.8377672440335424,2.498528430350939
234.65227,67.9087,-3979.78,3376508.06,0.7023836864892242,2.6461725533313083
234.65007,67.9038,-3976.83,3376512.14,0.6783112882734297,2.9053174915204893
234.64786,67.8988,-3974.58,3376515.53,0.7362758182213696,2.3568345483520057
234.64566,67.8938,-3973.8,3376517.44,0.8738195153566298,1.988498958865078
234.64346,67.8888,-3973.89,3376518.48,1.01077026653872,1.5026753500885794
234.64126,67.8838,-3975.14,3376518.37,1.0755454896314465,1.189626852126707
234.63906,67.8788,-3978.22,3376516.42,1.1176330863072776,0.9804212439365576
234.63686,67.8738,-3980.07,3376515.7,1.132294713023441,0.9720674659414342
234.63466,67.8688,-3980.92,3376515.99,1.063787670246938,0.9205375791561198
234.63246,67.8638,-3980.97,3376517.07,0.6048158767660028,2.9759714711459324
234.63026,67.8588,-3980.65,3376518.52,0.5550854973003472,3.809028172508963
234.62806,67.8538,-3985.23,3376515.07,0.7523949417752677,4.358951418343856
234.62586,67.8488,-3993.42,3376508.02,0.9644862345443532,4.241280659113303
234.62365,67.8438,-4001.43,3376501.14,1.0940250042567743,3.5101839881290187
234.62145,67.8388,-4008.57,3376495.13,1.1439949517896872,2.7741449467245536
234.6193,67.8338,-4014.19,3376490.65,1.0500897537757967,2.4754081482202155
234.6171,67.8288,-4019.61,3376486.37,0.9173993567772212,2.420030595777616
234.6149,67.8238,-4023.73,3376483.38,0.7964899953033625,2.293862171547816
234.61269,67.8188,-4026.4,3376481.85,0.6686194184205109,2.279396319076591
234.61049,67.8138,-4029.09,3376480.29,0.5267979231768347,2.226149876119276
234.60829,67.8088,-4032.59,3376477.93,0.3849262125800376,2.338380055334569
234.60608,67.8039,-4033.68,3376477.98,0.2761927739923238,2.367083907404999
234.60388,67.7989,-4032.99,3376479.8,0.2903674433964204,2.260927234297379
234.60167,67.7939,-4031.21,3376482.72,0.3982794578291421,1.7394991144288643
234.59947,67.7889,-4029.32,3376485.74,0.5289124634620519,1.4178397113425587
234.59506,67.7789,-4023.87,3376493.46,0.7491596854249838,1.4023975206806554
234.59286,67.7739,-4020.54,3376497.93,0.7914903398021331,1.5381745264061604
234.59066,67.7689,-4016.47,3376503.13,0.8185517409986477,1.62580951055531
234.58845,67.764,-4013.25,3376507.49,0.8281276895256308,1.6725800201435286
234.58625,67.759,-4007.66,3376514.22,0.8186023053784662,1.6710688701986678
234.58404,67.754,-4003.15,3376519.86,0.7538036840975846,1.7462635321890656
234.58184,67.749,-3998.76,3376525.39,0.6493777145708112,2.0836485881976707
234.57964,67.744,-3995.88,3376529.4,0.5017889404629173,2.414105227481759
234.57743,67.739,-3994.83,3376531.59,0.4000384378606757,2.447781114249253
234.57507,67.7341,-3995.24,3376532.3,0.302033405955713,2.345588738259868
