long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m
137.37669,-4.0942,-2659.75,3393004.81,1.6759981497886745,4.567925216402993
137.37603,-4.0993,-2670.05,3392994.23,0.8339819904733843,11.753654672984007
137.37537,-4.1044,-2665.54,3392998.45,1.17217984662287,14.54160117691337
137.37471,-4.1095,-2687.89,3392975.82,0.9587682366223544,14.112530050795694
137.37405,-4.1146,-2683.05,3392980.38,0.6825192546090245,20.988679851108103
137.37339,-4.1197,-2655.12,3393008.02,2.848964540037449,33.483988186758566
137.37273,-4.1247,-2668.8,3392994.06,5.244868621328939,39.07295437931922
137.37207,-4.1298,-2705.39,3392957.19,7.560109433961871,26.97831529826416
137.3714,-4.1349,-2774.8,3392887.49,7.702090415186757,23.40985412461004
137.37074,-4.14,-2835.22,3392826.79,6.2299570795677655,29.957550890384347
137.37008,-4.1451,-2865.73,3392795.99,5.743082456962053,27.39055099914249
137.36942,-4.1502,-2847.08,3392814.36,5.524987098613677,24.792245695959448
137.36876,-4.1552,-2885.58,3392775.58,5.622863932211132,24.343138145790547
137.3681,-4.1603,-2940.71,3392720.16,6.066488974227641,25.52923980791658
137.36744,-4.1654,-3000.09,3392660.5,3.97798534616481,39.41818858808742
137.36678,-4.1705,-3002.47,3392657.84,1.1313015453047766,42.74470112858584
137.36612,-4.1756,-2996.25,3392663.77,1.3804910211575274,38.41454312268407
137.36546,-4.1807,-2915.4,3392744.34,1.873586093469968,46.08240670997679
137.3648,-4.1857,-2903.54,3392755.92,4.277592670876147,46.349374494063966
137.36413,-4.1908,-3028.85,3392630.32,6.542898628684819,37.77406457275542
137.36347,-4.1959,-3086.03,3392572.85,9.798458641602782,27.5550965498112
137.36281,-4.201,-3115.76,3392542.83,13.5862955029725,38.39939027308366
137.36215,-4.2061,-3142.85,3392515.46,17.123498187553867,54.597734446001056
137.36149,-4.2111,-3249.83,3392408.19,21.3835597310655,52.89386309504248
137.36083,-4.2162,-3390.18,3392267.55,24.31766807182696,34.556845316029104
137.36017,-4.2213,-3523.89,3392133.55,25.123146700157903,23.99975975696867
137.35952,-4.2264,-3658.71,3391998.45,22.885651662427826,35.37289306642282
137.35886,-4.2315,-3766.01,3391890.86,19.28968349929518,37.67658066523742
137.3582,-4.2366,-3837.74,3391818.84,15.17597426184742,33.273166036985664
137.35754,-4.2417,-3892.19,3391764.11,11.890978906635503,29.0899192037007
137.35688,-4.2467,-3940.01,3391716.0,8.973168228379798,23.096557413858665
137.35622,-4.2518,-3973.47,3391682.25,6.620927769206472,17.83567465724049
137.35556,-4.2569,-3988.65,3391666.79,5.026916466877134,10.709742711536911
137.3549,-4.262,-4006.84,3391648.31,4.508083861712538,4.79601765747591
137.35425,-4.2671,-4019.97,3391634.89,4.6900038401342,5.978366733854865
137.35359,-4.2722,-4034.07,3391620.5,5.245071675567777,14.521643596200558
137.35293,-4.2773,-4043.97,3391610.32,7.0333466210832665,31.90354199511102
137.35227,-4.2824,-4052.61,3391601.39,9.295776001901226,37.50175677326461
137.35161,-4.2875,-4050.97,3391602.74,8.484423810583904,35.42391984093334
137.35097,-4.2926,-4008.31,3391645.11,8.194933014062398,55.402989162186174
137.35032,-4.2977,-3959.52,3391693.61,10.106449411085556,62.78166567921124
137.34966,-4.3028,-3941.88,3391710.96,11.933142524246009,56.851691073161845
137.34901,-4.3079,-4049.57,3391602.98,14.833241096055064,39.61642101512104
137.34835,-4.313,-4099.33,3391552.93,13.175849470668922,31.5636776423265
137.34704,-4.3232,-4154.56,3391497.12,7.43016524447024,16.18729940110567
137.34639,-4.3283,-4176.85,3391474.54,6.501693480333143,17.274111034520836
137.34573,-4.3334,-4198.46,3391452.64,7.039887112788637,22.92529811849231
137.34508,-4.3385,-4212.44,3391438.37,9.117673908722098,43.930192193246384
137.34442,-4.3436,-4218.16,3391432.35,5.483195432902567,20.33482071584883
137.34377,-4.3487,-4222.3,3391427.92,3.6318748913944514,9.520335098046523
137.34312,-4.3538,-4228.86,3391421.07,3.4322894149309464,9.33010455386612
137.34246,-4.3589,-4234.73,3391414.91,3.336715348870173,9.452153404238253
137.34181,-4.364,-4241.21,3391408.14,3.1508897742716444,9.465780989740129
137.34115,-4.3691,-4253.3,3391395.76,3.016924139157243,9.027878897739216
137.3405,-4.3742,-4260.87,3391387.9,2.849860785974184,8.796358810008115
137.33984,-4.3793,-4270.8,3391377.68,2.7080863356698144,8.943538598383952
137.33919,-4.3844,-4282.63,3391365.56,2.530119609495089,8.298100693632367
137.33853,-4.3895,-4285.31,3391362.59,2.509035419799623,8.819736162285556
137.3379,-4.3946,-4294.15,3391353.45,2.365187418950596,8.645199669296387
137.33724,-4.3997,-4305.9,3391341.4,2.3896154715612354,8.656370698833545
137.33658,-4.4048,-4317.63,3391329.38,2.461925310353032,8.600122434787371
137.33592,-4.4099,-4329.39,3391317.33,2.3191685320616564,9.403735131546828
137.33527,-4.415,-4340.77,3391305.65,1.9103592067801425,9.259531705955895
137.33461,-4.4201,-4344.34,3391301.79,1.4955940446319456,9.429024448571768
137.33395,-4.4252,-4351.98,3391293.86,1.1596546096903266,8.897082961565635
137.33329,-4.4303,-4353.9,3391291.64,0.9002955274781935,8.608981927812174
137.33263,-4.4354,-4355.48,3391289.77,0.8200494823588983,8.583414492548783
137.33197,-4.4405,-4359.87,3391285.09,0.724684471018099,8.937550337100657
137.33131,-4.4456,-4361.59,3391283.07,0.7734028735709743,8.64521956317448
137.33066,-4.4507,-4361.67,3391282.7,0.8289706091405494,8.52156133720553
137.33,-4.4558,-4358.78,3391285.3,0.876185919941668,8.361225431321085
137.32934,-4.4609,-4375.12,3391268.66,0.8697885933382521,8.264738400481614
137.32868,-4.466,-4381.54,3391261.95,0.7947732043541049,7.8832626552855
137.32802,-4.4711,-4385.38,3391257.82,0.8918400167917417,6.969909460613184
137.32736,-4.4761,-4387.75,3391255.15,0.7488307127240607,6.414917354666529
137.3267,-4.4812,-4392.05,3391250.56,0.7698206153346713,5.21339012966089
137.32605,-4.4863,-4397.46,3391244.86,1.0419284376055078,1.4107369248495412
137.32539,-4.4914,-4402.84,3391239.18,1.0527829407869598,1.181308796051801
137.32469,-4.4965,-4404.5,3391237.23,0.9033352272125196,0.9566207819234336
137.32403,-4.5016,-4412.02,3391229.41,0.8966641318222518,1.0858029449010598
137.32336,-4.5066,-4416.32,3391224.82,0.7798022006745047,1.4398879620665992
137.32269,-4.5117,-4418.33,3391222.51,0.7683812035954408,1.5712768936231185
137.32202,-4.5168,-4421.1,3391219.45,0.7378193070524043,1.5647069824638438
137.32136,-4.5219,-4428.07,3391212.18,0.7318533035073512,1.535028196443172
137.32069,-4.527,-4432.56,3391207.39,0.713340569792002,1.7312543643038538
137.32002,-4.532,-4437.62,3391202.04,0.720258997740743,1.7340273807946909
137.31935,-4.5371,-4440.49,3391198.87,0.7026629016411349,1.3932992545025449
137.31869,-4.5422,-4442.88,3391196.19,0.6733917353398738,1.662658671208115
137.31802,-4.5473,-4448.2,3391190.57,0.7045186922610263,1.7079040805445425
137.31735,-4.5524,-4448.37,3391190.11,0.6638205412911496,1.6531554675288846
137.31668,-4.5575,-4448.1,3391190.08,0.6740597529571054,1.7474176590766417
137.31602,-4.5625,-4456.87,3391181.02,0.5948192440558592,1.8159377439377276
137.31535,-4.5676,-4459.21,3391178.38,0.5045715338199177,2.1373150279069715
137.31468,-4.5727,-4462.75,3391174.54,0.3330293154325554,2.413477209878292
137.31401,-4.5778,-4464.71,3391172.29,0.2254586256841617,2.0206210949817454
137.31335,-4.5829,-4464.09,3391172.61,0.0946830568245224,1.7446609080778643
137.31268,-4.588,-4463.48,3391172.93,0.0819336031472021,1.0658011682660633
137.31201,-4.593,-4464.4,3391171.71,0.0512879552918022,0.9912806179684264
137.31131,-4.5981,-4464.07,3391171.75,0.0518947443146582,1.0852106124932386
137.31065,-4.6032,-4462.07,3391173.45,0.0684314633079872,1.3259718987762146
137.30999,-4.6083,-4464.02,3391171.2,0.1508131160465398,1.5325013628458322
137.30933,-4.6134,-4464.21,3391170.71,0.3501331811027816,2.653325534150873
137.30866,-4.6185,-4467.38,3391167.24,0.498424056961485,3.327243909416357
137.308,-4.6235,-4466.7,3391167.62,0.5830668558045997,3.514862678469162
137.30734,-4.6286,-4466.85,3391167.17,0.5545093922716825,4.34524734589266
137.30668,-4.6337,-4471.15,3391162.58,0.4171011885723689,4.948619535500432
137.30602,-4.6388,-4469.32,3391164.11,0.3429635222068878,4.982091087552138
137.30536,-4.6439,-4473.3,3391159.83,0.3807732844470857,4.798822958427232
137.3047,-4.649,-4468.8,3391164.03,0.1631014310796232,4.5137318555841714
137.30403,-4.654,-4470.13,3391162.4,0.1874129820451378,3.421724379623248
137.30337,-4.6591,-4471.39,3391160.84,0.0122269423864893,2.6568824835421547
137.30271,-4.6642,-4472.23,3391159.71,0.2548987578096195,1.6348251966850038
137.30205,-4.6693,-4471.63,3391160.01,0.3457812062454561,2.090952003679253
137.30139,-4.6744,-4472.96,3391158.38,0.6083581973310902,3.495340665277231
137.30073,-4.6795,-4476.74,3391154.3,0.8292921772924621,4.847987995470519
137.30007,-4.6846,-4471.75,3391158.99,1.1363131374004258,5.1943205938293895
137.29941,-4.6896,-4473.7,3391156.74,1.381472008147986,4.920316722905051
137.29874,-4.6947,-4460.77,3391169.37,1.4182443195332413,5.339054075310576
137.29814,-4.6998,-4455.61,3391174.22,1.3201631769644282,5.619937819096797
137.2975,-4.7049,-4459.13,3391170.4,1.3961102510314751,6.072324066917751
137.29685,-4.71,-4467.42,3391161.81,3.0914472975666643,6.009621950055269
137.2962,-4.7151,-4458.63,3391170.3,3.3300086604036325,6.469594718221187
137.29555,-4.7202,-4449.02,3391179.61,3.252454834133347,5.494002091314836
137.29491,-4.7253,-4439.69,3391188.64,3.578803758215201,2.405629756146018
137.29426,-4.7304,-4428.26,3391199.77,3.724039986165187,2.018384103737554
137.29361,-4.7354,-4414.86,3391212.87,3.813316606466119,2.833355802665912
137.29296,-4.7405,-4398.22,3391229.21,4.3213877632645,3.8008215136656056
137.29231,-4.7456,-4390.13,3391237.0,5.092699168350447,6.27375453401466
137.29167,-4.7507,-4369.24,3391257.59,5.7206333666888485,5.153199837744201
137.29102,-4.7558,-4348.61,3391277.92,5.370825476049448,5.2613989955818985
137.29037,-4.7609,-4317.88,3391308.35,4.913074095578498,8.109846881380776
137.28972,-4.766,-4303.72,3391322.21,4.635351330668575,9.757308199663086
137.28907,-4.7711,-4296.73,3391328.9,4.539090163643255,7.58794327104037
137.28843,-4.7762,-4294.21,3391331.12,3.1305869263009383,13.005741188805787
137.28778,-4.7813,-4288.31,3391336.72,2.633791874782061,12.317732732546588
137.28713,-4.7863,-4273.93,3391350.8,2.9457077552805204,12.98808458810208
137.28648,-4.7914,-4330.16,3391294.27,3.998224312334573,16.530235064695557
137.28584,-4.7965,-4303.35,3391320.78,5.420748451755186,19.4479057746801
137.28457,-4.8067,-4266.85,3391356.66,10.752885957066947,25.091494804524736
137.28392,-4.8118,-4246.51,3391376.7,14.987975827639646,22.474730189086984
137.28326,-4.8169,-4189.61,3391433.29,15.099151332117438,24.266326823116792
137.28261,-4.822,-4139.94,3391482.66,13.550091387902963,25.552340329570743
137.28195,-4.8271,-4078.67,3391543.63,11.54720283400614,30.49406756429496
137.2813,-4.8322,-4052.85,3391569.14,9.267337898975828,35.3048363829574
137.28064,-4.8372,-4027.54,3391594.15,6.546162166973638,30.99895871792608
137.27999,-4.8423,-4023.82,3391597.57,5.318441620728451,25.94801218263936
137.27933,-4.8474,-3973.96,3391647.12,6.978344156139381,31.79443732921018
137.27868,-4.8525,-3959.75,3391661.03,10.624218790737014,42.00132171437621
137.27802,-4.8576,-3869.5,3391750.97,13.784316419875909,43.46581410549143
137.27737,-4.8627,-3815.64,3391804.53,17.756556132062208,26.06089496296491
137.27671,-4.8678,-3709.3,3391910.57,17.339540785344564,28.09764157850625
137.27606,-4.8729,-3676.5,3391943.06,15.247449339399656,34.13478726142624
137.2754,-4.878,-3675.2,3391944.06,12.902036065019177,32.40259785817263
137.27475,-4.8831,-3670.36,3391948.6,11.761056918759357,24.076004265983137
137.27409,-4.8882,-3678.87,3391939.78,8.398878084438486,18.72404676481798
137.27344,-4.8932,-3647.04,3391971.31,5.326594395966717,13.98106853530358
137.27278,-4.8983,-3607.12,3392010.93,4.706971019829267,13.713788270736902
137.27207,-4.9034,-3612.5,3392005.24,4.189158304455889,14.243421927894378
137.2714,-4.9085,-3602.77,3392014.67,3.4284724265132547,12.850778818918586
137.27073,-4.9136,-3587.28,3392029.85,3.7409828730696697,12.200197692788306
137.27006,-4.9187,-3573.55,3392043.28,4.51531446040662,13.97397320638484
137.26939,-4.9238,-3549.22,3392067.3,4.816219205932473,15.567749602142186
137.26872,-4.9289,-3503.71,3392112.5,6.597494194944164,21.43861025467862
137.26805,-4.934,-3481.02,3392134.89,6.497552835757506,22.173566803007787
137.26738,-4.9391,-3453.32,3392162.28,7.1376671724741305,20.208913892793728
137.26671,-4.9442,-3379.71,3392235.59,8.205488557378223,15.743675698058023
137.26604,-4.9492,-3422.47,3392192.52,8.487874712401048,15.31237747870313
137.26538,-4.9543,-3412.17,3392202.52,8.399396803844732,16.131467685015657
137.26471,-4.9594,-3399.17,3392215.21,8.420453879516892,19.878346934396813
137.26404,-4.9645,-3376.86,3392237.22,7.853459688234293,18.32099992887961
137.26337,-4.9696,-3356.33,3392257.44,7.130879325948511,18.53115863523212
137.2627,-4.9747,-3328.38,3392285.09,6.711595081712359,18.001185386529222
137.26203,-4.9798,-3311.3,3392301.86,6.340482035503366,17.557860108975913
137.26136,-4.9849,-3297.87,3392314.98,6.4020538542282575,17.104346030103944
137.26069,-4.99,-3267.42,3392345.13,6.809580812594267,15.826995769136513
137.26002,-4.9951,-3253.24,3392359.0,8.079584952912244,16.931175176381057
137.25935,-5.0002,-3235.7,3392376.24,9.11768612463162,15.90723245989647
137.25865,-5.0053,-3192.04,3392419.6,9.854276759570846,15.363069584281524
137.25799,-5.0103,-3202.13,3392409.2,9.522683592976737,15.9293701885424
137.25733,-5.0154,-3214.82,3392396.2,8.918094730530617,21.623918216228613
137.25666,-5.0205,-3204.42,3392406.3,8.226085947283982,25.799612951076305
137.256,-5.0256,-3183.56,3392426.85,8.066706126363746,27.149097095162197
137.25533,-5.0307,-3140.98,3392469.12,8.27462147330324,27.67898496913795
137.25467,-5.0358,-3153.42,3392456.37,8.313867036913457,28.016834270551684
137.25334,-5.046,-3116.94,3392492.24,8.461564114548796,29.18187359610983
137.25267,-5.0511,-3096.89,3392511.98,10.112729687463371,13.063112105438028
137.25201,-5.0561,-3089.45,3392519.12,9.613037505986355,12.518927174837328
137.25134,-5.0612,-3083.3,3392524.96,9.279666442768924,11.771237973744697
137.25068,-5.0663,-3070.35,3392537.6,8.84975983328974,7.932406637472304
137.25001,-5.0714,-3043.82,3392563.83,8.570697701866264,6.376718501815918
137.24935,-5.0765,-3028.2,3392579.14,8.61452387812918,7.669907499310335
137.24868,-5.0816,-3040.29,3392566.74,8.466759005011172,7.560122295387421
137.24802,-5.0867,-3028.04,3392578.68,8.268334874570515,6.459874689828414
137.94138,-4.1074,-1993.64,3393663.7,23.99231037553592,22.73512232404549
137.94071,-4.1125,-2145.87,3393511.18,21.76978688042727,41.2741694296271
137.94008,-4.1176,-2266.59,3393390.18,19.7124013852307,54.84928556095624
137.93943,-4.1227,-2338.78,3393317.7,18.840210833785733,48.28245370355968
137.93877,-4.1278,-2339.48,3393316.71,18.01192096171775,33.40309005482145
137.93812,-4.1329,-2331.93,3393323.97,18.193031793446707,35.05921174498717
137.93747,-4.138,-2403.1,3393252.51,19.621138293213168,45.56966030010593
137.93681,-4.143,-2442.07,3393213.26,21.454685944512416,38.70472065990492
137.93616,-4.1481,-2561.52,3393093.52,22.91015925688839,26.186390399696396
137.93551,-4.1532,-2706.0,3392948.75,23.652468717054845,25.12779442638145
137.93485,-4.1583,-2820.4,3392834.06,23.427629587433287,23.82458044108265
137.9342,-4.1634,-2909.15,3392745.02,20.835450533817355,24.05894508023436
