long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m
135.52265,4.784,-2613.25,3393065.9,0.2377129465631597,0.7938325771268688
135.52199,4.7789,-2613.12,3393066.32,0.2173350089266253,0.8477600373931822
135.52132,4.7739,-2610.83,3393068.91,0.141361319899428,1.3236989890752906
135.52066,4.7688,-2607.44,3393072.6,0.0694893065572627,1.522150182887832
135.51999,4.7637,-2608.34,3393071.99,0.014919173997757,1.4106513305144242
135.51933,4.7586,-2609.91,3393070.71,0.0462652004978014,1.133245205369588
135.51867,4.7535,-2610.56,3393070.35,0.0773194313062081,1.0029675451817668
135.518,4.7485,-2611.1,3393070.1,0.0394920161796227,1.0998685239280637
135.51734,4.7434,-2611.47,3393070.02,0.0654914595440521,0.9149492193286536
135.51668,4.7383,-2610.59,3393071.19,0.0939634973540249,0.9273741769681036
135.51602,4.7333,-2609.79,3393072.28,0.1349067755317042,1.252144587779416
135.51535,4.7282,-2607.55,3393074.81,0.1724639414549343,1.043411117318633
135.51469,4.7231,-2608.55,3393074.1,0.1984711424399072,0.9340694236015882
135.51403,4.718,-2608.13,3393074.81,0.1919870402262312,0.9138979770486384
135.51337,4.713,-2607.39,3393075.85,0.2079094881784109,0.8615475325992364
135.5127,4.7079,-2605.7,3393077.83,0.2170996754310202,0.9524337250478864
135.51204,4.7028,-2605.43,3393078.39,0.1653721594731813,0.7296144334978443
135.51138,4.6978,-2604.17,3393079.94,0.1298533563286373,0.7637148971858384
135.51072,4.6927,-2605.96,3393078.44,0.1003547129979256,0.6889518709709505
135.51005,4.6876,-2605.57,3393079.12,0.1311072628324267,0.9746121579872798
135.50939,4.6825,-2602.89,3393082.09,0.1253382031077335,0.9809078740198148
135.50873,4.6775,-2603.5,3393081.77,0.227271226947107,1.8396718809351231
135.50807,4.6724,-2601.13,3393084.43,0.1709375343207634,1.966578129009676
135.5074,4.6673,-2601.86,3393083.99,0.1055112016893542,1.8982289979283224
135.50674,4.6623,-2599.05,3393087.08,0.0782205461428148,1.8230513488684803
135.50608,4.6572,-2599.48,3393086.94,0.0691623097869341,1.7266224227272553
135.50542,4.6521,-2598.56,3393088.14,0.0494159014598015,1.7324130189495532
135.50476,4.647,-2599.3,3393087.68,0.0893450699467479,1.6180925519760256
135.50409,4.642,-2600.33,3393086.94,0.0467312657983251,0.7978305922471944
135.50343,4.6369,-2599.87,3393087.68,0.0298514578687809,0.7758151356014718
135.50277,4.6318,-2599.05,3393088.79,0.0351767552463786,0.6371522014646506
135.50211,4.6268,-2598.99,3393089.13,0.0520507712200595,0.667592319787083
135.50144,4.6217,-2599.64,3393088.76,0.0573541899193744,0.6875038456087297
135.50078,4.6166,-2599.58,3393089.11,0.0757766007594442,0.6455298083527485
135.50012,4.6116,-2598.82,3393090.15,0.0857307704429552,0.6605424733378849
135.49946,4.6065,-2599.12,3393090.14,0.0697183346427018,0.8448323380554914
135.4988,4.6014,-2599.39,3393090.15,0.086132288320509,0.9455010701996333
135.49813,4.5963,-2598.79,3393091.03,0.1062602242326576,0.987516205626902
135.49747,4.5913,-2596.93,3393093.18,0.1175602312381355,0.9452297116443436
135.49681,4.5862,-2596.5,3393093.89,0.130059651751542,0.90235689473555
135.49615,4.5811,-2595.34,3393095.34,0.1094808200692764,0.9443642854480816
135.49548,4.5761,-2595.29,3393095.67,0.0861250891393795,0.8828852677914322
135.49482,4.571,-2595.13,3393096.11,0.1065531797761093,1.1359476535904658
135.49416,4.5659,-2595.75,3393095.78,0.1179366640389502,1.2430051396905824
135.49349,4.5609,-2594.56,3393097.25,0.1356886294901709,1.2837175404117394
135.49283,4.5558,-2594.47,3393097.62,0.1376036991784263,1.212628786158941
