long_east,lat_north,altitude
77.89343,18.7715,-2150.87
77.89273,18.7765,-2144.28
77.89202,18.7816,-2139.44
77.89132,18.7867,-2136.33
77.89062,18.7917,-2128.4
77.88992,18.7968,-2119.48
77.88922,18.8019,-2108.23
77.88851,18.8069,-2108.84
77.88781,18.812,-2111.21
77.88711,18.817,-2119.49
77.88641,18.8221,-2138.08
77.88571,18.8272,-2142.36
77.88501,18.8323,-2127.03
77.88431,18.8373,-2141.58
77.88361,18.8424,-2146.58
77.88291,18.8475,-2156.23
77.8822,18.8525,-2165.5
77.8815,18.8576,-2116.22
77.8808,18.8627,-2094.8
77.8801,18.8677,-2191.54
77.8794,18.8728,-2197.53
77.8787,18.8779,-2195.86
77.878,18.8829,-2194.04
77.8773,18.888,-2187.95
77.8766,18.8931,-2191.61
77.87589,18.8981,-2187.64
77.87519,18.9032,-2187.29
77.87449,18.9083,-2184.34
77.87379,18.9133,-2184.47
77.87309,18.9184,-2181.48
77.87239,18.9235,-2184.59
77.87169,18.9286,-2186.47
77.87099,18.9336,-2193.09
77.87029,18.9387,-2211.87
77.68912,18.9361,-2073.43
77.68842,18.931,-2069.17
77.68772,18.926,-2078.12
77.68703,18.9209,-2075.5
77.68633,18.9158,-2073.36
77.68563,18.9108,-2080.31
77.68494,18.9057,-2088.32
77.68424,18.9006,-2094.76
77.68355,18.8956,-2098.11
77.68285,18.8905,-2107.19
77.68216,18.8855,-2120.24
77.68146,18.8804,-2127.48
77.68077,18.8753,-2131.59
77.68007,18.8703,-2133.76
77.67938,18.8652,-2134.11
77.67868,18.8602,-2135.2
77.67799,18.8551,-2135.83
77.6773,18.85,-2135.61
77.6766,18.845,-2134.57
77.67591,18.8399,-2134.52
77.67521,18.8348,-2130.48
77.67452,18.8298,-2132.09
77.67382,18.8247,-2127.61
77.67313,18.8197,-2120.74
77.67243,18.8146,-2115.57
77.67174,18.8095,-2112.7
77.67104,18.8045,-2129.43
77.67035,18.7994,-2141.97
77.66966,18.7944,-2152.13
77.66896,18.7893,-2175.72
77.66827,18.7842,-2180.27
77.66757,18.7792,-2199.31
77.66688,18.7741,-2224.1
77.66619,18.769,-2242.64
77.66549,18.764,-2255.99
77.6648,18.7589,-2275.19
77.6641,18.7539,-2295.99
77.66341,18.7488,-2305.41
77.66272,18.7437,-2321.72
77.66202,18.7387,-2342.04
77.66133,18.7336,-2355.37
77.66063,18.7285,-2370.76
77.65994,18.7235,-2374.06
77.65925,18.7184,-2383.4
77.65855,18.7134,-2372.9
77.65786,18.7083,-2395.84
77.65716,18.7032,-2386.54
77.65646,18.6982,-2389.11
77.65576,18.6931,-2396.44
77.65506,18.6881,-2403.39
77.65437,18.683,-2410.64
77.65367,18.6779,-2398.85
77.65297,18.6729,-2418.49
77.65227,18.6678,-2442.23
77.65157,18.6628,-2462.22
77.65087,18.6577,-2492.27
77.65017,18.6526,-2503.39
77.64947,18.6476,-2512.89
77.64877,18.6425,-2516.79
77.64807,18.6375,-2520.44
77.64737,18.6324,-2518.63
77.64667,18.6273,-2512.1
77.64597,18.6223,-2509.58
77.64527,18.6172,-2517.93
77.64457,18.6122,-2522.8
77.64387,18.6071,-2533.13
77.64317,18.602,-2541.37
77.64248,18.597,-2546.6
77.64178,18.5919,-2548.23
77.64108,18.5869,-2557.99
77.64038,18.5818,-2553.72
77.63968,18.5767,-2552.67
77.63898,18.5717,-2557.09
77.63828,18.5666,-2559.47
77.63758,18.5616,-2561.55
77.63688,18.5565,-2564.47
77.63618,18.5515,-2569.39
77.63548,18.5464,-2572.27
77.63478,18.5413,-2570.69
77.63409,18.5363,-2579.77
77.63339,18.5312,-2581.45
77.63269,18.5262,-2583.68
77.63199,18.5211,-2585.1
77.63129,18.516,-2587.37
77.63059,18.511,-2594.62
77.62989,18.5059,-2598.96
77.62919,18.5009,-2598.56
77.62849,18.4958,-2599.8
77.62778,18.4907,-2598.5
77.62708,18.4856,-2598.41
77.62638,18.4806,-2601.65
77.62567,18.4755,-2599.54
77.62497,18.4704,-2600.57
77.62426,18.4654,-2605.65
77.62356,18.4603,-2613.27
77.62286,18.4552,-2618.84
77.62215,18.4501,-2622.12
77.62145,18.4451,-2627.84
77.62074,18.44,-2625.45
77.62004,18.4349,-2628.22
77.61933,18.4299,-2624.96
77.61863,18.4248,-2624.66
77.61793,18.4197,-2623.46
77.61722,18.4147,-2622.91
77.61652,18.4096,-2623.21
77.61581,18.4045,-2627.42
77.61511,18.3994,-2635.65
77.6144,18.3944,-2637.98
77.6137,18.3893,-2646.73
77.613,18.3842,-2652.11
77.61229,18.3792,-2652.9
77.61159,18.3741,-2654.55
77.61088,18.369,-2665.49
77.61018,18.3639,-2667.6
77.60948,18.3589,-2659.02
77.60877,18.3538,-2655.42
77.60807,18.3487,-2658.45
77.60736,18.3437,-2656.78
77.60666,18.3386,-2664.99
77.60596,18.3335,-2662.82
77.60525,18.3284,-2662.18
77.60455,18.3234,-2660.9
77.60314,18.3132,-2679.76
77.60244,18.3082,-2675.45
77.60173,18.3031,-2671.3
77.60033,18.2929,-2673.36
77.59964,18.2879,-2682.52
77.59895,18.2828,-2682.63
77.59825,18.2777,-2690.81
77.59756,18.2727,-2695.03
77.59686,18.2676,-2688.65
77.59617,18.2625,-2674.35
77.59547,18.2575,-2672.86
77.59478,18.2524,-2673.32
77.59408,18.2473,-2670.8
77.59339,18.2423,-2670.87
77.5927,18.2372,-2670.03
77.592,18.2321,-2667.21
77.59131,18.2271,-2666.14
77.59061,18.222,-2667.58
77.58922,18.2119,-2673.22
77.58853,18.2068,-2678.45
77.58783,18.2017,-2682.1
77.58714,18.1967,-2681.65
77.58645,18.1916,-2680.53
77.58575,18.1865,-2673.92
77.58506,18.1815,-2675.56
77.58436,18.1764,-2666.78
77.58367,18.1713,-2636.01
77.58297,18.1663,-2585.76
77.58228,18.1612,-2520.86
77.58158,18.1561,-2405.04
77.58089,18.1511,-2355.43
77.58019,18.146,-2432.25
77.5795,18.1409,-2515.35
77.57881,18.1358,-2577.56
77.57811,18.1308,-2593.08
77.57742,18.1257,-2590.36
77.57673,18.1206,-2598.58
77.57603,18.1156,-2606.24
77.57534,18.1105,-2613.4
77.57464,18.1054,-2613.28
77.57395,18.1004,-2606.88
77.57325,18.0953,-2605.58
77.57256,18.0902,-2594.36
77.57187,18.0851,-2580.55
77.57118,18.08,-2566.49
77.57048,18.0749,-2537.23
77.56979,18.0698,-2501.31
77.5691,18.0647,-2441.49
77.5684,18.0597,-2351.2
77.56771,18.0546,-2245.44
77.56702,18.0495,-2128.26
77.56632,18.0444,-2009.47
77.56563,18.0393,-1883.45
77.56493,18.0342,-1767.61
77.56424,18.0291,-1791.46
77.56355,18.024,-1823.08
77.56286,18.0189,-1883.13
77.56217,18.0138,-1951.46
77.56148,18.0087,-1999.99
77.56079,18.0036,-2028.85
77.5601,17.9985,-2042.14
77.5594,17.9934,-2050.21
77.55871,17.9883,-2032.08
77.55802,17.9832,-2029.16
77.55733,17.9781,-2042.92
77.55664,17.9731,-2054.5
77.55595,17.968,-2067.55
77.55526,17.9629,-2085.14
77.55457,17.9578,-2098.31
77.55387,17.9527,-2111.12
77.55318,17.9476,-2147.91
77.55249,17.9425,-2187.95
77.47871,17.9415,-2119.44
77.47801,17.9465,-2095.96
77.47732,17.9516,-2087.33
77.47663,17.9567,-2082.77
77.47593,17.9618,-2075.2
77.47524,17.9668,-2049.75
77.47455,17.9719,-2032.05
77.47386,17.977,-2007.9
77.47316,17.982,-1957.31
77.47247,17.9871,-1918.5
77.47178,17.9922,-1879.84
77.47108,17.9972,-1820.2
77.47039,18.0023,-1811.31
77.4697,18.0074,-1785.78
77.4683,18.0175,-1756.56
77.4676,18.0226,-1729.67
77.4669,18.0277,-1669.8
77.4662,18.0327,-1659.48
77.4655,18.0378,-1607.56
77.4648,18.0429,-1523.02
77.4641,18.048,-1471.21
77.46341,18.053,-1517.63
77.46271,18.0581,-1606.03
77.46201,18.0632,-1651.11
77.46131,18.0682,-1658.07
77.46061,18.0733,-1744.5
77.45992,18.0784,-1831.93
77.45922,18.0834,-1952.07
77.45852,18.0885,-2052.12
77.45783,18.0935,-2149.11
77.45713,18.0986,-2221.41
77.45643,18.1037,-2276.1
77.45573,18.1087,-2328.98
77.45503,18.1138,-2372.93
77.45434,18.1189,-2406.01
77.45364,18.1239,-2430.68
77.45294,18.129,-2456.44
77.45224,18.1341,-2476.57
77.45154,18.1391,-2495.08
77.45084,18.1442,-2510.59
77.45014,18.1493,-2508.08
77.44945,18.1543,-2536.46
77.44875,18.1594,-2534.8
77.44805,18.1645,-2546.52
77.44735,18.1695,-2545.07
77.44665,18.1746,-2564.27
77.44595,18.1797,-2578.79
77.44525,18.1847,-2585.77
77.44455,18.1898,-2586.98
77.44385,18.1949,-2588.78
77.44316,18.1999,-2597.19
77.44246,18.205,-2609.05
77.44176,18.2101,-2612.64
77.44105,18.2151,-2616.56
77.44035,18.2202,-2612.23
77.43965,18.2253,-2597.71
77.43894,18.2303,-2583.11
77.43824,18.2354,-2567.35
77.43753,18.2404,-2585.49
77.43683,18.2455,-2573.85
77.43613,18.2505,-2587.03
77.43542,18.2556,-2580.1
77.43472,18.2607,-2568.7
77.43402,18.2657,-2576.36
77.43331,18.2708,-2602.11
77.43261,18.2758,-2606.08
77.43191,18.2809,-2595.19
77.4312,18.286,-2584.61
77.4305,18.291,-2577.21
77.4298,18.2961,-2561.39
77.42909,18.3011,-2562.21
77.42839,18.3062,-2565.84
77.42768,18.3112,-2573.04
77.42698,18.3163,-2575.66
77.42628,18.3214,-2569.87
77.42557,18.3264,-2562.3
77.42487,18.3315,-2559.95
77.42417,18.3365,-2554.25
77.42346,18.3416,-2560.64
77.42276,18.3466,-2559.1
77.42205,18.3517,-2555.92
77.42135,18.3568,-2558.8
77.42065,18.3618,-2560.59
77.41994,18.3669,-2564.49
77.41924,18.3719,-2564.45
77.41853,18.377,-2564.59
77.41783,18.3821,-2564.71
77.41713,18.3871,-2564.0
77.41642,18.3922,-2564.35
77.41572,18.3972,-2564.03
77.41501,18.4023,-2561.72
77.41431,18.4073,-2551.51
77.41361,18.4124,-2542.49
77.41291,18.4175,-2560.2
77.41221,18.4225,-2556.4
77.41151,18.4276,-2553.92
77.41081,18.4327,-2549.84
77.41011,18.4378,-2478.34
77.40941,18.4428,-2533.18
77.40871,18.4479,-2543.41
77.40801,18.453,-2541.35
77.40731,18.458,-2521.8
77.40661,18.4631,-2466.31
77.40591,18.4682,-2484.4
77.40521,18.4732,-2478.87
77.40451,18.4783,-2460.0
77.40381,18.4834,-2443.37
77.40311,18.4884,-2428.71
77.40241,18.4935,-2426.08
77.40171,18.4986,-2428.54
77.40101,18.5037,-2431.99
77.40031,18.5087,-2414.64
77.39961,18.5138,-2425.87
77.3989,18.5189,-2439.37
77.3982,18.5239,-2431.78
77.3975,18.529,-2417.84
77.3968,18.5341,-2426.63
77.3961,18.5391,-2413.11
77.3954,18.5442,-2405.06
77.3947,18.5493,-2418.88
77.394,18.5543,-2431.34
77.3933,18.5594,-2449.47
77.3926,18.5645,-2442.31
77.3919,18.5695,-2419.2
77.3912,18.5746,-2397.91
77.3905,18.5797,-2390.65
77.3898,18.5847,-2376.06
77.3891,18.5898,-2377.72
77.3877,18.6,-2353.18
77.387,18.605,-2358.29
77.3863,18.6101,-2357.77
77.3856,18.6152,-2339.34
77.3849,18.6202,-2332.7
77.3842,18.6253,-2325.3
77.3835,18.6304,-2309.8
77.38279,18.6354,-2274.93
77.38209,18.6405,-2252.29
77.38139,18.6456,-2208.96
77.38069,18.6507,-2169.42
77.37999,18.6557,-2128.13
77.37929,18.6608,-2081.86
77.37859,18.6659,-2066.85
77.37789,18.6709,-2042.2
77.37719,18.676,-2018.84
77.37579,18.6861,-2012.47
77.37508,18.6912,-2012.47
77.37438,18.6963,-2010.31
77.37368,18.7014,-2016.67
77.37298,18.7064,-2047.97
77.37228,18.7115,-2061.83
77.37158,18.7166,-2064.08
77.37018,18.7267,-2078.09
77.36948,18.7318,-2080.39
77.36878,18.7368,-2076.42
77.36808,18.7419,-2083.65
77.36738,18.747,-2082.66
77.36668,18.752,-2073.68
77.36598,18.7571,-2075.86
77.36527,18.7622,-2078.86
77.36457,18.7672,-2092.88
77.36387,18.7723,-2089.55
77.36317,18.7774,-2090.65
77.36247,18.7824,-2093.07
77.36177,18.7875,-2069.83
77.36107,18.7926,-2019.33
77.36037,18.7977,-1944.86
77.35966,18.8027,-1894.25
77.35896,18.8078,-1925.5
77.35826,18.8129,-1958.29
77.35756,18.8179,-1956.41
77.35687,18.823,-1953.43
77.35617,18.828,-1951.26
77.35547,18.8331,-1976.47
77.35477,18.8382,-2003.44
77.35408,18.8432,-2019.76
77.35338,18.8483,-2023.99
77.35268,18.8533,-2028.62
77.35198,18.8584,-2030.5
77.35129,18.8635,-2028.5
77.35059,18.8685,-2029.27
77.34989,18.8736,-2025.2
77.34919,18.8786,-2024.29
77.3485,18.8837,-2018.48
77.3478,18.8888,-1998.62
77.3471,18.8938,-1974.77
77.3464,18.8989,-1942.85
77.3457,18.904,-1923.88
77.34501,18.909,-1907.87
77.34431,18.9141,-1896.85
77.34361,18.9191,-1889.29
77.34291,18.9242,-1842.61
77.34221,18.9293,-1769.82
77.34152,18.9343,-1839.73
77.34082,18.9394,-1866.26
77.19487,18.9375,-1931.79
77.19408,18.9324,-1926.04
77.19329,18.9272,-1918.82
77.19254,18.9221,-1910.79
77.19176,18.917,-1916.46
77.19097,18.9118,-1911.26
77.19019,18.9067,-1907.76
77.18941,18.9016,-1912.92
77.18862,18.8964,-1892.88
77.18784,18.8913,-1877.75
77.18706,18.8861,-1858.48
77.18628,18.881,-1853.28
77.18549,18.8759,-1841.75
77.18471,18.8707,-1843.43
77.18393,18.8656,-1834.91
77.18314,18.8604,-1835.11
77.18236,18.8553,-1853.7
77.18158,18.8502,-1881.92
77.1808,18.845,-1918.22
77.18002,18.8399,-1957.69
77.17924,18.8348,-1987.63
77.17846,18.8296,-2012.38
77.17767,18.8245,-2018.24
77.17688,18.8193,-2033.36
77.1761,18.8142,-2036.3
77.17532,18.8091,-2033.77
77.17454,18.8039,-2046.37
77.17377,18.7988,-2075.1
77.17299,18.7937,-2067.19
77.17221,18.7885,-2044.44
77.17143,18.7834,-2038.42
77.17065,18.7783,-2033.24
77.16987,18.7731,-1978.29
77.16909,18.768,-1959.11
77.16831,18.7629,-1949.72
77.16753,18.7577,-1979.35
77.16676,18.7526,-1972.82
77.16598,18.7475,-2006.97
77.1652,18.7423,-2015.19
77.16442,18.7372,-2037.45
77.16365,18.7321,-2095.99
77.16287,18.727,-2137.21
77.16209,18.7218,-2144.14
77.16132,18.7167,-2153.3
77.16055,18.7116,-2157.77
77.15977,18.7065,-2146.52
77.15899,18.7013,-2137.36
77.15822,18.6962,-2124.3
77.15744,18.6911,-2114.81
77.15666,18.6859,-2075.14
77.15511,18.6757,-1956.61
77.15433,18.6706,-1974.43
77.15356,18.6654,-2034.59
77.15278,18.6603,-2091.17
77.15201,18.6552,-2122.59
77.15123,18.65,-2131.98
77.15046,18.6449,-2141.06
77.14968,18.6398,-2138.33
77.14891,18.6347,-2130.16
77.14813,18.6295,-2125.46
77.14735,18.6244,-2116.17
77.14658,18.6193,-2175.45
77.14498,18.609,-2104.19
77.14422,18.6039,-2085.05
77.14346,18.5988,-2074.94
77.1427,18.5936,-2066.56
77.14194,18.5885,-2067.5
77.14118,18.5834,-2121.57
77.14042,18.5783,-2132.99
77.13966,18.5731,-2094.58
77.1389,18.568,-2098.9
77.13814,18.5629,-2066.84
77.13738,18.5578,-2056.28
77.13662,18.5526,-2053.6
77.13586,18.5475,-2053.66
77.1351,18.5424,-2034.89
77.13434,18.5373,-2091.21
77.13358,18.5321,-2060.1
77.13282,18.527,-2057.83
77.13206,18.5219,-2066.34
77.1313,18.5168,-2077.68
77.13057,18.5116,-2113.05
77.12982,18.5065,-2101.78
77.12907,18.5014,-2095.91
77.12831,18.4963,-2096.7
77.12756,18.4911,-2091.76
77.12681,18.486,-2084.3
77.12605,18.4809,-2078.75
77.1253,18.4757,-2057.86
77.12455,18.4706,-2034.78
77.12379,18.4655,-2002.46
77.12304,18.4604,-1987.7
77.12229,18.4552,-2023.25
77.12153,18.4501,-2051.07
77.12078,18.445,-2061.97
77.12003,18.4399,-2058.02
77.11927,18.4347,-2059.75
77.11852,18.4296,-2060.07
77.11777,18.4245,-2050.29
77.11701,18.4194,-2020.48
77.11626,18.4142,-1999.63
77.11548,18.4091,-2006.41
77.11473,18.404,-2047.68
77.11399,18.3989,-2053.6
77.11324,18.3937,-2034.9
77.11249,18.3886,-2002.85
77.11175,18.3835,-1993.99
77.111,18.3784,-2000.18
77.11025,18.3732,-2005.19
77.10951,18.3681,-2049.78
77.10876,18.363,-2066.58
77.10801,18.3579,-2077.56
77.10727,18.3528,-2094.67
77.10652,18.3476,-2101.36
77.10577,18.3425,-2111.91
77.10503,18.3374,-2137.08
77.10428,18.3323,-2142.25
77.10353,18.3271,-2143.39
77.10279,18.322,-2144.58
77.10204,18.3169,-2133.39
77.10129,18.3118,-2090.91
77.10056,18.3066,-2078.12
77.09981,18.3015,-2074.24
77.09907,18.2964,-2079.5
77.09833,18.2913,-2062.16
77.09758,18.2861,-2050.63
77.09684,18.281,-2034.21
77.09609,18.2759,-2028.58
77.09535,18.2708,-2024.32
77.0946,18.2657,-2001.27
77.09386,18.2605,-1995.86
77.09312,18.2554,-1996.2
77.09237,18.2503,-1998.57
77.09163,18.2452,-1998.26
77.09088,18.24,-1999.03
77.09014,18.2349,-1996.04
77.08939,18.2298,-1988.21
77.08865,18.2247,-1985.15
77.08791,18.2195,-2000.71
77.08716,18.2144,-2001.56
77.08642,18.2093,-2019.73
77.0856,18.2041,-2001.98
77.08487,18.199,-2016.96
77.08414,18.1939,-2026.0
77.08341,18.1888,-2021.38
77.08269,18.1837,-2024.06
77.08196,18.1786,-2032.19
77.08123,18.1735,-2035.76
77.08051,18.1683,-2020.74
77.07978,18.1632,-2009.21
77.07905,18.1581,-2016.62
77.07833,18.153,-2013.22
77.0776,18.1479,-2009.48
77.07687,18.1428,-2014.61
77.07614,18.1377,-2008.96
77.07542,18.1326,-2013.87
77.07469,18.1275,-2029.67
77.07396,18.1223,-2027.18
77.07324,18.1172,-2027.46
77.07251,18.1121,-2032.59
77.07178,18.107,-2025.31
77.07109,18.1019,-2029.52
77.07036,18.0968,-2037.02
77.06964,18.0917,-2035.13
77.06892,18.0866,-2030.43
77.0682,18.0815,-2037.44
77.06748,18.0764,-2041.86
77.06676,18.0713,-2044.16
77.06604,18.0662,-2041.51
77.06532,18.0611,-2032.44
77.06459,18.056,-2024.64
77.06387,18.0509,-2027.64
77.06315,18.0458,-2020.63
77.06243,18.0406,-2019.87
77.06171,18.0355,-2015.06
77.06099,18.0304,-2015.54
77.06027,18.0253,-2012.46
77.05955,18.0202,-2004.94
77.05882,18.0151,-1964.93
77.0581,18.01,-1964.08
77.05738,18.0049,-1960.92
77.0567,17.9997,-1965.74
77.05597,17.9946,-1982.97
77.05524,17.9895,-1987.78
77.0545,17.9844,-1988.31
77.05377,17.9794,-1990.61
77.05304,17.9743,-1982.29
77.05231,17.9692,-1986.27
77.05158,17.9641,-1978.69
77.05085,17.959,-1972.96
77.05012,17.9539,-1966.13
77.04938,17.9488,-1965.06
77.04865,17.9437,-1984.45
76.97834,17.9413,-1988.33
76.97765,17.9463,-1968.8
76.97695,17.9514,-1936.45
76.97625,17.9565,-1889.51
76.97555,17.9615,-1902.78
76.97486,17.9666,-1895.23
76.97416,17.9716,-1885.45
76.97346,17.9767,-1897.83
76.97277,17.9818,-1924.63
76.97207,17.9868,-1932.1
76.97137,17.9919,-1926.5
76.97067,17.9969,-1907.93
76.96998,18.002,-1906.78
76.96928,18.0071,-1901.26
76.96858,18.0121,-1895.94
76.96788,18.0172,-1875.43
76.96719,18.0222,-1875.42
76.96649,18.0273,-1864.59
76.96579,18.0324,-1861.56
76.9651,18.0374,-1849.06
76.9644,18.0425,-1851.65
76.9637,18.0476,-1846.49
76.963,18.0526,-1855.76
76.96232,18.0577,-1869.93
76.96162,18.0627,-1904.49
76.96092,18.0678,-1921.58
76.96022,18.0729,-1938.74
76.95952,18.0779,-1957.28
76.95882,18.083,-1961.4
76.95812,18.088,-1975.13
76.95742,18.0931,-1976.81
76.95672,18.0982,-1984.72
76.95601,18.1032,-1977.7
76.95531,18.1083,-1980.17
76.95461,18.1134,-1996.06
76.95391,18.1184,-1969.94
76.95321,18.1235,-1967.22
76.95251,18.1286,-1984.67
76.95181,18.1336,-1976.22
76.95111,18.1387,-1956.71
76.95041,18.1438,-1966.8
77.94031,17.9423,-2485.53
77.93962,17.9474,-2473.83
77.93892,17.9525,-2449.2
77.93822,17.9575,-2448.69
77.93753,17.9626,-2466.77
77.93682,17.9677,-2498.85
77.93612,17.9727,-2515.49
77.93542,17.9778,-2515.37
77.93472,17.9829,-2501.81
77.93402,17.9879,-2489.6
77.93332,17.993,-2467.81
77.93262,17.9981,-2408.95
77.93192,18.0032,-2434.79
77.93122,18.0082,-2423.69
77.93052,18.0133,-2411.71
77.92982,18.0184,-2416.08
77.92912,18.0234,-2379.08
77.92842,18.0285,-2278.9
77.92772,18.0336,-2335.75
77.92703,18.0386,-2414.43
77.92633,18.0437,-2465.77
77.92563,18.0488,-2488.4
77.92493,18.0538,-2493.83
77.92423,18.0589,-2491.56
77.92353,18.064,-2471.71
77.92282,18.0691,-2432.68
77.92212,18.0742,-2360.99
77.92142,18.0792,-2288.61
77.92072,18.0843,-2303.99
77.92003,18.0893,-2400.34
77.91933,18.0944,-2465.48
77.91863,18.0995,-2506.32
77.91793,18.1045,-2540.03
77.91723,18.1096,-2563.62
77.91653,18.1147,-2582.1
77.91584,18.1197,-2603.06
77.91514,18.1248,-2611.16
77.91444,18.1299,-2618.58
77.91374,18.1349,-2623.31
77.91304,18.14,-2632.94
77.91234,18.145,-2640.84
77.91164,18.1501,-2644.5
77.91095,18.1552,-2630.25
77.91025,18.1602,-2639.78
77.90955,18.1653,-2643.74
77.90886,18.1704,-2640.23
77.90816,18.1754,-2636.77
77.90746,18.1805,-2634.92
77.90677,18.1855,-2634.43
77.90607,18.1906,-2632.33
77.90537,18.1957,-2634.31
77.90467,18.2007,-2630.91
77.90397,18.2058,-2629.4
77.90328,18.2108,-2625.62
77.90258,18.2159,-2630.9
77.90188,18.221,-2636.19
77.90049,18.2311,-2632.04
77.89979,18.2361,-2639.76
77.89909,18.2412,-2644.03
77.89839,18.2463,-2637.35
77.89769,18.2513,-2642.46
77.897,18.2564,-2646.67
77.8963,18.2615,-2646.73
77.8956,18.2665,-2646.15
77.89492,18.2716,-2639.63
77.89422,18.2766,-2636.14
77.89352,18.2817,-2635.61
77.89282,18.2867,-2637.95
77.89212,18.2918,-2643.25
77.89142,18.2969,-2643.73
77.89071,18.3019,-2644.28
77.89001,18.307,-2648.41
77.88931,18.3121,-2644.03
77.88861,18.3171,-2640.06
77.88791,18.3222,-2644.46
77.88721,18.3272,-2641.72
77.8865,18.3323,-2645.8
77.8858,18.3374,-2647.69
77.8851,18.3424,-2653.89
77.8844,18.3475,-2652.22
77.8837,18.3526,-2656.83
77.883,18.3576,-2656.78
77.88229,18.3627,-2655.82
77.88159,18.3677,-2652.14
77.88086,18.3728,-2648.95
77.88015,18.3779,-2647.3
77.87944,18.383,-2646.28
77.87873,18.388,-2637.86
77.87802,18.3931,-2641.04
77.87731,18.3982,-2643.06
77.8766,18.4032,-2641.51
77.87589,18.4083,-2639.09
77.87518,18.4134,-2636.83
77.87447,18.4184,-2635.55
77.87376,18.4235,-2632.84
77.87306,18.4286,-2633.25
77.87235,18.4336,-2631.84
77.87164,18.4387,-2628.43
77.87093,18.4438,-2623.55
77.87022,18.4488,-2624.21
77.8688,18.459,-2621.67
77.86809,18.464,-2617.72
77.86738,18.4691,-2612.9
77.86664,18.4742,-2610.11
77.86594,18.4792,-2605.5
77.86524,18.4843,-2604.73
77.86453,18.4894,-2603.95
77.86383,18.4944,-2604.52
77.86312,18.4995,-2603.77
77.86242,18.5045,-2600.12
77.86172,18.5096,-2594.96
77.86101,18.5147,-2589.48
77.86031,18.5197,-2582.88
77.8589,18.5299,-2577.35
77.8582,18.5349,-2577.44
77.85749,18.54,-2571.18
77.85679,18.5451,-2558.7
77.85609,18.5501,-2559.35
77.85538,18.5552,-2543.74
77.85468,18.5603,-2539.27
77.85397,18.5653,-2526.54
77.85327,18.5704,-2508.32
77.85262,18.5754,-2493.38
77.85193,18.5805,-2498.84
77.85123,18.5855,-2500.66
77.85054,18.5906,-2500.35
77.84985,18.5957,-2499.31
77.84915,18.6007,-2495.31
77.84846,18.6058,-2485.67
77.84777,18.6108,-2481.26
77.84707,18.6159,-2470.22
77.84638,18.621,-2460.96
77.84569,18.626,-2452.11
77.845,18.6311,-2444.98
77.8443,18.6361,-2435.4
77.84361,18.6412,-2426.81
77.84292,18.6463,-2418.47
77.84222,18.6513,-2407.37
77.84153,18.6564,-2399.76
77.84084,18.6614,-2389.5
77.84014,18.6665,-2379.8
77.83945,18.6716,-2371.0
77.83876,18.6766,-2357.09
77.83807,18.6817,-2341.29
77.83737,18.6867,-2326.82
77.83668,18.6918,-2311.89
77.83598,18.6969,-2290.71
77.83529,18.7019,-2280.57
77.8346,18.707,-2267.43
77.8339,18.712,-2254.75
77.83321,18.7171,-2256.85
77.83251,18.7222,-2247.17
77.83182,18.7272,-2242.96
77.83112,18.7323,-2228.92
77.83043,18.7373,-2219.0
77.82973,18.7424,-2211.85
77.82904,18.7475,-2178.01
77.82834,18.7525,-2157.12
77.82765,18.7576,-2121.69
77.82695,18.7627,-2125.73
77.82626,18.7677,-2098.25
77.82556,18.7728,-2104.8
77.82485,18.7779,-2104.17
77.82415,18.7829,-2091.94
77.82345,18.788,-2089.69
77.82276,18.7931,-2086.19
77.82206,18.7981,-2078.87
77.82136,18.8032,-2080.72
77.82066,18.8083,-2093.54
77.81996,18.8133,-2122.78
77.81926,18.8184,-2150.68
77.81857,18.8235,-2170.4
77.81787,18.8285,-2190.0
77.81717,18.8336,-2191.0
77.81647,18.8386,-2194.75
77.81577,18.8437,-2205.56
77.81507,18.8488,-2210.81
77.81438,18.8538,-2217.81
77.81368,18.8589,-2220.26
77.81298,18.864,-2221.88
77.81228,18.869,-2228.97
77.81158,18.8741,-2225.77
77.81089,18.8792,-2244.43
77.81019,18.8842,-2254.65
77.80949,18.8893,-2248.05
77.80879,18.8944,-2221.24
77.80809,18.8994,-2184.15
77.80739,18.9045,-2124.49
77.80669,18.9096,-2106.93
77.80599,18.9146,-2088.85
77.80529,18.9197,-2096.54
77.80459,18.9248,-2097.96
77.80389,18.9298,-2100.74
77.80319,18.9349,-2086.99
77.80249,18.94,-2076.6
77.63817,18.9381,-2046.44
77.63747,18.9331,-2051.46
77.63677,18.928,-2045.63
77.63607,18.9229,-2053.34
77.63536,18.9179,-2056.3
77.63466,18.9128,-2055.02
77.63396,18.9078,-2054.46
77.63326,18.9027,-2051.5
77.63256,18.8976,-2048.2
77.63185,18.8926,-2046.37
77.63115,18.8875,-2043.47
77.63045,18.8825,-2048.85
77.62975,18.8774,-2044.95
77.62904,18.8724,-2062.02
77.62834,18.8673,-2082.79
77.62764,18.8622,-2090.15
77.62694,18.8572,-2108.78
77.62624,18.8521,-2115.07
77.62553,18.8471,-2120.31
77.62483,18.842,-2124.76
77.62413,18.8369,-2118.58
77.62343,18.8319,-2108.98
77.62273,18.8268,-2109.88
77.62202,18.8218,-2133.74
77.62132,18.8167,-2146.2
77.62062,18.8117,-2161.81
77.61992,18.8066,-2163.67
77.61922,18.8015,-2173.27
77.61852,18.7965,-2181.91
