long_east,lat_north,altitude
175.26417,-14.5034,-1910.15
175.26356,-14.5087,-1908.8
175.26296,-14.5139,-1908.98
175.26235,-14.5191,-1909.76
175.26175,-14.5244,-1909.49
175.26114,-14.5296,-1910.03
175.26054,-14.5349,-1910.21
175.26,-14.5403,-1910.69
175.25938,-14.5455,-1910.36
175.25876,-14.5507,-1910.25
175.25815,-14.5559,-1909.09
175.25753,-14.5611,-1910.04
175.25691,-14.5663,-1910.94
175.25629,-14.5715,-1908.38
175.25567,-14.5768,-1911.09
175.25506,-14.582,-1910.94
175.25444,-14.5872,-1908.82
175.25382,-14.5924,-1908.08
175.2532,-14.5976,-1907.91
175.25259,-14.6028,-1908.36
175.25197,-14.608,-1907.36
175.25135,-14.6132,-1905.27
175.25073,-14.6184,-1904.98
175.25011,-14.6236,-1902.88
175.2495,-14.6288,-1902.94
175.24888,-14.634,-1904.24
175.24826,-14.6393,-1903.06
175.24753,-14.6442,-1903.65
175.24688,-14.6493,-1903.88
175.24624,-14.6544,-1904.64
175.24559,-14.6596,-1903.25
175.24495,-14.6647,-1904.18
175.24431,-14.6699,-1905.32
175.24366,-14.675,-1904.79
175.24302,-14.6802,-1904.41
175.24237,-14.6853,-1900.15
175.24173,-14.6904,-1899.51
175.24109,-14.6956,-1898.47
175.24044,-14.7007,-1896.42
175.2398,-14.7059,-1899.15
175.23915,-14.711,-1895.46
175.23851,-14.7161,-1896.41
175.23787,-14.7213,-1894.14
175.23722,-14.7264,-1894.21
175.23658,-14.7316,-1896.69
175.23594,-14.7367,-1898.71
175.23529,-14.7418,-1898.39
175.2347,-14.7471,-1896.61
175.23405,-14.7522,-1896.36
175.2334,-14.7573,-1895.72
175.23274,-14.7625,-1891.03
175.23209,-14.7676,-1894.92
175.23143,-14.7727,-1892.23
175.23078,-14.7778,-1889.74
175.23012,-14.7829,-1881.7
175.22947,-14.788,-1907.29
175.22882,-14.7932,-1922.0
175.22816,-14.7983,-1875.93
175.22751,-14.8034,-1890.44
175.22685,-14.8085,-1890.58
175.2262,-14.8136,-1889.14
175.22554,-14.8188,-1886.27
175.22489,-14.8239,-1886.37
175.22424,-14.829,-1889.51
175.22358,-14.8341,-1887.28
175.22293,-14.8392,-1882.54
175.22227,-14.8444,-1871.09
175.22152,-14.8493,-1869.25
175.22085,-14.8543,-1868.62
175.22017,-14.8594,-1866.17
175.2195,-14.8645,-1864.82
175.21882,-14.8695,-1868.21
175.21814,-14.8746,-1867.22
175.21747,-14.8797,-1875.71
175.21679,-14.8848,-1877.63
175.21612,-14.8898,-1879.15
175.21544,-14.8949,-1877.7
175.21477,-14.9,-1873.77
175.21409,-14.905,-1875.43
175.21341,-14.9101,-1862.31
175.21274,-14.9152,-1849.08
175.21206,-14.9203,-1852.97
175.21139,-14.9253,-1867.67
175.21071,-14.9304,-1880.79
175.21004,-14.9355,-1878.02
175.20936,-14.9405,-1879.89
175.20869,-14.9456,-1891.2
175.20806,-14.9507,-1894.0
175.20738,-14.9558,-1894.18
175.20669,-14.9609,-1894.97
175.20601,-14.9659,-1895.53
175.20532,-14.971,-1891.55
175.20464,-14.976,-1889.45
175.20395,-14.9811,-1881.93
175.20326,-14.9861,-1881.64
175.20258,-14.9912,-1876.45
175.20189,-14.9963,-1874.1
175.20121,-15.0013,-1876.11
175.20052,-15.0064,-1878.48
175.19984,-15.0114,-1880.32
175.19915,-15.0165,-1880.84
175.19847,-15.0216,-1881.06
175.19778,-15.0266,-1881.83
175.19642,-15.0367,-1884.61
175.19573,-15.0418,-1889.93
175.19505,-15.0469,-1893.92
175.19357,-15.0569,-1899.02
175.82167,-14.0692,-1933.46
175.82099,-14.0743,-1932.13
175.82032,-14.0794,-1928.95
175.81964,-14.0845,-1933.26
175.81897,-14.0897,-1933.73
175.81829,-14.0948,-1925.71
175.81761,-14.0999,-1919.83
175.81694,-14.105,-1922.64
175.81626,-14.1101,-1925.76
175.81559,-14.1152,-1923.65
175.81491,-14.1203,-1920.11
175.81424,-14.1254,-1932.62
175.81356,-14.1305,-1933.93
175.81288,-14.1356,-1926.48
175.81221,-14.1407,-1924.45
175.81153,-14.1458,-1925.67
175.81086,-14.1509,-1927.34
175.81018,-14.156,-1927.21
175.80951,-14.1611,-1931.17
175.80883,-14.1662,-1932.44
175.80816,-14.1713,-1925.1
175.80748,-14.1764,-1904.68
175.8068,-14.1815,-1913.28
175.80613,-14.1866,-1913.13
175.80545,-14.1917,-1912.25
175.80477,-14.1968,-1931.15
175.8041,-14.2019,-1933.79
175.80342,-14.207,-1938.09
175.80275,-14.2121,-1932.82
175.80207,-14.2172,-1930.89
175.80139,-14.2223,-1932.67
175.80072,-14.2274,-1932.06
175.80004,-14.2325,-1932.9
175.79937,-14.2376,-1931.66
175.79869,-14.2427,-1929.08
175.79801,-14.2478,-1925.56
175.79734,-14.2529,-1926.52
175.79666,-14.258,-1928.56
175.79598,-14.2631,-1928.69
175.79461,-14.2733,-1926.37
175.79392,-14.2784,-1926.5
175.79323,-14.2835,-1925.53
175.79255,-14.2886,-1899.5
175.79186,-14.2937,-1919.96
175.79117,-14.2988,-1923.09
175.79049,-14.3039,-1918.33
175.7898,-14.309,-1908.45
