long_east_deg,lat_north_deg,altitude_m,radius_m
135.23028,4.1354,-2643.54,3393072.64
135.22961,4.1405,-2646.86,3393069.08
135.22895,4.1456,-2645.61,3393070.08
135.22829,4.1507,-2644.81,3393070.63
135.22763,4.1558,-2645.23,3393069.97
135.22697,4.1608,-2646.52,3393068.43
135.2263,4.1659,-2646.21,3393068.5
135.22564,4.171,-2645.8,3393068.66
135.22498,4.1761,-2646.08,3393068.13
135.22432,4.1812,-2645.34,3393068.63
135.22365,4.1862,-2644.55,3393069.17
135.22299,4.1913,-2643.62,3393069.86
135.22233,4.1964,-2643.88,3393069.35
135.22167,4.2015,-2644.68,3393068.3
135.22099,4.2065,-2645.34,3393067.39
135.22033,4.2116,-2645.27,3393067.21
135.21966,4.2167,-2645.46,3393066.77
135.219,4.2218,-2647.07,3393064.91
135.21833,4.2269,-2648.45,3393063.28
135.21767,4.2319,-2645.72,3393065.76
135.217,4.237,-2648.57,3393062.66
135.21634,4.2421,-2648.25,3393062.73
135.21567,4.2472,-2650.49,3393060.24
135.21501,4.2523,-2650.65,3393059.83
135.21434,4.2573,-2647.36,3393062.86
135.21368,4.2624,-2649.92,3393060.05
135.21301,4.2675,-2648.26,3393061.46
135.21235,4.2726,-2645.55,3393063.92
135.21168,4.2776,-2649.36,3393059.86
135.21102,4.2827,-2650.01,3393058.96
135.21035,4.2878,-2649.58,3393059.14
135.20969,4.2929,-2648.65,3393059.82
135.20902,4.298,-2648.32,3393059.9
135.20836,4.303,-2647.73,3393060.24
135.20704,4.3132,-2644.6,3393062.85
135.20637,4.3183,-2646.19,3393061.0
135.2057,4.3234,-2646.08,3393060.86
135.20504,4.3284,-2647.12,3393059.56
135.20437,4.3335,-2648.12,3393058.3
135.2037,4.3386,-2648.58,3393057.59
135.20303,4.3437,-2649.07,3393056.84
135.20237,4.3488,-2650.19,3393055.46
135.2017,4.3538,-2648.69,3393056.71
135.20103,4.3589,-2650.39,3393054.75
135.20036,4.364,-2650.86,3393054.03
135.1997,4.3691,-2650.29,3393054.34
135.19903,4.3742,-2649.47,3393054.9
135.19836,4.3793,-2652.09,3393052.03
135.19769,4.3843,-2650.96,3393052.9
135.19703,4.3894,-2650.72,3393052.88
135.19636,4.3945,-2649.23,3393054.12
135.19569,4.3996,-2647.23,3393055.86
135.19502,4.4047,-2643.44,3393059.39
135.19435,4.4098,-2650.43,3393052.13
135.19368,4.4148,-2649.99,3393052.31
135.19301,4.4199,-2653.06,3393048.97
135.19234,4.425,-2653.71,3393048.06
135.19167,4.4301,-2653.61,3393047.9
135.191,4.4352,-2654.88,3393046.36
135.19033,4.4403,-2656.14,3393044.84
135.18966,4.4453,-2656.36,3393044.36
135.18899,4.4504,-2656.0,3393044.45
135.18832,4.4555,-2654.33,3393045.86
135.18765,4.4606,-2651.26,3393048.67
135.18699,4.4657,-2651.19,3393048.48
135.18632,4.4708,-2650.99,3393048.41
135.18565,4.4759,-2652.59,3393046.55
135.18498,4.4809,-2653.59,3393045.29
135.18431,4.486,-2654.67,3393043.94
135.18364,4.4911,-2655.32,3393043.03
135.18297,4.4962,-2656.36,3393041.73
135.1823,4.5013,-2656.92,3393040.9
135.18163,4.5064,-2657.75,3393039.81
135.18095,4.5114,-2658.4,3393038.9
135.18029,4.5165,-2658.03,3393039.0
135.17962,4.5216,-2659.02,3393037.74
135.17895,4.5267,-2659.62,3393036.87
135.17829,4.5318,-2658.5,3393037.72
135.17762,4.5369,-2658.05,3393037.9
135.17695,4.5419,-2655.2,3393040.48
135.17629,4.547,-2657.01,3393038.4
135.17562,4.5521,-2656.66,3393038.48
135.17495,4.5572,-2655.8,3393039.07
135.17429,4.5623,-2656.06,3393038.55
135.17362,4.5674,-2656.37,3393037.97
135.17295,4.5725,-2655.54,3393038.53
135.17229,4.5775,-2656.92,3393036.88
135.17162,4.5826,-2657.01,3393036.52
135.17095,4.5877,-2657.21,3393036.05
135.17029,4.5928,-2655.96,3393037.03
135.16962,4.5979,-2658.17,3393034.55
135.16895,4.603,-2658.8,3393033.65
135.16829,4.6081,-2659.57,3393032.61
135.16763,4.6131,-2657.82,3393034.1
135.16697,4.6182,-2659.42,3393032.23
135.1663,4.6233,-2659.27,3393032.1
135.16497,4.6335,-2657.6,3393033.22
135.16431,4.6386,-2660.85,3393029.7
135.16364,4.6437,-2660.09,3393030.18
135.16298,4.6487,-2660.36,3393029.64
135.16231,4.6538,-2660.98,3393028.74
135.16165,4.6589,-2661.78,3393027.67
135.16098,4.664,-2660.81,3393028.36
135.16032,4.6691,-2660.01,3393028.89
135.15965,4.6742,-2661.85,3393026.77
135.15899,4.6793,-2661.36,3393026.99
135.15832,4.6843,-2661.32,3393026.75
135.15766,4.6894,-2661.2,3393026.6
135.15699,4.6945,-2660.38,3393027.14
135.15633,4.6996,-2660.95,3393026.3
135.15566,4.7047,-2660.65,3393026.32
135.155,4.7098,-2658.67,3393028.03
135.15433,4.7149,-2656.98,3393029.44
135.15366,4.7199,-2656.19,3393029.95
135.153,4.725,-2657.25,3393028.61
135.15234,4.7301,-2653.73,3393031.85
135.15167,4.7352,-2651.09,3393034.21
135.15101,4.7403,-2646.85,3393038.17
135.15035,4.7454,-2647.1,3393037.64
135.14968,4.7504,-2648.83,3393035.63
135.14902,4.7555,-2647.63,3393036.55
135.14836,4.7606,-2649.83,3393034.07
135.1477,4.7657,-2653.1,3393030.52
135.14637,4.7759,-2655.11,3393027.95
135.14571,4.781,-2656.7,3393026.08
135.14504,4.786,-2655.78,3393026.72
135.14438,4.7911,-2654.94,3393027.28
135.14372,4.7962,-2655.13,3393026.81
135.14305,4.8013,-2656.37,3393025.29
135.14239,4.8064,-2657.35,3393024.03
135.14173,4.8115,-2659.21,3393021.89
135.14107,4.8165,-2660.51,3393020.31
135.14041,4.8216,-2658.59,3393021.94
135.13975,4.8267,-2661.13,3393019.12
135.13909,4.8318,-2658.84,3393021.12
135.13843,4.8369,-2661.37,3393018.3
135.13777,4.842,-2661.57,3393017.82
135.1371,4.847,-2657.75,3393021.35
135.13644,4.8521,-2658.75,3393020.06
135.13578,4.8572,-2659.41,3393019.12
135.13512,4.8623,-2662.34,3393015.9
135.13446,4.8674,-2662.95,3393015.01
135.1338,4.8725,-2659.76,3393017.91
135.13313,4.8775,-2658.01,3393019.38
135.13247,4.8826,-2657.75,3393019.35
135.13181,4.8877,-2658.52,3393018.29
135.13115,4.8928,-2658.03,3393018.5
135.13049,4.8979,-2659.05,3393017.19
135.12983,4.903,-2660.19,3393015.77
135.12916,4.908,-2659.92,3393015.75
135.1285,4.9131,-2660.69,3393014.69
135.12785,4.9182,-2661.31,3393013.78
135.12719,4.9233,-2665.36,3393009.44
135.12652,4.9284,-2662.54,3393011.97
135.12586,4.9335,-2663.56,3393010.66
135.12519,4.9385,-2666.61,3393007.32
135.12453,4.9436,-2665.8,3393007.84
135.12387,4.9487,-2666.42,3393006.93
135.1232,4.9538,-2667.37,3393005.69
136.12272,4.4281,-2658.07,3393034.64
136.12205,4.4332,-2657.5,3393034.95
136.12138,4.4383,-2659.3,3393032.89
136.12078,4.4434,-2660.06,3393031.87
136.12012,4.4485,-2658.44,3393033.23
136.11946,4.4535,-2661.37,3393030.03
136.11881,4.4586,-2659.5,3393031.63
136.11815,4.4637,-2660.87,3393030.0
136.1175,4.4688,-2661.47,3393029.13
136.11684,4.4739,-2662.86,3393027.47
136.11618,4.479,-2661.33,3393028.74
136.11553,4.4841,-2663.21,3393026.59
136.11487,4.4891,-2663.43,3393026.1
136.11422,4.4942,-2665.67,3393023.6
136.11356,4.4993,-2665.96,3393023.04
136.1129,4.5044,-2666.92,3393021.81
136.11225,4.5095,-2668.08,3393020.39
136.11159,4.5146,-2667.13,3393021.07
136.11094,4.5196,-2668.51,3393019.42
136.11028,4.5247,-2669.16,3393018.51
136.10962,4.5298,-2668.79,3393018.61
136.10897,4.5349,-2670.67,3393016.46
136.10831,4.54,-2670.55,3393016.32
136.10767,4.5451,-2670.47,3393016.12
136.10701,4.5501,-2670.76,3393015.56
136.10635,4.5552,-2669.13,3393016.92
136.10569,4.5603,-2669.89,3393015.89
136.10504,4.5654,-2671.59,3393013.92
136.10438,4.5705,-2670.46,3393014.77
136.10372,4.5756,-2671.41,3393013.55
136.10306,4.5806,-2669.86,3393014.83
136.1024,4.5857,-2671.24,3393013.18
136.10174,4.5908,-2671.97,3393012.18
136.10108,4.5959,-2673.38,3393010.49
136.10042,4.601,-2673.98,3393009.62
136.09976,4.6061,-2673.57,3393009.76
136.0991,4.6111,-2674.2,3393008.86
136.09844,4.6162,-2673.37,3393009.42
136.09778,4.6213,-2673.65,3393008.86
136.09712,4.6264,-2674.66,3393007.58
136.09646,4.6315,-2673.49,3393008.48
136.0958,4.6366,-2675.94,3393005.76
136.09514,4.6416,-2676.23,3393005.2
136.09443,4.6467,-2675.19,3393005.97
136.09376,4.6518,-2677.68,3393003.2
136.09309,4.6569,-2678.37,3393002.23
136.09242,4.662,-2676.33,3393003.99
136.09175,4.667,-2676.97,3393003.08
136.09108,4.6721,-2678.42,3393001.35
136.09041,4.6772,-2679.06,3393000.43
136.08974,4.6823,-2678.98,3393000.23
136.08907,4.6874,-2680.35,3392998.59
136.0884,4.6924,-2680.37,3392998.29
136.08707,4.7026,-2680.91,3392997.19
136.0864,4.7077,-2680.83,3392997.0
136.08573,4.7128,-2681.07,3392996.48
136.08506,4.7178,-2682.24,3392995.03
136.08439,4.7229,-2681.98,3392995.01
136.08372,4.728,-2681.69,3392995.03
136.08305,4.7331,-2682.92,3392993.52
136.08238,4.7382,-2684.02,3392992.14
136.08171,4.7432,-2682.83,3392993.05
136.08036,4.7534,-2684.46,3392990.86
136.0797,4.7585,-2685.55,3392989.48
136.07903,4.7635,-2683.89,3392990.86
136.07836,4.7686,-2686.07,3392988.4
136.07769,4.7737,-2685.64,3392988.54
136.07702,4.7788,-2685.55,3392988.35
136.07635,4.7839,-2685.79,3392987.83
136.07568,4.789,-2684.64,3392988.69
136.07501,4.794,-2685.53,3392987.52
136.07434,4.7991,-2685.52,3392987.25
136.07367,4.8042,-2683.6,3392988.89
136.073,4.8093,-2683.87,3392988.33
136.07233,4.8144,-2684.87,3392987.05
136.07166,4.8194,-2685.87,3392985.77
136.07099,4.8245,-2686.59,3392984.76
136.07032,4.8296,-2686.91,3392984.16
136.06965,4.8347,-2685.96,3392984.83
136.06898,4.8398,-2686.0,3392984.5
136.06831,4.8448,-2686.63,3392983.59
136.06765,4.8499,-2687.51,3392982.43
136.06698,4.855,-2684.94,3392984.71
136.06631,4.8601,-2685.23,3392984.13
136.06564,4.8652,-2688.4,3392980.68
136.06498,4.8703,-2690.21,3392978.58
136.06431,4.8753,-2690.83,3392977.67
136.06364,4.8804,-2691.55,3392976.66
136.06297,4.8855,-2692.12,3392975.8
136.0623,4.8906,-2692.14,3392975.49
136.06163,4.8957,-2690.95,3392976.39
136.06096,4.9008,-2689.3,3392977.76
136.0603,4.9058,-2689.46,3392977.31
136.05963,4.9109,-2689.89,3392976.59
136.05896,4.916,-2685.29,3392980.9
136.05829,4.9211,-2685.21,3392980.69
136.05762,4.9262,-2684.37,3392981.24
136.05695,4.9313,-2684.21,3392981.11
136.05629,4.9363,-2682.88,3392982.16
136.05562,4.9414,-2682.15,3392982.6
136.05495,4.9465,-2680.94,3392983.52
136.05427,4.9516,-2681.96,3392982.21
136.05361,4.9567,-2680.83,3392983.05
136.05294,4.9617,-2681.79,3392981.8
136.05227,4.9668,-2682.01,3392981.28
136.0516,4.9719,-2682.28,3392980.72
136.05094,4.977,-2681.48,3392981.22
136.05027,4.9821,-2683.3,3392979.11
136.0496,4.9872,-2683.13,3392978.98
136.04894,4.9922,-2682.59,3392979.23
136.04827,4.9973,-2683.97,3392977.56
135.51063,5.0015,-2642.08,3393024.51
135.50997,4.9964,-2641.83,3393025.07
135.5093,4.9913,-2640.81,3393026.4
135.50866,4.9862,-2639.17,3393028.35
135.50732,4.976,-2640.9,3393027.23
135.50666,4.9709,-2640.84,3393027.59
135.50599,4.9658,-2638.62,3393030.11
135.50533,4.9607,-2635.56,3393033.48
135.50466,4.9557,-2636.04,3393033.3
135.504,4.9506,-2636.39,3393033.25
135.50333,4.9455,-2635.38,3393034.57
135.50266,4.9404,-2632.77,3393037.48
135.502,4.9353,-2631.35,3393039.2
135.50133,4.9303,-2631.74,3393039.11
135.50067,4.9252,-2632.05,3393039.11
135.5,4.9201,-2629.82,3393041.64
135.49933,4.915,-2629.75,3393042.01
135.49867,4.9099,-2628.68,3393043.39
135.498,4.9049,-2627.6,3393044.77
135.49734,4.8998,-2625.45,3393047.22
135.49667,4.8947,-2626.97,3393046.01
135.49601,4.8896,-2622.12,3393051.16
135.49533,4.8846,-2624.36,3393049.22
135.49466,4.8795,-2626.25,3393047.63
135.49399,4.8744,-2627.02,3393047.15
135.49332,4.8694,-2625.56,3393048.91
135.49265,4.8643,-2624.69,3393050.08
135.49199,4.8592,-2623.0,3393052.06
135.49132,4.8541,-2620.74,3393054.62
135.49065,4.8491,-2622.9,3393052.76
135.48998,4.844,-2621.46,3393054.49
135.48931,4.8389,-2621.85,3393054.4
135.48864,4.8338,-2619.96,3393056.59
135.48798,4.8288,-2620.45,3393056.4
135.48731,4.8237,-2617.5,3393059.64
135.48664,4.8186,-2617.01,3393060.43
135.48597,4.8135,-2615.24,3393062.5
135.4853,4.8085,-2614.12,3393063.91
135.48464,4.8034,-2612.89,3393065.44
135.48397,4.7983,-2612.63,3393066.0
135.4833,4.7932,-2612.3,3393066.62
135.48263,4.7882,-2614.12,3393065.1
135.48128,4.778,-2612.6,3393067.21
135.48062,4.7729,-2611.16,3393068.94
135.47995,4.7679,-2612.72,3393067.68
135.47929,4.7628,-2612.39,3393068.3
135.47862,4.7577,-2612.78,3393068.2
135.47796,4.7526,-2610.13,3393071.14
135.4773,4.7476,-2609.43,3393072.13
135.47663,4.7425,-2609.47,3393072.38
135.47597,4.7374,-2608.74,3393073.4
135.4753,4.7323,-2607.91,3393074.53
135.47464,4.7272,-2607.57,3393075.16
135.47397,4.7222,-2609.03,3393073.99
135.47331,4.7171,-2607.94,3393075.37
135.47264,4.712,-2605.77,3393077.83
135.47198,4.7069,-2606.07,3393077.82
135.47131,4.7019,-2604.97,3393079.21
135.47065,4.6968,-2603.57,3393080.91
135.46999,4.6917,-2602.89,3393081.88
135.46932,4.6866,-2604.31,3393080.75
135.46867,4.6816,-2603.6,3393081.75
135.46801,4.6765,-2603.52,3393082.12
135.46734,4.6714,-2602.94,3393082.99
135.46668,4.6663,-2601.79,3393084.42
135.46602,4.6612,-2601.37,3393085.13
135.46536,4.6562,-2600.9,3393085.88
135.4647,4.6511,-2600.69,3393086.38
135.46403,4.646,-2598.75,3393088.61
135.46337,4.6409,-2597.71,3393089.93
135.46271,4.6358,-2598.78,3393089.15
135.46205,4.6308,-2599.65,3393088.56
135.46138,4.6257,-2596.58,3393091.92
135.46072,4.6206,-2598.06,3393090.72
135.46006,4.6155,-2598.1,3393090.97
135.4594,4.6104,-2597.99,3393091.37
135.45874,4.6054,-2597.42,3393092.22
135.45807,4.6003,-2595.47,3393094.46
135.45741,4.5952,-2597.08,3393093.14
135.45675,4.5901,-2597.46,3393093.04
135.45609,4.5851,-2598.86,3393091.93
135.45542,4.58,-2597.78,3393093.29
135.45476,4.5749,-2598.42,3393092.93
135.4541,4.5698,-2597.7,3393093.93
135.45344,4.5647,-2599.22,3393092.69
135.45278,4.5597,-2599.6,3393092.59
135.45212,4.5546,-2602.32,3393090.15
135.45146,4.5495,-2601.9,3393090.85
135.4508,4.5444,-2600.84,3393092.19
135.45014,4.5393,-2602.34,3393090.97
135.44948,4.5343,-2603.48,3393090.11
135.44882,4.5292,-2601.91,3393091.96
135.44816,4.5241,-2601.98,3393092.17
135.4475,4.519,-2602.25,3393092.18
135.44684,4.5139,-2601.93,3393092.78
135.44618,4.5088,-2598.21,3393096.78
135.44552,4.5038,-2600.84,3393094.43
135.44486,4.4987,-2600.13,3393095.42
135.4442,4.4936,-2601.56,3393094.27
135.44354,4.4885,-2603.85,3393092.26
135.44288,4.4834,-2605.3,3393091.09
135.44223,4.4783,-2604.94,3393091.73
135.44091,4.4682,-2607.24,3393089.98
135.44025,4.4631,-2609.78,3393087.72
135.43959,4.458,-2610.58,3393087.19
135.43894,4.4529,-2609.89,3393088.15
135.43828,4.4478,-2611.02,3393087.3
135.43762,4.4427,-2612.51,3393086.08
135.43696,4.4376,-2613.49,3393085.38
135.4363,4.4326,-2615.17,3393083.97
135.43564,4.4275,-2612.52,3393086.9
135.43499,4.4224,-2612.55,3393087.14
135.43433,4.4173,-2611.4,3393088.57
135.43367,4.4122,-2611.74,3393088.5
135.43301,4.4071,-2610.96,3393089.56
135.43235,4.4021,-2610.24,3393090.55
135.43169,4.397,-2611.28,3393089.78
135.43103,4.3919,-2615.4,3393085.94
135.43038,4.3868,-2615.78,3393085.83
135.42972,4.3817,-2615.52,3393086.37
135.42841,4.3715,-2619.58,3393082.85
135.42775,4.3664,-2619.57,3393083.13
135.42709,4.3614,-2619.54,3393083.42
135.42643,4.3563,-2618.74,3393084.49
135.42577,4.3512,-2621.14,3393082.36
135.4251,4.3461,-2621.36,3393082.41
135.42444,4.341,-2619.91,3393084.13
135.42378,4.3359,-2621.5,3393082.81
135.42312,4.3309,-2621.09,3393083.49
135.42246,4.3258,-2619.19,3393085.65
135.42179,4.3207,-2621.06,3393084.05
135.42113,4.3156,-2622.51,3393082.87
135.42047,4.3105,-2619.88,3393085.77
135.41981,4.3054,-2623.6,3393082.32
135.41915,4.3004,-2623.38,3393082.81
135.41849,4.2953,-2623.31,3393083.15
135.41782,4.2902,-2627.46,3393079.26
135.41716,4.2851,-2624.06,3393082.93
135.4165,4.28,-2624.43,3393082.83
135.41583,4.275,-2625.4,3393082.13
135.41516,4.2699,-2625.46,3393082.33
135.4145,4.2648,-2625.47,3393082.58
135.41383,4.2597,-2625.83,3393082.48
135.41317,4.2546,-2626.66,3393081.92
135.4125,4.2495,-2626.15,3393082.69
135.41184,4.2445,-2624.74,3393084.36
135.41118,4.2394,-2622.41,3393086.95
135.41051,4.2343,-2622.78,3393086.85
135.40985,4.2292,-2622.79,3393087.1
135.40918,4.2241,-2619.39,3393090.76
135.40852,4.2191,-2619.38,3393091.03
135.40786,4.214,-2616.05,3393094.63
135.40719,4.2089,-2612.66,3393098.28
135.40653,4.2038,-2607.37,3393103.83
135.40586,4.1987,-2607.73,3393103.73
135.4052,4.1936,-2603.3,3393108.43
135.40453,4.1886,-2601.36,3393110.63
135.40387,4.1835,-2604.33,3393107.92
135.40321,4.1784,-2603.99,3393108.52
135.40258,4.1733,-2602.05,3393110.72
135.40191,4.1682,-2605.53,3393107.5
135.40123,4.1632,-2607.66,3393105.63
135.40056,4.1581,-2606.93,3393106.61
135.39989,4.153,-2605.48,3393108.32
135.39922,4.1479,-2603.92,3393110.14
135.39855,4.1428,-2603.2,3393111.11
135.39787,4.1377,-2604.22,3393110.35
135.3972,4.1327,-2605.03,3393109.8
135.39653,4.1276,-2611.27,3393103.81
135.39586,4.1225,-2612.82,3393102.52
135.39519,4.1174,-2613.16,3393102.43
135.39452,4.1123,-2615.13,3393100.72
135.39384,4.1072,-2614.37,3393101.74
135.39317,4.1022,-2615.06,3393101.3
135.3925,4.0971,-2616.5,3393100.12
135.39183,4.092,-2615.39,3393101.49
135.39116,4.0869,-2614.69,3393102.44
135.39048,4.0818,-2612.75,3393104.64
135.38981,4.0767,-2609.36,3393108.29
135.38911,4.0716,-2622.08,3393095.83
135.38843,4.0666,-2621.96,3393096.2
135.38775,4.0615,-2618.23,3393100.18
135.38707,4.0564,-2616.37,3393102.29
135.3864,4.0513,-2617.09,3393101.82
135.38572,4.0462,-2622.34,3393096.82
135.38504,4.0411,-2624.96,3393094.45
135.38436,4.036,-2628.32,3393091.34
135.38369,4.031,-2632.86,3393087.05
135.38301,4.0259,-2635.49,3393084.67
135.38233,4.0208,-2634.62,3393085.8
135.38165,4.0157,-2636.88,3393083.79
135.38097,4.0106,-2638.39,3393082.53
135.3803,4.0055,-2641.06,3393080.11
135.62304,4.0057,-2604.49,3393114.43
135.62237,4.0107,-2604.09,3393114.59
135.6217,4.0158,-2604.73,3393113.71
135.62103,4.0209,-2603.48,3393114.73
135.62037,4.026,-2601.91,3393116.06
135.6197,4.0311,-2600.83,3393116.9
135.61903,4.0362,-2599.02,3393118.47
135.61836,4.0412,-2596.85,3393120.4
135.61769,4.0463,-2596.06,3393120.96
135.61702,4.0514,-2593.95,3393122.83
135.61636,4.0565,-2593.2,3393123.34
135.61569,4.0616,-2591.08,3393125.21
135.61502,4.0666,-2590.78,3393125.27
135.61435,4.0717,-2589.24,3393126.57
135.61368,4.0768,-2587.14,3393128.42
135.61301,4.0819,-2587.81,3393127.51
135.61234,4.087,-2582.08,3393132.99
135.61167,4.0921,-2580.48,3393134.35
135.61101,4.0971,-2583.13,3393131.46
135.61034,4.1022,-2583.16,3393131.18
135.60967,4.1073,-2580.86,3393133.24
135.609,4.1124,-2579.7,3393134.15
135.60833,4.1175,-2579.17,3393134.44
135.60766,4.1225,-2578.61,3393134.76
135.60699,4.1276,-2579.31,3393133.81
135.60633,4.1327,-2578.97,3393133.91
135.60566,4.1378,-2579.44,3393133.19
135.60499,4.1429,-2579.24,3393133.15
135.60432,4.148,-2578.83,3393133.32
135.60365,4.153,-2576.89,3393135.01
135.60299,4.1581,-2578.59,3393133.07
135.60233,4.1632,-2576.85,3393134.56
135.60166,4.1683,-2574.4,3393136.77
135.601,4.1734,-2575.24,3393135.67
135.60034,4.1785,-2574.69,3393135.97
135.59968,4.1835,-2579.38,3393131.03
135.59902,4.1886,-2579.72,3393130.44
135.59835,4.1937,-2581.3,3393128.61
135.59769,4.1988,-2581.09,3393128.57
135.59703,4.2039,-2581.17,3393128.24
135.59637,4.209,-2581.96,3393127.2
135.5957,4.2141,-2583.63,3393125.28
135.59504,4.2191,-2583.95,3393124.71
135.59438,4.2242,-2584.85,3393123.56
135.59372,4.2293,-2585.24,3393122.92
135.59306,4.2344,-2584.93,3393122.98
135.59239,4.2395,-2583.98,3393123.68
135.59173,4.2446,-2585.4,3393122.02
135.59107,4.2496,-2587.1,3393120.06
135.59041,4.2547,-2586.67,3393120.24
135.58975,4.2598,-2585.17,3393121.49
135.58909,4.2649,-2587.11,3393119.29
135.58842,4.27,-2587.79,3393118.36
135.58776,4.2751,-2586.68,3393119.21
135.5871,4.2802,-2587.36,3393118.28
135.58644,4.2852,-2589.79,3393115.59
135.58578,4.2903,-2589.82,3393115.3
135.58511,4.2954,-2589.0,3393115.87
135.58445,4.3005,-2590.38,3393114.23
135.58379,4.3056,-2590.83,3393113.53
135.58313,4.3107,-2590.7,3393113.4
135.58246,4.3157,-2591.47,3393112.38
135.5818,4.3208,-2591.87,3393111.72
135.58114,4.3259,-2591.79,3393111.55
135.58048,4.331,-2589.11,3393113.97
135.57982,4.3361,-2590.07,3393112.75
135.57915,4.3412,-2591.68,3393110.89
135.57849,4.3462,-2593.29,3393109.02
135.57783,4.3513,-2592.12,3393109.94
135.57717,4.3564,-2591.56,3393110.24
135.5765,4.3615,-2593.3,3393108.25
135.57583,4.3666,-2591.14,3393110.15
135.57515,4.3717,-2591.46,3393109.57
135.57448,4.3767,-2593.3,3393107.47
135.57381,4.3818,-2593.68,3393106.83
135.57314,4.3869,-2593.86,3393106.38
135.57246,4.392,-2593.63,3393106.35
135.57179,4.3971,-2595.1,3393104.62
135.57112,4.4022,-2594.09,3393105.37
135.57045,4.4072,-2594.47,3393104.73
135.56977,4.4123,-2593.42,3393105.52
135.5691,4.4174,-2593.22,3393105.46
135.56843,4.4225,-2594.8,3393103.62
135.56776,4.4276,-2594.41,3393103.75
135.56708,4.4326,-2595.25,3393102.65
135.56641,4.4377,-2595.52,3393102.11
135.56574,4.4428,-2594.99,3393102.38
135.56507,4.4479,-2596.08,3393101.03
135.56439,4.453,-2594.81,3393102.04
135.56372,4.4581,-2595.71,3393100.88
135.56305,4.4631,-2595.47,3393100.86
135.56238,4.4682,-2594.65,3393101.41
135.5617,4.4733,-2593.39,3393102.41
135.56103,4.4784,-2592.56,3393102.97
135.56036,4.4835,-2590.23,3393105.03
135.55969,4.4885,-2589.12,3393105.87
135.55901,4.4936,-2590.02,3393104.71
135.55834,4.4987,-2590.1,3393104.36
135.55767,4.5038,-2590.23,3393103.96
135.557,4.5089,-2591.66,3393102.26
135.55632,4.5139,-2588.25,3393105.41
135.55565,4.519,-2588.37,3393105.02
135.55498,4.5241,-2589.65,3393103.47
135.55431,4.5292,-2591.92,3393100.93
135.55363,4.5343,-2594.23,3393098.36
135.55296,4.5394,-2592.26,3393100.06
135.55229,4.5444,-2594.79,3393097.26
135.55162,4.5495,-2592.46,3393099.32
135.55094,4.5546,-2592.7,3393098.82
135.55027,4.5597,-2590.76,3393100.49
135.54962,4.5648,-2591.76,3393099.22
135.54896,4.5698,-2594.3,3393096.41
135.5483,4.5749,-2594.05,3393096.38
135.54765,4.58,-2596.55,3393093.61
135.54699,4.5851,-2598.54,3393091.35
135.54634,4.5902,-2597.94,3393091.68
135.54568,4.5952,-2598.86,3393090.48
135.54502,4.6003,-2599.87,3393089.2
135.54437,4.6054,-2600.18,3393088.62
135.54371,4.6105,-2598.97,3393089.56
135.54306,4.6156,-2598.43,3393089.82
135.5424,4.6207,-2600.27,3393087.71
135.54174,4.6257,-2601.94,3393085.77
135.54109,4.6308,-2601.22,3393086.22
135.54043,4.6359,-2602.77,3393084.39
135.53978,4.641,-2602.79,3393084.1
135.53912,4.6461,-2604.73,3393081.89
135.53846,4.6511,-2604.04,3393082.31
135.53781,4.6562,-2604.68,3393081.39
135.53715,4.6613,-2603.81,3393081.99
135.5365,4.6664,-2604.72,3393080.81
135.53584,4.6715,-2605.81,3393079.44
135.53518,4.6765,-2604.54,3393080.43
135.53453,4.6816,-2605.14,3393079.55
135.53387,4.6867,-2606.48,3393077.93
135.53322,4.6918,-2607.94,3393076.19
135.53256,4.6969,-2607.36,3393076.49
135.5319,4.702,-2608.13,3393075.45
135.53125,4.707,-2607.66,3393075.64
135.53059,4.7121,-2609.09,3393073.93
135.52994,4.7172,-2610.21,3393072.53
135.52928,4.7223,-2610.48,3393071.98
135.52797,4.7324,-2610.41,3393071.5
135.52731,4.7375,-2611.41,3393070.22
135.52666,4.7426,-2609.99,3393071.36
135.526,4.7477,-2609.15,3393071.92
135.52534,4.7528,-2609.3,3393071.49
135.52469,4.7578,-2610.78,3393069.73
135.52403,4.7629,-2607.2,3393073.03
135.52337,4.768,-2607.65,3393072.31
135.5227,4.7731,-2609.79,3393069.89
135.52204,4.7781,-2612.06,3393067.34
135.52137,4.7832,-2612.89,3393066.22
135.5207,4.7883,-2612.73,3393066.1
135.52004,4.7934,-2614.3,3393064.25
135.51871,4.8035,-2615.14,3393062.84
135.51804,4.8086,-2615.32,3393062.38
135.51737,4.8137,-2616.89,3393060.52
135.51671,4.8187,-2618.07,3393059.06
135.51604,4.8238,-2619.63,3393057.21
135.51538,4.8289,-2620.76,3393055.8
135.51471,4.834,-2620.65,3393055.63
135.51405,4.839,-2621.78,3393054.21
135.51338,4.8441,-2621.32,3393054.39
135.51271,4.8492,-2624.85,3393050.58
135.51205,4.8543,-2624.61,3393050.53
135.51138,4.8593,-2624.93,3393049.93
135.51072,4.8644,-2626.06,3393048.52
135.51005,4.8695,-2625.0,3393049.29
135.50939,4.8745,-2625.74,3393048.26
135.50872,4.8796,-2628.25,3393045.46
135.50805,4.8847,-2628.53,3393044.89
135.50739,4.8898,-2628.16,3393044.97
135.50672,4.8948,-2626.38,3393046.46
135.50606,4.8999,-2624.98,3393047.57
