long_east_deg,lat_north_deg,altitude_m,radius_m
137.47354,-4.6924,-4106.74,3391521.41
137.47288,-4.6975,-4093.62,3391534.23
137.47221,-4.7026,-4022.34,3391605.21
137.47154,-4.7077,-4040.91,3391586.34
137.47087,-4.7128,-4001.79,3391625.16
137.4702,-4.7179,-3971.34,3391655.3
137.46953,-4.723,-3847.24,3391779.1
137.46886,-4.7281,-3817.45,3391808.59
137.4682,-4.7332,-3766.84,3391858.9
137.46753,-4.7383,-3710.54,3391914.9
137.46686,-4.7434,-3679.35,3391945.78
137.46619,-4.7485,-3640.57,3391984.26
137.46552,-4.7536,-3599.1,3392025.43
137.46485,-4.7587,-3551.18,3392073.04
137.46418,-4.7638,-3538.62,3392085.3
137.46351,-4.7689,-3444.74,3392178.88
137.46285,-4.774,-3469.89,3392153.42
137.46218,-4.7791,-3441.68,3392181.33
137.46151,-4.7842,-3377.81,3392244.9
137.46084,-4.7893,-3297.55,3392324.85
137.46017,-4.7944,-3262.19,3392359.91
137.4595,-4.7995,-3191.25,3392430.54
137.45883,-4.8046,-3113.94,3392507.55
137.45816,-4.8097,-3050.41,3392570.78
137.4575,-4.8148,-2988.85,3392632.03
137.45683,-4.8199,-2940.4,3392680.18
137.45616,-4.825,-2883.47,3392736.81
137.45549,-4.8301,-2844.95,3392775.02
137.45482,-4.8351,-2814.31,3392805.36
137.45415,-4.8402,-2786.42,3392832.95
137.45282,-4.8504,-2768.44,3392850.32
137.45216,-4.8555,-2764.33,3392854.13
137.4515,-4.8606,-2851.5,3392766.65
137.45083,-4.8657,-2851.62,3392766.23
137.45016,-4.8708,-2790.93,3392826.61
137.44949,-4.8758,-2774.03,3392843.21
137.44883,-4.8809,-2709.02,3392907.91
137.44816,-4.886,-2684.64,3392931.99
137.44749,-4.8911,-2660.88,3392955.44
137.44682,-4.8962,-2626.17,3392989.85
137.44615,-4.9013,-2569.61,3393046.1
137.44548,-4.9064,-2485.53,3393129.88
137.44482,-4.9115,-2426.83,3393188.27
137.44415,-4.9166,-2386.75,3393228.05
137.44348,-4.9216,-2324.72,3393289.77
137.44281,-4.9267,-2286.92,3393327.27
137.44214,-4.9318,-2263.07,3393350.81
137.44148,-4.9369,-2254.31,3393359.27
137.44081,-4.942,-2242.21,3393371.06
137.44014,-4.9471,-2223.87,3393389.1
137.43947,-4.9522,-2211.1,3393401.56
137.43881,-4.9573,-2200.61,3393411.75
137.43814,-4.9623,-2188.68,3393423.37
137.43748,-4.9674,-2173.55,3393438.19
137.43681,-4.9725,-2170.8,3393440.63
137.43615,-4.9776,-2159.4,3393451.73
137.43548,-4.9827,-2145.89,3393464.93
137.43482,-4.9878,-2138.88,3393471.63
137.43415,-4.9929,-2131.18,3393479.02
137.43349,-4.998,-2134.2,3393475.7
137.43283,-5.0031,-2128.07,3393481.52
137.43216,-5.0082,-2156.13,3393453.15
137.4315,-5.0133,-2155.54,3393453.43
137.43084,-5.0184,-2166.83,3393441.84
137.43017,-5.0235,-2178.65,3393429.71
137.42951,-5.0286,-2190.88,3393417.17
137.42884,-5.0337,-2193.39,3393414.35
137.42818,-5.0387,-2184.86,3393422.58
137.42752,-5.0438,-2188.61,3393418.52
137.42686,-5.049,-2175.11,3393431.7
137.4262,-5.0541,-2195.99,3393410.51
137.42554,-5.0592,-2221.5,3393384.69
137.42488,-5.0643,-2232.44,3393373.44
137.42422,-5.0694,-2244.32,3393361.25
137.42356,-5.0745,-2251.27,3393353.99
137.4229,-5.0796,-2257.96,3393346.99
137.42224,-5.0847,-2258.06,3393346.58
137.15465,-5.0856,-3781.32,3391826.86
137.15401,-5.0805,-3785.58,3391822.93
137.15334,-5.0754,-3820.13,3391788.7
137.152,-5.0652,-3862.51,3391746.97
137.15134,-5.0601,-3871.57,3391738.24
137.15067,-5.055,-3907.73,3391702.4
137.15,-5.0499,-3930.49,3391679.96
137.14934,-5.0448,-3959.9,3391650.88
137.14867,-5.0397,-4045.42,3391565.68
137.148,-5.0346,-4023.98,3391587.45
137.14734,-5.0295,-4064.89,3391546.86
137.14667,-5.0244,-4090.39,3391521.69
137.146,-5.0193,-4081.13,3391531.27
137.14533,-5.0142,-4098.7,3391514.03
137.14467,-5.0091,-4126.53,3391486.52
137.144,-5.004,-4147.65,3391465.72
137.14333,-4.9989,-4145.5,3391468.2
137.14267,-4.9939,-4160.19,3391453.83
137.142,-4.9888,-4234.66,3391379.69
137.14133,-4.9837,-4295.29,3391319.38
137.13999,-4.9735,-4271.5,3391343.81
137.13932,-4.9684,-4366.09,3391249.54
137.13865,-4.9633,-4395.6,3391220.36
137.13799,-4.9582,-4409.31,3391206.97
137.13732,-4.9531,-4451.31,3391165.29
137.13665,-4.948,-4468.95,3391147.97
137.13598,-4.9429,-4469.26,3391147.98
137.13531,-4.9378,-4486.09,3391131.48
137.13464,-4.9327,-4500.65,3391117.24
137.13398,-4.9276,-4499.15,3391119.06
137.13331,-4.9225,-4499.33,3391119.2
137.13264,-4.9175,-4499.73,3391119.13
137.13197,-4.9124,-4505.07,3391114.11
137.1313,-4.9073,-4508.83,3391110.67
137.13063,-4.9022,-4515.67,3391104.15
137.12997,-4.8971,-4520.91,3391099.23
137.1293,-4.892,-4526.44,3391094.02
137.12863,-4.8869,-4533.01,3391087.78
137.12796,-4.8818,-4538.16,3391082.95
137.12728,-4.8767,-4538.44,3391082.99
137.12661,-4.8716,-4530.66,3391091.09
137.12595,-4.8665,-4529.84,3391092.23
137.12528,-4.8614,-4530.57,3391091.82
137.12462,-4.8563,-4526.15,3391096.56
137.12395,-4.8512,-4531.84,3391091.19
137.12329,-4.8461,-4537.67,3391085.68
137.12262,-4.841,-4537.48,3391086.19
137.12196,-4.8359,-4536.39,3391087.6
137.12129,-4.8308,-4530.85,3391093.46
137.12063,-4.8258,-4527.74,3391096.89
137.11996,-4.8207,-4517.76,3391107.19
137.1193,-4.8156,-4517.35,3391107.92
137.11863,-4.8105,-4519.25,3391106.34
137.11797,-4.8054,-4518.22,3391107.69
137.11664,-4.7952,-4517.09,3391109.46
137.11597,-4.7901,-4517.87,3391109.0
137.11531,-4.785,-4515.24,3391111.95
137.11464,-4.7799,-4515.32,3391112.19
137.11399,-4.7748,-4513.41,3391114.41
137.11332,-4.7697,-4513.01,3391115.13
137.11266,-4.7646,-4510.85,3391117.61
137.112,-4.7595,-4508.54,3391120.24
137.11133,-4.7544,-4507.61,3391121.48
137.11067,-4.7493,-4507.23,3391122.18
137.11001,-4.7442,-4505.04,3391124.69
137.10934,-4.7391,-4505.31,3391124.74
137.10868,-4.734,-4502.78,3391127.58
137.10802,-4.7289,-4500.62,3391130.06
137.10735,-4.7238,-4498.25,3391132.75
137.10669,-4.7187,-4496.15,3391135.17
137.10602,-4.7136,-4494.23,3391137.4
137.10536,-4.7085,-4490.83,3391141.12
137.1047,-4.7034,-4489.48,3391142.79
137.10403,-4.6983,-4488.41,3391144.18
137.10337,-4.6932,-4486.38,3391146.52
137.10271,-4.6881,-4484.6,3391148.62
137.10204,-4.683,-4482.53,3391151.01
137.10138,-4.6779,-4479.78,3391154.08
137.10074,-4.6728,-4476.79,3391157.38
137.10007,-4.6677,-4476.05,3391158.44
137.0994,-4.6626,-4472.12,3391162.68
137.09873,-4.6575,-4473.47,3391161.65
137.09806,-4.6524,-4469.4,3391166.03
137.09739,-4.6473,-4466.8,3391168.94
137.09672,-4.6422,-4460.84,3391175.22
137.09605,-4.6371,-4454.91,3391181.46
137.09538,-4.632,-4450.04,3391186.65
137.09471,-4.6269,-4441.05,3391195.95
137.09404,-4.6218,-4434.28,3391203.04
137.09337,-4.6167,-4431.42,3391206.21
137.0927,-4.6116,-4426.92,3391211.03
137.09202,-4.6065,-4423.26,3391215.0
137.09135,-4.6014,-4416.95,3391221.63
137.09068,-4.5963,-4407.85,3391231.04
137.09001,-4.5912,-4398.18,3391241.02
137.08934,-4.5861,-4391.87,3391247.65
137.088,-4.5759,-4383.65,3391256.5
137.08731,-4.5708,-4377.58,3391262.89
137.08664,-4.5657,-4370.89,3391269.89
137.08596,-4.5606,-4362.28,3391278.81
137.08529,-4.5555,-4356.33,3391285.08
137.08462,-4.5504,-4349.18,3391292.54
137.08394,-4.5453,-4339.5,3391302.53
137.08327,-4.5402,-4331.26,3391311.08
137.08259,-4.5351,-4320.51,3391322.14
137.08192,-4.53,-4309.67,3391333.29
137.08125,-4.5249,-4298.03,3391345.24
137.08057,-4.5199,-4283.45,3391360.14
137.0799,-4.5148,-4270.35,3391373.55
137.07922,-4.5097,-4255.7,3391388.51
137.07855,-4.5046,-4233.92,3391410.6
137.07788,-4.4995,-4208.5,3391436.33
137.0772,-4.4944,-4182.77,3391462.37
137.07653,-4.4893,-4160.87,3391484.58
137.07585,-4.4842,-4139.66,3391506.11
137.07518,-4.4791,-4121.38,3391524.7
137.07451,-4.474,-4099.63,3391546.76
137.07379,-4.4689,-4081.51,3391565.19
137.07313,-4.4638,-4068.94,3391578.07
137.07247,-4.4587,-4040.78,3391606.54
137.07181,-4.4536,-4000.65,3391646.97
137.07114,-4.4485,-3958.33,3391689.6
137.07048,-4.4434,-3920.26,3391727.98
137.06982,-4.4383,-3888.28,3391760.27
137.06916,-4.4332,-3853.94,3391794.92
137.0685,-4.4281,-3814.59,3391834.58
137.06783,-4.423,-3783.93,3391865.55
137.06717,-4.4179,-3750.56,3391899.22
137.06651,-4.4128,-3708.26,3391941.83
137.06585,-4.4077,-3660.97,3391989.43
137.06519,-4.4026,-3595.49,3392055.22
137.06452,-4.3975,-3525.53,3392125.49
137.06386,-4.3924,-3456.6,3392194.73
137.0632,-4.3873,-3375.2,3392276.44
137.06254,-4.3822,-3303.61,3392348.33
137.06188,-4.3771,-3224.64,3392427.61
137.06121,-4.372,-3157.58,3392494.98
137.06062,-4.3669,-3099.89,3392552.99
137.05997,-4.3618,-3040.68,3392612.5
137.05931,-4.3567,-3004.03,3392649.46
137.05866,-4.3516,-2971.07,3392682.72
137.058,-4.3465,-2910.66,3392743.44
137.05735,-4.3414,-2857.08,3392797.32
137.0567,-4.3363,-2822.27,3392832.43
137.05604,-4.3312,-2749.54,3392905.47
137.05539,-4.3261,-2725.59,3392929.72
137.05473,-4.321,-2704.34,3392951.28
137.05408,-4.3159,-2639.48,3393016.44
137.05343,-4.3108,-2536.1,3393120.13
137.05277,-4.3057,-2433.72,3393222.81
137.05212,-4.3006,-2411.23,3393245.61
137.05146,-4.2956,-2372.26,3393284.88
137.05081,-4.2905,-2363.31,3393294.13
137.05016,-4.2854,-2389.79,3393267.96
137.0495,-4.2803,-2407.16,3393250.89
137.04885,-4.2752,-2403.1,3393255.26
137.0482,-4.2701,-2415.84,3393242.82
137.04692,-4.2599,-2454.37,3393204.9
137.04625,-4.2548,-2453.28,3393206.29
137.04559,-4.2497,-2483.71,3393176.16
137.04493,-4.2446,-2492.31,3393167.86
137.04427,-4.2395,-2514.29,3393146.18
137.04361,-4.2344,-2517.31,3393143.46
137.04295,-4.2293,-2524.23,3393136.85
137.04229,-4.2242,-2526.0,3393135.38
137.04163,-4.2191,-2490.92,3393170.76
137.04097,-4.214,-2475.83,3393186.15
137.04031,-4.2089,-2489.8,3393172.48
137.03964,-4.2038,-2482.93,3393179.65
137.03898,-4.1987,-2480.25,3393182.64
137.03832,-4.1936,-2469.08,3393194.11
137.03766,-4.1885,-2455.37,3393208.12
137.037,-4.1834,-2445.14,3393218.65
137.03634,-4.1783,-2433.82,3393230.27
137.03568,-4.1732,-2423.03,3393241.36
137.03502,-4.1681,-2418.29,3393246.4
137.03434,-4.163,-2414.95,3393250.04
137.03368,-4.1579,-2407.79,3393257.5
137.03302,-4.1528,-2398.8,3393266.79
137.03235,-4.1477,-2387.44,3393278.44
137.03169,-4.1426,-2357.32,3393308.86
137.03103,-4.1375,-2322.04,3393344.44
137.03036,-4.1324,-2327.98,3393338.8
137.0297,-4.1273,-2334.42,3393332.66
137.02904,-4.1222,-2329.84,3393337.53
137.02837,-4.1171,-2329.9,3393337.77
137.02771,-4.112,-2324.64,3393343.33
137.02705,-4.1069,-2308.19,3393360.08
137.02639,-4.1018,-2284.15,3393384.42
137.02572,-4.0967,-2254.17,3393414.69
137.02506,-4.0916,-2212.03,3393457.13
137.94116,-4.2401,-3773.39,3391876.15
137.94049,-4.235,-3756.97,3391892.88
137.93982,-4.2299,-3739.77,3391910.39
137.93915,-4.2248,-3722.18,3391928.29
137.93848,-4.2197,-3699.33,3391951.45
137.93714,-4.2095,-3493.43,3392157.95
137.93647,-4.2044,-3344.27,3392307.41
137.9358,-4.1993,-3293.29,3392358.7
137.93514,-4.1942,-3233.3,3392418.99
137.93447,-4.1891,-3173.02,3392479.57
137.93381,-4.184,-3110.54,3392542.36
137.93314,-4.1789,-3139.68,3392513.52
137.93247,-4.1738,-3108.24,3392545.26
137.93181,-4.1687,-3055.03,3392598.78
137.93114,-4.1636,-2943.07,3392711.04
137.93048,-4.1585,-2845.93,3392808.49
137.92981,-4.1534,-2791.0,3392863.72
137.92914,-4.1483,-2721.0,3392934.02
137.92848,-4.1432,-2668.76,3392986.57
137.92781,-4.1381,-2611.59,3393044.04
137.92715,-4.133,-2546.73,3393109.2
137.92648,-4.1279,-2568.14,3393088.1
137.92582,-4.1228,-2575.13,3393081.41
137.92515,-4.1177,-2516.08,3393140.76
137.9245,-4.1127,-2436.29,3393220.85
137.92384,-4.1076,-2358.33,3393299.11
137.92318,-4.1025,-2291.58,3393366.16
137.92251,-4.0974,-2226.02,3393432.02
137.92185,-4.0923,-2171.79,3393486.55
137.74373,-4.0914,-2380.94,3393279.57
137.74307,-4.0965,-2456.55,3393203.67
137.7424,-4.1016,-2499.93,3393160.01
137.74173,-4.1067,-2478.83,3393180.83
137.74107,-4.1118,-2534.79,3393124.58
137.7404,-4.1169,-2667.06,3392992.02
137.73973,-4.122,-2740.74,3392918.06
137.73907,-4.127,-2867.91,3392790.6
137.7384,-4.1321,-2989.36,3392668.86
137.73774,-4.1372,-3096.39,3392561.55
137.73707,-4.1423,-3201.56,3392456.09
137.73641,-4.1474,-3287.67,3392369.69
137.73574,-4.1525,-3359.5,3392297.58
137.73507,-4.1576,-3442.92,3392213.87
137.73441,-4.1627,-3503.09,3392153.41
137.73374,-4.1678,-3556.22,3392100.0
137.73307,-4.1729,-3604.02,3392051.91
137.73241,-4.178,-3648.16,3392007.48
137.73174,-4.1831,-3696.36,3391959.0
137.73107,-4.1882,-3721.74,3391933.33
137.7304,-4.1933,-3747.19,3391907.59
137.72974,-4.1984,-3818.13,3391836.37
137.72907,-4.2035,-3853.32,3391800.89
137.7284,-4.2086,-3884.38,3391769.54
137.72773,-4.2136,-3906.05,3391747.59
137.72706,-4.2187,-3927.21,3391726.14
137.72639,-4.2238,-3942.85,3391710.21
137.72573,-4.2289,-3959.85,3391692.92
137.72506,-4.234,-3987.09,3391665.39
137.72439,-4.2391,-4006.96,3391645.23
137.72372,-4.2442,-4012.82,3391639.08
137.72305,-4.2493,-4020.15,3391631.46
137.72238,-4.2544,-4018.14,3391633.18
137.72172,-4.2595,-4025.59,3391625.44
137.72105,-4.2646,-4037.41,3391613.33
137.72038,-4.2697,-4044.07,3391606.37
137.71971,-4.2748,-4067.05,3391583.1
137.71904,-4.2799,-4071.87,3391577.99
137.71837,-4.285,-4081.55,3391568.02
137.7177,-4.2901,-4083.61,3391565.67
137.71704,-4.2952,-4097.38,3391551.61
137.71637,-4.3003,-4110.21,3391538.49
137.7157,-4.3054,-4129.66,3391518.75
137.71503,-4.3105,-4152.84,3391495.28
137.71436,-4.3156,-4168.03,3391479.8
137.7137,-4.3207,-4185.9,3391461.64
137.71304,-4.3258,-4201.49,3391445.75
137.71238,-4.3309,-4206.73,3391440.22
137.71171,-4.336,-4229.53,3391417.13
137.71105,-4.3411,-4244.95,3391401.41
137.71038,-4.3462,-4263.95,3391382.12
137.70972,-4.3513,-4275.95,3391369.83
137.70905,-4.3563,-4283.59,3391361.89
137.70839,-4.3614,-4293.31,3391351.88
137.70773,-4.3665,-4306.64,3391338.26
137.70706,-4.3716,-4324.05,3391320.55
137.7064,-4.3767,-4334.46,3391309.85
137.70573,-4.3818,-4339.96,3391304.06
137.70507,-4.3869,-4351.09,3391292.63
137.7044,-4.392,-4347.63,3391295.8
137.70374,-4.3971,-4350.78,3391292.36
137.70307,-4.4022,-4354.46,3391288.38
137.70241,-4.4073,-4357.22,3391285.33
137.70174,-4.4124,-4364.26,3391278.0
137.70108,-4.4175,-4367.94,3391274.02
137.70042,-4.4226,-4377.14,3391264.52
137.69975,-4.4277,-4387.97,3391253.39
137.69909,-4.4328,-4401.11,3391239.95
137.69842,-4.4379,-4399.16,3391241.61
137.69776,-4.443,-4404.79,3391235.68
137.69709,-4.4481,-4413.56,3391226.61
137.69643,-4.4532,-4360.01,3391279.87
137.69576,-4.4583,-4373.03,3391266.55
137.6951,-4.4634,-4389.09,3391250.19
137.69443,-4.4685,-4369.32,3391269.67
137.69377,-4.4736,-4346.49,3391292.2
137.6931,-4.4787,-4355.36,3391283.04
137.69244,-4.4838,-4342.46,3391295.64
137.69177,-4.4889,-4366.6,3391271.2
137.69111,-4.494,-4350.09,3391287.42
137.69044,-4.4991,-4338.43,3391298.78
137.68978,-4.5042,-4317.81,3391319.1
137.68911,-4.5093,-4287.43,3391349.19
137.68845,-4.5144,-4252.77,3391383.55
137.68778,-4.5195,-4216.4,3391419.62
137.68714,-4.5246,-4189.63,3391446.1
137.68649,-4.5297,-4199.68,3391435.75
137.68583,-4.5348,-4173.62,3391461.51
137.68518,-4.5399,-4170.12,3391464.71
137.68452,-4.545,-4152.16,3391482.37
137.68387,-4.5501,-4148.46,3391485.77
137.68321,-4.5552,-4134.93,3391499.0
137.68256,-4.5603,-4127.71,3391505.92
137.68125,-4.5705,-4114.04,3391518.99
137.68059,-4.5756,-4099.2,3391533.53
137.67994,-4.5807,-4092.67,3391539.76
137.67928,-4.5858,-4078.65,3391553.48
137.67863,-4.5909,-4068.94,3391562.89
137.67797,-4.596,-4053.21,3391578.32
137.67666,-4.6061,-4004.57,3391626.36
137.676,-4.6112,-3955.4,3391675.23
137.67535,-4.6163,-3909.52,3391720.81
137.67469,-4.6214,-3850.16,3391779.87
137.67404,-4.6265,-3814.71,3391815.02
137.67338,-4.6316,-3740.08,3391889.35
137.67272,-4.6367,-3660.44,3391968.68
137.67206,-4.6418,-3571.91,3392056.91
137.67141,-4.6469,-3471.39,3392157.13
137.67075,-4.652,-3377.09,3392251.13
137.67009,-4.6571,-3291.56,3392336.36
137.66943,-4.6622,-3199.26,3392428.35
137.66877,-4.6673,-3117.72,3392509.59
137.66811,-4.6724,-3034.44,3392592.57
137.66745,-4.6775,-2924.1,3392702.61
137.6668,-4.6826,-2818.69,3392807.72
137.66614,-4.6877,-2719.96,3392906.15
137.66548,-4.6928,-2603.71,3393022.09
137.66482,-4.6979,-2525.88,3393099.62
137.66416,-4.703,-2417.56,3393207.64
137.6635,-4.7082,-2298.7,3393326.2
137.66284,-4.7133,-2183.38,3393441.21
137.66218,-4.7184,-2061.03,3393563.26
137.66152,-4.7235,-1962.79,3393661.2
137.66083,-4.7286,-1888.75,3393734.94
137.66015,-4.7336,-1805.55,3393817.84
137.65948,-4.7387,-1717.69,3393905.39
137.6588,-4.7438,-1620.39,3394002.39
137.65813,-4.7489,-1525.2,3394097.27
137.65746,-4.754,-1436.21,3394185.96
137.65678,-4.7591,-1356.86,3394265.01
137.65611,-4.7642,-1266.52,3394355.04
137.65543,-4.7693,-1178.23,3394443.03
137.65476,-4.7744,-1085.24,3394535.71
137.65408,-4.7795,-993.26,3394627.39
137.65341,-4.7846,-927.63,3394692.71
137.65274,-4.7897,-843.2,3394776.84
137.65206,-4.7948,-769.06,3394850.67
137.65139,-4.7999,-704.24,3394915.19
137.65072,-4.805,-711.51,3394907.62
137.65005,-4.8101,-688.98,3394929.84
137.64937,-4.8152,-643.46,3394975.06
137.6487,-4.8203,-599.41,3395018.8
137.64803,-4.8254,-572.29,3395045.62
137.64735,-4.8305,-544.09,3395073.52
137.64668,-4.8356,-550.8,3395066.5
137.64601,-4.8407,-558.07,3395058.93
137.64534,-4.8458,-536.55,3395080.14
137.64467,-4.8509,-561.6,3395054.78
137.644,-4.856,-573.45,3395042.63
137.64333,-4.8611,-575.18,3395040.59
137.64266,-4.8662,-573.46,3395042.01
137.64199,-4.8713,-565.42,3395049.74
137.64132,-4.8764,-566.45,3395048.4
137.64065,-4.8815,-609.82,3395004.73
137.63998,-4.8866,-608.86,3395005.38
137.6393,-4.8916,-625.33,3394988.61
137.63863,-4.8967,-656.52,3394957.11
137.63796,-4.9018,-667.74,3394945.58
137.63729,-4.9069,-679.94,3394933.08
137.63662,-4.912,-701.49,3394911.22
137.63595,-4.9171,-709.77,3394902.64
137.63528,-4.9222,-717.38,3394894.72
137.63461,-4.9273,-723.24,3394888.55
137.63396,-4.9324,-744.2,3394867.29
137.63329,-4.9375,-739.48,3394871.7
137.63263,-4.9426,-765.26,3394845.61
137.63196,-4.9477,-780.76,3394829.81
137.6313,-4.9528,-805.05,3394805.21
137.63063,-4.9579,-807.68,3394802.27
137.62997,-4.963,-823.47,3394786.17
137.6293,-4.9681,-846.26,3394763.07
137.62864,-4.9732,-906.08,3394702.94
137.62797,-4.9783,-905.88,3394702.83
137.62731,-4.9834,-922.25,3394686.16
137.62665,-4.9885,-956.42,3394651.68
137.62598,-4.9936,-970.98,3394636.81
137.62532,-4.9987,-985.46,3394622.02
137.62465,-5.0038,-1004.02,3394603.15
137.62399,-5.0089,-1025.34,3394581.52
137.62332,-5.014,-1039.04,3394567.51
137.62266,-5.0191,-1067.01,3394539.24
137.62199,-5.0242,-1108.8,3394497.14
137.62133,-5.0293,-1143.56,3394462.07
137.62066,-5.0344,-1175.27,3394430.05
137.62,-5.0395,-1235.02,3394369.99
137.61934,-5.0446,-1282.25,3394322.45
137.61867,-5.0497,-1308.67,3394295.72
137.61801,-5.0548,-1307.4,3394296.68
137.61734,-5.0599,-1333.77,3394270.0
137.61668,-5.065,-1353.52,3394249.94
137.61601,-5.0701,-1367.21,3394235.94
137.61535,-5.0752,-1366.78,3394236.06
137.61468,-5.0803,-1392.52,3394210.01
137.61402,-5.0854,-1410.62,3394191.59
137.36599,-5.0864,-2392.69,3393212.58
137.36532,-5.0813,-2396.14,3393209.46
137.36464,-5.0762,-2418.04,3393187.88
137.36397,-5.0711,-2446.4,3393159.85
137.36329,-5.066,-2476.62,3393129.96
137.36262,-5.0609,-2484.8,3393122.1
137.36194,-5.0558,-2486.7,3393120.53
137.36127,-5.0507,-2499.22,3393108.34
137.3606,-5.0456,-2574.71,3393033.17
137.35992,-5.0405,-2591.54,3393016.67
137.35925,-5.0354,-2620.18,3392988.36
137.35857,-5.0303,-2638.17,3392970.69
137.35789,-5.0252,-2643.67,3392965.51
137.35722,-5.0201,-2643.32,3392966.19
137.35654,-5.015,-2668.35,3392941.48
137.35587,-5.0099,-2706.91,3392903.24
137.3552,-5.0048,-2717.46,3392893.02
137.35453,-4.9997,-2750.08,3392860.72
137.35385,-4.9946,-2785.38,3392825.75
137.35318,-4.9895,-2818.78,3392792.67
137.35251,-4.9844,-2825.15,3392786.62
137.35184,-4.9793,-2834.81,3392777.29
137.35116,-4.9742,-2872.31,3392740.11
137.35049,-4.9691,-2910.18,3392702.57
137.34982,-4.964,-2901.66,3392711.41
137.34915,-4.9589,-2954.39,3392659.0
137.34848,-4.9538,-2997.75,3392615.97
137.3478,-4.9487,-3008.28,3392605.76
137.34713,-4.9436,-3058.91,3392555.46
137.34646,-4.9385,-3089.05,3392525.64
137.34579,-4.9334,-3122.57,3392492.44
137.34511,-4.9283,-3150.84,3392464.5
137.34448,-4.9232,-3174.06,3392441.6
137.34382,-4.9182,-3190.12,3392425.86
137.34315,-4.9131,-3173.15,3392443.15
137.34249,-4.908,-3174.7,3392441.92
137.34182,-4.9029,-3216.29,3392400.65
137.34116,-4.8978,-3209.17,3392408.09
137.34049,-4.8927,-3217.15,3392400.43
137.33983,-4.8876,-3271.59,3392346.32
137.33917,-4.8825,-3316.59,3392301.64
137.3385,-4.8774,-3294.51,3392324.04
137.33784,-4.8723,-3342.38,3392276.49
137.33717,-4.8673,-3454.96,3392164.23
137.33651,-4.8622,-3511.27,3392108.24
137.33585,-4.8571,-3519.6,3392100.24
137.33518,-4.852,-3551.05,3392069.11
137.33452,-4.8469,-3578.31,3392042.17
137.33385,-4.8418,-3654.38,3391966.42
137.33319,-4.8367,-3696.21,3391924.91
137.33252,-4.8316,-3754.18,3391867.26
137.33186,-4.8265,-3798.23,3391823.53
137.3312,-4.8215,-3813.19,3391808.9
137.33054,-4.8164,-3895.89,3391726.52
137.32987,-4.8113,-3954.61,3391668.12
137.32921,-4.8062,-3985.54,3391637.51
137.32854,-4.8011,-3999.13,3391624.24
137.32788,-4.796,-4030.85,3391592.83
137.32721,-4.7909,-4053.12,3391570.88
137.32655,-4.7858,-4079.29,3391545.03
137.32588,-4.7807,-4113.31,3391511.33
137.32522,-4.7756,-4142.64,3391482.32
137.32455,-4.7705,-4160.72,3391464.56
137.32389,-4.7655,-4173.07,3391452.53
137.32322,-4.7604,-4187.59,3391438.33
137.32256,-4.7553,-4206.87,3391419.37
137.32189,-4.7502,-4227.53,3391399.03
137.32123,-4.7451,-4259.56,3391367.31
137.32056,-4.74,-4285.68,3391341.51
137.3199,-4.7349,-4308.45,3391319.06
137.31923,-4.7298,-4336.56,3391291.27
137.31857,-4.7247,-4362.9,3391265.25
137.31789,-4.7196,-4384.88,3391243.59
137.31723,-4.7145,-4406.37,3391222.42
137.31656,-4.7094,-4415.7,3391213.4
137.31589,-4.7043,-4434.64,3391194.78
137.31523,-4.6992,-4437.29,3391192.45
137.31456,-4.6941,-4446.41,3391183.64
137.31389,-4.689,-4456.21,3391174.16
137.31322,-4.6839,-4463.46,3391167.23
137.31256,-4.6788,-4467.46,3391163.54
137.31189,-4.6737,-4470.18,3391161.14
137.31122,-4.6686,-4471.8,3391159.84
137.31056,-4.6635,-4473.06,3391158.9
137.30989,-4.6584,-4471.68,3391160.59
137.30922,-4.6533,-4470.78,3391161.81
137.30856,-4.6482,-4467.11,3391165.8
137.30789,-4.6431,-4480.4,3391152.82
137.30722,-4.638,-4478.56,3391154.98
137.30655,-4.6329,-4482.23,3391151.63
137.30589,-4.6278,-4469.66,3391164.51
137.30522,-4.6227,-4466.19,3391168.3
137.30456,-4.6176,-4463.67,3391171.14
137.3039,-4.6125,-4464.12,3391171.0
137.30323,-4.6074,-4463.07,3391172.36
137.30256,-4.6023,-4462.39,3391173.36
137.30189,-4.5972,-4461.64,3391174.42
137.30122,-4.5921,-4461.35,3391175.03
137.30055,-4.587,-4461.08,3391175.61
137.29988,-4.5819,-4462.23,3391174.77
137.29921,-4.5768,-4464.8,3391172.52
137.29855,-4.5717,-4460.78,3391176.85
137.29788,-4.5666,-4457.88,3391180.07
137.29721,-4.5615,-4453.01,3391185.25
137.29654,-4.5564,-4451.21,3391187.36
137.29587,-4.5513,-4446.37,3391192.52
137.2952,-4.5462,-4444.45,3391194.75
137.29453,-4.5411,-4438.99,3391200.53
137.29386,-4.536,-4437.46,3391202.37
137.2932,-4.5309,-4433.46,3391206.68
137.29253,-4.5258,-4430.58,3391209.88
137.29186,-4.5207,-4429.67,3391211.1
137.29049,-4.5105,-4420.8,3391220.6
137.28981,-4.5054,-4419.41,3391222.3
137.28914,-4.5003,-4413.89,3391228.13
137.28847,-4.4952,-4408.21,3391234.12
137.28779,-4.4901,-4401.26,3391241.38
137.28712,-4.485,-4396.35,3391246.6
137.28644,-4.4799,-4389.28,3391253.98
137.28577,-4.4748,-4382.22,3391261.35
137.2851,-4.4697,-4373.98,3391269.9
