long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m
175.37291,-14.2247,-1910.23,3392377.62,0.1193036759644405,1.5908832950463287
175.37223,-14.2298,-1910.38,3392376.71,0.155827431735974,1.541682853492769
175.37155,-14.2349,-1907.76,3392378.57,0.1846111919640894,1.65825480082733
175.37019,-14.2452,-1906.33,3392378.49,0.2801942071290368,2.7255935705519034
175.36951,-14.2503,-1905.0,3392379.06,0.2942901464287045,2.682459616945809
175.36883,-14.2554,-1901.66,3392381.64,0.2845668696632767,2.673892459013452
175.36815,-14.2605,-1902.62,3392379.93,0.2885362209492957,2.3058934267592086
175.36746,-14.2656,-1902.6,3392379.19,0.2998727955194968,2.376394635990413
175.36678,-14.2707,-1900.86,3392380.17,0.3419411405494336,2.029570183259184
175.3661,-14.2758,-1899.29,3392380.98,0.4231138037043238,1.7446074515509171
175.36541,-14.2809,-1896.5,3392383.02,0.4788987401167819,1.855202404514997
175.36473,-14.2861,-1892.99,3392385.77,0.50725682251186,1.9732099512008865
175.36405,-14.2912,-1891.52,3392386.48,0.5351961102008871,2.005666246450228
175.36336,-14.2963,-1889.57,3392387.67,0.5803641596963676,1.7378194407058205
175.36268,-14.3014,-1888.72,3392387.77,0.6267807547507382,2.024537580546001
175.362,-14.3065,-1885.5,3392390.23,0.3893264436797264,5.488116366921421
175.36132,-14.3116,-1879.86,3392395.11,0.1513453973568154,9.913764177496525
175.36063,-14.3167,-1882.0,3392392.21,0.8465255335407648,12.434960375443074
175.35995,-14.3218,-1898.04,3392375.42,1.404290088733456,11.966437091073624
175.35927,-14.3269,-1915.08,3392357.62,1.616173237240687,11.178133547848578
175.35858,-14.3321,-1925.52,3392346.42,1.5710186733030878,11.18320535187927
175.3579,-14.3372,-1920.43,3392350.75,1.002574462363066,12.895572559612075
175.35722,-14.3423,-1909.51,3392360.92,0.9622962283883372,12.786726281111946
175.35653,-14.3474,-1896.25,3392373.42,0.6859842149787494,11.545376670907668
175.35585,-14.3525,-1890.09,3392378.82,0.2282316059388946,9.213717180623966
175.35517,-14.3576,-1898.37,3392369.79,0.2545473346618395,5.810072331847143
175.35448,-14.3627,-1899.72,3392367.68,0.4515771813604517,3.2112560926058182
175.3538,-14.3678,-1901.75,3392364.89,0.3376419527498238,2.1496792712796085
175.35312,-14.3729,-1901.71,3392364.17,0.268099253201618,1.6742276157304143
175.35243,-14.378,-1901.55,3392363.57,0.3234974175091976,2.498569245540484
175.35175,-14.3832,-1901.04,3392363.33,0.4771208506004582,3.1588667662644903
175.35107,-14.3883,-1897.91,3392365.7,0.6081299019082292,3.102415316827912
175.35038,-14.3934,-1897.03,3392365.82,0.7358288640347598,2.9053462624611184
175.3497,-14.3985,-1886.88,3392375.21,0.7665130123507646,3.035348454351413
175.34901,-14.4036,-1887.61,3392373.72,0.8226013918427698,3.104998423040599
175.34833,-14.4087,-1886.75,3392373.83,0.8160372194329879,3.250010642467048
175.34765,-14.4138,-1887.42,3392372.4,0.7646449630970784,3.1789443028959075
175.34696,-14.4189,-1884.6,3392374.46,0.7140826915363804,3.0731811901576696
175.34628,-14.424,-1887.44,3392370.86,0.6689118685391524,2.9678721571081668
175.3456,-14.4292,-1889.19,3392368.35,0.5657294371019854,3.3685815209373664
175.34491,-14.4343,-1891.68,3392365.11,0.4916502523420366,4.068327881897658
175.34423,-14.4394,-1891.98,3392364.05,0.4064352790637218,3.950981365785714
175.34354,-14.4445,-1880.73,3392374.55,0.3476041070580829,4.081346031598387
175.34286,-14.4496,-1875.98,3392378.54,0.2873246145130045,4.128445588750408
175.34218,-14.4547,-1882.31,3392371.45,0.24963575198373,4.122133284695358
175.3415,-14.4598,-1890.41,3392362.59,0.2266039262247976,4.674930985382998
175.34082,-14.4649,-1890.99,3392361.25,0.2041711461785775,4.528813540229867
175.34013,-14.4701,-1888.29,3392363.19,0.1727135449778177,3.897035633599042
175.33945,-14.4752,-1878.07,3392372.65,0.197203839412089,3.770920071252569
