long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg
175.29649,-14.7974,-1893.72,3392309.1,0.16799829837881355
175.2958,-14.8025,-1894.61,3392307.45,0.1766794146680044
175.29512,-14.8076,-1896.74,3392304.56,0.27049497044457405
175.29444,-14.8127,-1895.98,3392304.56,0.3033375717679311
175.29376,-14.8178,-1887.54,3392312.24,0.36687414527350426
175.29307,-14.8229,-1886.73,3392312.29,0.2963395104237267
175.29239,-14.828,-1889.28,3392308.97,0.2394988263848195
175.29171,-14.8331,-1892.11,3392305.38,0.2796404514585235
175.29103,-14.8382,-1893.36,3392303.37,0.3093210464138098
175.29034,-14.8434,-1893.65,3392302.32,0.2430161404269169
175.28966,-14.8485,-1894.37,3392300.84,0.21464867734844895
175.28898,-14.8536,-1893.0,3392301.45,0.40642673352579967
175.2883,-14.8587,-1890.65,3392303.04,0.619240251289471
175.28761,-14.8638,-1880.2,3392312.73,0.6405549113915214
175.28693,-14.8689,-1874.03,3392318.13,0.4774837712310987
175.28625,-14.874,-1878.36,3392313.04,0.20710386340227172
175.28557,-14.8791,-1880.78,3392309.86,0.0658587161779502
175.28488,-14.8843,-1879.62,3392310.25,0.07287707529152686
175.2842,-14.8894,-1876.96,3392312.15,0.2574898893771686
175.28352,-14.8945,-1877.52,3392310.83,0.3645151279596958
175.28284,-14.8996,-1874.69,3392312.89,0.3459342347138809
175.28215,-14.9047,-1867.92,3392318.9,0.3078323550029107
175.28147,-14.9098,-1872.26,3392313.79,0.3608326100851556
175.28079,-14.915,-1875.14,3392310.15,0.49252524712354406
175.2801,-14.9201,-1874.98,3392309.55,0.576614545551156
175.27942,-14.9252,-1876.01,3392307.75,0.5485162412513275
175.27874,-14.9303,-1881.55,3392301.45,0.5290439686026751
175.27806,-14.9354,-1883.68,3392298.56,0.5784695581185404
175.27737,-14.9405,-1887.52,3392293.95,0.5945276065048569
175.27669,-14.9457,-1890.94,3392289.77,0.5535280209293173
175.27601,-14.9508,-1894.47,3392285.48,0.5054490952184447
175.27465,-14.961,-1896.22,3392282.2,0.34806422818627636
175.27396,-14.9661,-1897.45,3392280.2,0.2995072567185259
175.27328,-14.9712,-1898.12,3392278.77,0.3056040505341623
175.2726,-14.9764,-1898.81,3392277.31,0.4014308649301509
175.27192,-14.9815,-1896.71,3392278.65,0.4475107283086344
175.27123,-14.9866,-1893.33,3392281.27,0.3594779307459561
175.27055,-14.9917,-1895.11,3392278.72,0.1559606685033811
