long_east_deg,lat_north_deg,altitude_m,radius_m,roughness_rms_m
354.65648,-2.0715,-1402.37,3394132.6,0.4420955911857585
354.65582,-2.0766,-1408.11,3394126.74,1.5819261947646077
354.65516,-2.0817,-1414.12,3394120.6,0.44393435989970154
354.6545,-2.0868,-1418.75,3394115.85,0.6461598671064527
354.65384,-2.0919,-1423.59,3394110.89,1.0926292918082852
354.65318,-2.097,-1428.8,3394105.56,1.5080247242603488
354.65251,-2.1021,-1432.08,3394102.16,1.3070377554603891
354.65186,-2.1072,-1433.91,3394100.2,0.8314011653357081
354.6512,-2.1123,-1435.78,3394098.2,0.5499090630441874
354.64988,-2.1225,-1442.58,3394091.14,1.091058312287734
354.64922,-2.1275,-1444.31,3394089.29,2.179841359636905
354.64856,-2.1326,-1445.94,3394087.53,2.353059786172059
354.64791,-2.1377,-1449.92,3394083.42,2.036658842603396
354.64725,-2.1428,-1445.95,3394087.26,1.9813957604504768
354.64659,-2.1479,-1447.27,3394085.81,1.95509194246876
354.64593,-2.153,-1451.88,3394081.08,1.8797918651432388
354.64527,-2.1581,-1454.35,3394078.48,1.8665904187255493
354.64461,-2.1632,-1452.23,3394080.47,1.592883065628843
354.64395,-2.1683,-1451.34,3394081.23,1.128736011338724
354.6433,-2.1734,-1451.59,3394080.85,1.35302068443509
354.64264,-2.1785,-1452.08,3394080.24,1.1251906331973212
354.64198,-2.1836,-1455.06,3394077.13,2.2390363531020356
354.64132,-2.1887,-1455.62,3394076.44,5.671895863161352
354.64066,-2.1938,-1458.15,3394073.78,8.802538500115949
354.63935,-2.204,-1461.91,3394069.78,8.037276494184356
354.6387,-2.2091,-1462.89,3394068.67,6.8544690764722205
354.63804,-2.2142,-1464.97,3394066.45,3.847790139070943
354.63738,-2.2193,-1467.33,3394063.96,
354.63673,-2.2244,-1468.16,3394063.0,
354.63607,-2.2295,-1466.91,3394064.12,
354.63541,-2.2346,-1466.96,3394063.93,
354.63475,-2.2397,-1473.96,3394056.8,
354.6341,-2.2448,-1479.75,3394050.88,
354.63344,-2.2499,-1483.66,3394046.84,
354.63278,-2.255,-1484.03,3394046.33,
354.63213,-2.2601,-1481.56,3394048.67,
354.63147,-2.2652,-1479.69,3394050.41,
354.63015,-2.2754,-1476.54,3394053.29,
354.6295,-2.2805,-1476.38,3394053.32,
354.62884,-2.2856,-1476.54,3394053.03,
354.62818,-2.2907,-1475.25,3394054.19,
354.62753,-2.2958,-1472.44,3394056.86,
354.62687,-2.3009,-1467.89,3394061.28,
354.62619,-2.306,-1464.83,3394064.2,
354.62554,-2.3111,-1464.27,3394064.62,
354.62489,-2.3162,-1463.72,3394065.03,
354.62423,-2.3213,-1466.04,3394062.57,
354.62358,-2.3264,-1468.61,3394059.87,
354.62293,-2.3315,-1470.51,3394057.83,
354.62227,-2.3366,-1471.59,3394056.61,
354.62162,-2.3417,-1471.47,3394056.59,0.6720802412552124
354.62097,-2.3468,-1471.51,3394056.42,0.4272764516141449
354.62031,-2.3519,-1471.2,3394056.59,0.47823457295469307
354.61966,-2.357,-1471.36,3394056.29,0.6951406107129005
354.61901,-2.3621,-1471.73,3394055.78,0.7659202108155556
354.61835,-2.3672,-1472.88,3394054.5,0.9987764452114178
354.6177,-2.3723,-1474.37,3394052.87,1.0909861973185035
354.61705,-2.3774,-1474.03,3394053.07,1.0358370747396175
354.61639,-2.3825,-1475.01,3394051.95,0.7882229617703082
354.61574,-2.3876,-1473.58,3394053.25,0.5822420025984765
354.61509,-2.3927,-1472.82,3394053.87,0.5891731712241183
354.61443,-2.3978,-1472.21,3394054.34,0.9112923631086444
354.61378,-2.4029,-1472.36,3394054.05,1.0092250315936173
354.61314,-2.408,-1472.38,3394053.9,0.7076494477603228
354.61249,-2.4131,-1472.31,3394053.83,0.6505298457981278
354.61184,-2.4182,-1474.04,3394051.95,0.7339518194761376
354.61119,-2.4233,-1474.66,3394051.19,0.7576431030751137
354.61054,-2.4284,-1474.36,3394051.35,0.8092808492654339
354.60989,-2.4335,-1475.69,3394049.87,0.8549066288531267
354.60923,-2.4386,-1475.46,3394049.96,0.7948118713304843
