long_east_deg,lat_north_deg,altitude_m,radius_m,roughness_rms_m
175.31014,-14.6952,-1846.63,3392371.4,72.9399749706991
175.30945,-14.7003,-1880.85,3392336.42,70.99965896255893
175.30877,-14.7054,-1838.13,3392378.38,65.99481065635683
175.30809,-14.7105,-1790.7,3392425.05,61.35914092302604
175.30741,-14.7156,-1799.53,3392415.46,49.765101652537034
175.30672,-14.7207,-1802.39,3392411.84,31.196302742353073
175.30604,-14.7258,-1821.92,3392391.55,20.986104757664613
175.30536,-14.7309,-1838.26,3392374.45,9.026179953284307
175.30468,-14.7361,-1854.6,3392357.35,7.825783893381949
175.304,-14.7412,-1864.57,3392346.62,8.697542712807726
175.30331,-14.7463,-1868.14,3392342.29,9.431371217062559
175.30263,-14.7514,-1889.07,3392320.6,8.414513198890837
175.30195,-14.7565,-1890.89,3392318.02,6.7345799313600505
175.30127,-14.7616,-1895.21,3392312.94,4.44738772029956
175.30058,-14.7667,-1896.62,3392310.77,2.7915625384991647
175.2999,-14.7718,-1898.37,3392308.26,2.779282245921644
175.29922,-14.7769,-1899.74,3392306.12,3.437577996365762
175.29854,-14.782,-1900.44,3392304.66,3.6892960287085854
175.29785,-14.7872,-1892.8,3392311.54,3.730123788143713
175.29717,-14.7923,-1892.72,3392310.86,3.5186884271816705
175.29649,-14.7974,-1893.72,3392309.1,3.2529668474567326
175.2958,-14.8025,-1894.61,3392307.45,3.0047752406795607
175.29512,-14.8076,-1896.74,3392304.56,3.4873234926461953
175.29444,-14.8127,-1895.98,3392304.56,3.3736094437003956
175.29376,-14.8178,-1887.54,3392312.24,3.2699718936845388
175.29307,-14.8229,-1886.73,3392312.29,3.6990629841849976
175.29239,-14.828,-1889.28,3392308.97,3.533839833003516
175.29171,-14.8331,-1892.11,3392305.38,2.66756298332792
175.29103,-14.8382,-1893.36,3392303.37,2.6958520815139853
175.29034,-14.8434,-1893.65,3392302.32,3.070432981728453
175.28966,-14.8485,-1894.37,3392300.84,4.126562145262147
175.28898,-14.8536,-1893.0,3392301.45,4.1920143160048715
175.2883,-14.8587,-1890.65,3392303.04,3.7031124465453096
175.28761,-14.8638,-1880.2,3392312.73,3.575626820354137
175.28693,-14.8689,-1874.03,3392318.13,4.000000253865182
175.28625,-14.874,-1878.36,3392313.04,3.587506599346895
175.28557,-14.8791,-1880.78,3392309.86,2.5869401069346503
175.28488,-14.8843,-1879.62,3392310.25,2.416218908789015
175.2842,-14.8894,-1876.96,3392312.15,2.1980873899615134
175.28352,-14.8945,-1877.52,3392310.83,2.299769777458636
175.28284,-14.8996,-1874.69,3392312.89,3.1652755184311063
175.28215,-14.9047,-1867.92,3392318.9,3.4106594681399343
175.28147,-14.9098,-1872.26,3392313.79,3.265396072991136
175.28079,-14.915,-1875.14,3392310.15,2.3708852406938634
175.2801,-14.9201,-1874.98,3392309.55,1.4207044690932793
175.27942,-14.9252,-1876.01,3392307.75,1.6138492864794434
175.27874,-14.9303,-1881.55,3392301.45,1.7284192166883519
175.27806,-14.9354,-1883.68,3392298.56,1.8625221673237236
175.27737,-14.9405,-1887.52,3392293.95,1.8173095899581029
175.27669,-14.9457,-1890.94,3392289.77,1.8753562817310185
175.27601,-14.9508,-1894.47,3392285.48,1.8962944355063562
175.27465,-14.961,-1896.22,3392282.2,1.6697500971910881
175.27396,-14.9661,-1897.45,3392280.2,1.6690016300354813
175.27328,-14.9712,-1898.12,3392278.77,1.923107850489129
175.2726,-14.9764,-1898.81,3392277.31,2.3629453122436557
175.27192,-14.9815,-1896.71,3392278.65,2.778836085834051
175.27123,-14.9866,-1893.33,3392281.27,3.444425712328812
175.27055,-14.9917,-1895.11,3392278.72,3.98925503981544
175.26987,-14.9968,-1897.52,3392275.55,3.658433052679377
175.26919,-15.002,-1897.89,3392274.41,3.4526184854942175
175.2685,-15.0071,-1899.48,3392272.06,2.757706521413654
175.26782,-15.0122,-1899.34,3392271.43,1.741095781625518
175.26714,-15.0173,-1900.5,3392269.51,1.2621130144962662
175.26645,-15.0224,-1902.47,3392266.77,1.6690287064020293
175.26577,-15.0275,-1903.22,3392265.26,1.9214794717749681
175.26509,-15.0327,-1904.54,3392263.18,1.9191815325532295
175.26441,-15.0378,-1904.73,3392262.22,2.1872081038215003
175.26372,-15.0429,-1904.2,3392261.99,1.954925060284987
175.26304,-15.048,-1903.79,3392261.63,1.6482051395503878
175.26236,-15.0531,-1901.36,3392263.3,1.5056787324541516
175.26168,-15.0583,-1897.58,3392266.32,1.3541198315018375
175.32876,-15.0562,-1883.05,3392281.23,1.7346832351995656
175.32808,-15.051,-1883.85,3392281.2,1.7478184835392536
175.3274,-15.0459,-1878.9,3392286.92,1.6910033366685462
175.32673,-15.0408,-1877.51,3392289.08,1.6344800728230717
175.32605,-15.0357,-1882.95,3392284.4,1.5856480369263732
175.32537,-15.0305,-1882.33,3392285.79,1.5005003791571279
175.3247,-15.0254,-1884.12,3392284.76,1.7366773526427615
175.32402,-15.0203,-1883.7,3392285.95,1.5648609449593858
175.32334,-15.0152,-1882.08,3392288.34,1.8855499647307281
175.32266,-15.0101,-1877.01,3392294.18,2.2948373096834622
175.32199,-15.0049,-1882.74,3392289.21,2.289513420421424
175.32131,-14.9998,-1885.21,3392287.51,2.7443203356476973
175.32063,-14.9947,-1888.42,3392285.07,3.3902440520163166
175.31996,-14.9896,-1885.65,3392288.61,3.240557899117545
175.31928,-14.9844,-1878.59,3392296.43,2.5831186953654175
175.3186,-14.9793,-1876.43,3392299.36,2.6997715143366743
175.31792,-14.9742,-1880.43,3392296.13,2.8727022357558303
175.31725,-14.9691,-1877.64,3392299.69,2.224906721310386
175.31657,-14.964,-1878.55,3392299.54,2.4464797384502948
175.31589,-14.9588,-1879.0,3392299.86,1.8923824488545473
175.31522,-14.9537,-1876.69,3392302.94,2.2057645450053354
175.31454,-14.9486,-1870.47,3392309.93,2.1772549525828366
175.31386,-14.9435,-1874.32,3392306.84,2.0776610053164712
175.31318,-14.9383,-1876.45,3392305.48,2.0579056751540827
175.3125,-14.9332,-1872.44,3392310.26,2.1030824849356735
175.31183,-14.9281,-1872.29,3392311.17,1.8221028265651271
175.31115,-14.923,-1871.61,3392312.62,1.7809795388998455
175.31047,-14.9179,-1873.7,3392311.3,1.0586358787385963
175.30979,-14.9128,-1875.01,3392310.75,0.9341913471695676
175.30911,-14.9076,-1876.91,3392309.62,1.4904136308027471
175.30844,-14.9025,-1878.72,3392308.58,1.3602019229504678
175.30776,-14.8974,-1877.28,3392310.78,1.1910395897898434
175.30708,-14.8923,-1877.11,3392311.72,1.8615526136135487
175.3064,-14.8872,-1877.69,3392311.91,1.3357843544257562
175.30572,-14.8821,-1878.14,3392312.22,1.8607711997711434
175.30504,-14.8769,-1876.52,3392314.61,2.345789970511548
175.30437,-14.8718,-1876.37,3392315.53,3.421760885481843
175.30369,-14.8667,-1879.13,3392313.53,3.3785591762351572
175.30301,-14.8616,-1884.55,3392308.88,3.4903057310408854
175.30233,-14.8565,-1887.4,3392306.8,4.031612253174946
175.30165,-14.8514,-1892.71,3392302.25,3.5906824348243505
175.30098,-14.8462,-1886.23,3392309.5,2.9589126590624284
175.3003,-14.8411,-1887.81,3392308.69,2.6590501201813437
175.29962,-14.836,-1884.99,3392312.27,2.618117613260768
175.29894,-14.8309,-1883.63,3392314.39,3.0405854001821857
175.29826,-14.8258,-1885.2,3392313.58,3.6063154083245843
175.29759,-14.8207,-1884.29,3392315.26,3.307581645437728
175.29691,-14.8155,-1893.82,3392306.49,3.4183086864062493
175.29623,-14.8104,-1896.56,3392304.52,3.5100479006450196
175.29555,-14.8053,-1894.94,3392306.91,3.471329783590818
175.29488,-14.8002,-1894.79,3392307.82,3.270041100806425
175.2942,-14.7951,-1889.57,3392313.81,3.527143972539643
175.29352,-14.79,-1893.62,3392310.52,3.855429358885324
175.29284,-14.7848,-1900.03,3392304.88,3.9966981867547178
175.29217,-14.7797,-1900.58,3392305.09,3.8819240651726306
175.29149,-14.7746,-1897.11,3392309.33,3.275573116131418
175.29081,-14.7695,-1898.24,3392308.96,2.523965834214575
175.29013,-14.7644,-1897.84,3392310.13,2.4200586342592403
175.28945,-14.7593,-1898.22,3392310.51,4.060422181379715
175.28878,-14.7541,-1895.08,3392314.42,8.324252045877143
175.2881,-14.749,-1895.31,3392314.96,9.297842928276374
175.28742,-14.7439,-1893.91,3392317.12,10.48572580168605
175.28674,-14.7388,-1880.46,3392331.34,11.126564117434746
175.28607,-14.7337,-1865.4,3392347.16,12.054510153852993
175.28539,-14.7286,-1867.04,3392346.28,14.45630383511456
175.28472,-14.7234,-1847.67,3392366.42,36.718526929884604
175.28404,-14.7183,-1840.31,3392374.54,60.9810745967609
175.28336,-14.7132,-1792.53,3392423.09,68.816376618942
175.28269,-14.7081,-1834.69,3392381.7,65.31041074915302
175.28201,-14.703,-1916.92,3392300.23,71.20816151830314
175.28134,-14.6978,-1923.12,3392294.8,74.7823920491025
175.28066,-14.6927,-1881.89,3392336.8,56.67834352704078
175.27999,-14.6876,-1832.37,3392387.08,47.66428164655861
175.27931,-14.6825,-1871.14,3392349.08,41.495708689040676
175.27863,-14.6774,-1891.51,3392329.47,24.575082747925624
175.27796,-14.6722,-1900.38,3392321.37,13.847708559991135
175.27728,-14.6671,-1897.58,3392324.94,9.348817540467136
175.27661,-14.662,-1897.96,3392325.32,4.45346552741746
175.27593,-14.6569,-1900.1,3392323.95,1.9830863702079147
175.27525,-14.6518,-1900.28,3392324.53,1.6918603552925022
175.27458,-14.6466,-1899.98,3392325.6,0.8071817619986931
175.2739,-14.6415,-1900.17,3392326.18,0.7747209264299367
175.27323,-14.6364,-1901.11,3392326.0,0.7571738147174361
175.27255,-14.6313,-1902.73,3392325.15,0.7627143069546733
175.27187,-14.6262,-1903.28,3392325.36,0.6283164886911676
175.2712,-14.621,-1904.2,3392325.21,0.5519459418950958
175.27052,-14.6159,-1905.1,3392325.07,0.6557830452035329
175.26985,-14.6108,-1907.06,3392323.88,0.765497049850829
175.26917,-14.6057,-1907.25,3392324.45,0.8214818830473433
175.26849,-14.6006,-1908.18,3392324.29,0.8115752666807993
175.26782,-14.5954,-1907.65,3392325.58,0.668487352920321
175.26714,-14.5903,-1908.08,3392325.92,0.8028622106337178
175.26647,-14.5852,-1908.72,3392326.04,0.9231332872896045
175.26579,-14.5801,-1908.48,3392327.05,0.969178691037477
175.26512,-14.575,-1907.97,3392328.32,0.9362690800003961
175.26444,-14.5698,-1907.56,3392329.5,0.8451384624132956
175.26376,-14.5647,-1907.48,3392330.34,0.8665978980490164
175.26309,-14.5596,-1909.09,3392329.5,0.7194524040272778
175.26241,-14.5545,-1908.53,3392330.82,0.6332269587183362
175.26174,-14.5494,-1909.16,3392330.96,0.5777843557962392
175.26106,-14.5442,-1908.85,3392332.03,0.5715873410689558
175.26039,-14.5391,-1909.31,3392332.34,0.592946743826465
175.25971,-14.534,-1909.98,3392332.43,0.5532222219736456
175.25903,-14.5289,-1909.74,3392333.44,0.5484591166900697
175.25835,-14.5237,-1909.15,3392334.78,0.5811087393787356
175.25767,-14.5186,-1909.69,3392335.01,0.6260440971415968
175.257,-14.5135,-1909.54,3392335.93,0.814964688146866
175.25632,-14.5084,-1908.51,3392337.72,0.8191514908098292
175.25564,-14.5032,-1910.12,3392336.88,0.8434350077752514
175.25496,-14.4981,-1907.72,3392340.05,0.8492089276598838
175.25429,-14.493,-1911.51,3392337.03,0.9908832599981678
175.25361,-14.4878,-1911.3,3392338.0,1.0599248409535402
175.25293,-14.4827,-1911.49,3392338.58,1.7292431913036963
175.25225,-14.4776,-1908.36,3392342.48,1.992218680818093
175.25157,-14.4724,-1912.23,3392339.37,2.1042930368088117
175.2509,-14.4673,-1911.31,3392341.06,1.2625364528437697
175.25022,-14.4622,-1911.07,3392342.07,1.4708400164238011
175.24954,-14.4571,-1906.68,3392347.22,2.0531328150918697
175.24886,-14.4519,-1907.97,3392346.7,2.080252076692094
175.24818,-14.4468,-1906.77,3392348.67,2.030479238212729
175.24751,-14.4417,-1907.52,3392348.69,1.7987139584278895
175.24683,-14.4365,-1910.34,3392346.63,1.7256940626388213
175.24615,-14.4314,-1912.12,3392345.62,1.6426560721881462
175.24547,-14.4263,-1911.45,3392347.06,1.0189536146337723
175.2448,-14.4212,-1912.35,3392346.92,0.987348596796263
175.24412,-14.416,-1911.0,3392349.04,0.8851706108166081
175.24344,-14.4109,-1910.5,3392350.31,0.9747877213055943
175.24276,-14.4058,-1909.47,3392352.1,1.0140567768608946
175.24209,-14.4006,-1909.31,3392353.03,0.916645818215508
175.24141,-14.3955,-1909.7,3392353.4,0.9947373015993661
175.24073,-14.3904,-1908.13,3392355.74,1.0004846650421604
175.24005,-14.3852,-1909.73,3392354.91,1.0133981789135613
175.23937,-14.3801,-1911.35,3392354.05,1.112360732149227
175.2387,-14.375,-1911.09,3392355.08,1.1548936462817516
175.23802,-14.3699,-1911.25,3392355.68,1.068088422873418
175.23734,-14.3647,-1911.08,3392356.62,0.7962059034891938
175.23666,-14.3596,-1910.52,3392357.94,0.7761126788196868
175.23599,-14.3545,-1909.56,3392359.67,0.8049370566307316
175.23531,-14.3493,-1910.46,3392359.54,0.8951835485281039
175.23463,-14.3442,-1910.31,3392360.45,0.7794186918742909
175.23395,-14.3391,-1909.61,3392361.92,0.9143771425320293
175.23327,-14.334,-1911.7,3392360.6,0.8829739058321573
175.2326,-14.3288,-1911.07,3392361.99,1.0983479438739805
175.23192,-14.3237,-1909.27,3392364.56,1.2007699155159424
175.23054,-14.3135,-1906.71,3392368.64,1.9683143633037432
175.22986,-14.3084,-1903.89,3392372.22,2.2117499328889987
175.22917,-14.3033,-1902.81,3392374.07,2.7078133797259625
175.22849,-14.2982,-1900.83,3392376.81,2.688014324572799
175.2278,-14.293,-1900.24,3392378.16,2.3137446953132637
175.22712,-14.2879,-1901.1,3392378.07,2.039185873368357
175.22644,-14.2828,-1901.28,3392378.65,1.5542720457499906
175.22575,-14.2777,-1901.05,3392379.64,0.7456435252787802
175.22507,-14.2726,-1899.03,3392382.43,1.9672614629158074
175.22438,-14.2675,-1902.06,3392380.16,2.2196167740878257
175.2237,-14.2624,-1901.79,3392381.2,4.062123343011115
175.22302,-14.2572,-1893.43,3392390.32,4.153019497333387
175.22233,-14.2521,-1895.06,3392389.45,4.288619262145566
175.22165,-14.247,-1901.24,3392384.04,4.095460593300124
175.22028,-14.2368,-1904.58,3392382.22,3.35131580820632
175.21959,-14.2317,-1901.34,3392386.23,2.8230365945637956
175.21891,-14.2266,-1897.4,3392390.93,3.0525723247263876
175.21823,-14.2214,-1895.36,3392393.73,3.1086513963860627
175.21754,-14.2163,-1902.55,3392387.31,3.458759188829347
175.21686,-14.2112,-1897.87,3392392.75,3.2745110919583573
175.21617,-14.2061,-1896.16,3392395.23,3.27403842414365
175.21549,-14.201,-1907.1,3392385.05,3.136790603717511
175.2148,-14.1959,-1903.12,3392389.8,2.392697959014438
175.21412,-14.1908,-1908.12,3392385.55,2.2496254821639563
175.21344,-14.1857,-1911.37,3392383.06,1.4413814940602945
175.21275,-14.1805,-1911.11,3392384.09,1.3911115285846372
175.21207,-14.1754,-1913.46,3392382.5,1.0133920948054886
175.21139,-14.1703,-1913.26,3392383.47,1.003191254134475
175.2107,-14.1652,-1916.07,3392381.42,0.6750940510125043
175.21002,-14.1601,-1918.44,3392379.82,0.8279792253627316
175.20933,-14.155,-1920.2,3392378.82,0.938186396336942
175.20865,-14.1499,-1922.55,3392377.24,0.70795440890073
175.20797,-14.1447,-1922.26,3392378.29,0.7237526920239609
175.20728,-14.1396,-1923.62,3392377.68,1.238520816171314
175.2066,-14.1345,-1924.41,3392377.66,1.173007707437542
175.20592,-14.1294,-1925.06,3392377.77,1.1859595164461758
175.20523,-14.1243,-1922.22,3392381.38,0.9129041660002397
175.20455,-14.1192,-1924.25,3392380.11,0.8619011154881324
175.20388,-14.114,-1923.56,3392381.57,0.7126150549153782
175.2032,-14.1089,-1923.04,3392382.85,0.60892098089814
175.20252,-14.1038,-1924.29,3392382.37,0.5301886629270781
175.20184,-14.0987,-1924.14,3392383.28,0.6606434903383236
175.20117,-14.0935,-1925.4,3392382.79,1.1961857328089605
175.20049,-14.0884,-1924.36,3392384.59,1.2163620958050974
175.19981,-14.0833,-1923.72,3392385.99,1.277683457336521
175.19913,-14.0782,-1920.54,3392389.94,1.1588454464927944
175.19845,-14.0731,-1922.32,3392388.92,1.198592795350864
175.31667,-14.0784,-1937.12,3392372.65,2.5942034209537783
175.316,-14.0835,-1933.84,3392375.17,2.635851690147182
175.31533,-14.0886,-1935.54,3392372.71,2.650144914592111
175.31465,-14.0937,-1934.47,3392373.03,2.503330838356216
175.31398,-14.0988,-1934.27,3392372.47,2.330020190096656
175.31331,-14.1039,-1934.42,3392371.57,2.3349303104336605
175.31264,-14.109,-1931.55,3392373.68,2.009717434133934
175.31197,-14.1141,-1932.04,3392372.43,1.3250604160832484
175.31129,-14.1193,-1930.65,3392373.07,1.3969416668837569
175.31057,-14.1242,-1930.41,3392372.58,1.4679067726112696
175.30991,-14.1293,-1928.38,3392373.85,1.5289713228441066
175.30925,-14.1345,-1925.1,3392376.37,1.719447830501562
175.30858,-14.1396,-1922.5,3392378.21,1.8068407239425386
175.30792,-14.1447,-1923.32,3392376.63,2.6657872220871743
175.30726,-14.1499,-1919.05,3392380.13,2.7940685651653876
175.3066,-14.155,-1918.77,3392379.65,2.9120281703049677
175.30593,-14.1601,-1911.39,3392386.27,2.9950129795165816
175.30527,-14.1653,-1919.04,3392377.86,3.2189585843996333
175.30461,-14.1704,-1917.62,3392378.52,2.9967181311754545
175.30395,-14.1756,-1917.37,3392378.01,2.856399073635132
175.30328,-14.1807,-1908.1,3392386.52,2.776869431816867
175.30262,-14.1858,-1914.24,3392379.62,2.85939118102147
175.30196,-14.191,-1910.64,3392382.46,2.6766615888377685
175.3013,-14.1961,-1908.49,3392383.85,2.671309016690008
175.30063,-14.2012,-1916.48,3392375.09,2.2717111515294044
175.29997,-14.2064,-1913.68,3392377.13,2.257586536684984
175.29931,-14.2115,-1914.16,3392375.89,3.6087594057282346
175.29865,-14.2166,-1916.19,3392373.1,3.2887085343261893
175.29799,-14.2218,-1914.87,3392373.66,3.3777667648598126
175.29742,-14.2272,-1912.06,3392375.67,3.369754470226034
175.29678,-14.2324,-1915.39,3392371.57,3.3616918559122304
175.29614,-14.2375,-1907.74,3392378.45,3.366239561724975
175.29549,-14.2427,-1905.22,3392380.2,3.634418350139265
175.29485,-14.2479,-1903.89,3392380.76,2.828703100956332
175.29421,-14.2531,-1902.77,3392381.11,2.5667497245321553
175.29357,-14.2583,-1893.64,3392389.47,2.8920641161816723
175.29293,-14.2635,-1889.25,3392393.09,3.2195854342959116
175.29229,-14.2687,-1892.44,3392389.13,3.3162637932751755
175.29165,-14.2739,-1894.36,3392386.44,2.4484522701695264
175.291,-14.2791,-1894.55,3392385.47,1.9158911556178546
175.29036,-14.2843,-1893.47,3392385.78,1.3704395054727698
175.28972,-14.2895,-1891.44,3392387.04,1.4567429173379978
175.28908,-14.2947,-1897.6,3392380.11,1.4567822890397752
175.28844,-14.2999,-1896.11,3392380.83,1.6598525611269026
175.2878,-14.3051,-1896.65,3392379.52,1.8788768370559474
175.28716,-14.3103,-1898.69,3392376.71,1.3826884150113163
175.28651,-14.3155,-1901.18,3392373.45,1.2180905542949747
175.28587,-14.3207,-1903.57,3392370.29,1.3941762663703097
175.28523,-14.3259,-1905.03,3392368.06,1.6031294001097316
175.28388,-14.3362,-1907.99,3392363.56,1.4035937008801604
175.28326,-14.3414,-1908.05,3392362.73,1.4290279370930732
175.28263,-14.3466,-1908.31,3392361.7,1.3004721681738245
175.282,-14.3518,-1907.16,3392362.07,1.1808359364371515
175.28137,-14.357,-1906.54,3392361.92,1.1738596744543721
175.28074,-14.3622,-1907.89,3392359.8,1.058600594021397
175.28011,-14.3674,-1906.9,3392360.01,0.9534822872434615
175.27948,-14.3726,-1907.36,3392358.78,0.9365742815182903
175.27885,-14.3778,-1906.7,3392358.67,1.2887323672433193
