long_east_deg,lat_north_deg,altitude_m,radius_m,roughness_rms_m
234.2786,68.0715,-4122.43,3376328.02,1.0947709353954134
234.27627,68.0665,-4120.94,3376330.63,1.2490019466867066
234.27395,68.0615,-4117.25,3376335.43,1.4700325981615407
234.27162,68.0566,-4112.97,3376340.83,1.3990740741065815
234.2693,68.0516,-4109.9,3376345.02,1.3229736174482478
234.26697,68.0467,-4105.58,3376350.46,1.0140623915764804
234.26465,68.0417,-4101.91,3376355.25,0.9712630441628276
234.26232,68.0368,-4098.48,3376359.79,1.2360811322224001
234.26,68.0318,-4095.26,3376364.13,1.5226773392596669
234.25767,68.0268,-4093.18,3376367.33,1.4972261880911075
234.25535,68.0219,-4091.54,3376370.09,1.2507886108964876
234.25302,68.0169,-4091.33,3376371.42,1.0325187261193132
234.2507,68.012,-4092.22,3376371.64,1.2771148611035892
234.24837,68.007,-4092.24,3376372.74,1.5490162442730875
234.24605,68.0021,-4090.44,3376375.66,1.4242224634080691
234.24358,67.9971,-4086.32,3376380.91,1.0160630331442184
234.24132,67.9922,-4083.87,3376384.48,0.9960075218902267
234.23905,67.9872,-4080.41,3376389.06,1.0769614580298945
234.23678,67.9822,-4079.15,3376391.44,1.0263816701338098
234.23451,67.9773,-4077.69,3376394.03,0.8160685288903204
234.23225,67.9723,-4077.46,3376395.38,1.1413160948675494
234.22998,67.9674,-4074.12,3376399.84,1.2584852241359883
234.22771,67.9624,-4071.87,3376403.21,1.1603398705964005
234.22544,67.9574,-4069.43,3376406.78,0.5948353486195499
234.22091,67.9475,-4063.92,3376414.53,0.7579921674925441
234.21864,67.9425,-4060.25,3376419.32,0.7208075222595502
234.21638,67.9376,-4056.13,3376424.57,0.6526206405987375
234.21411,67.9326,-4053.35,3376428.47,0.8467785572349993
234.21184,67.9277,-4050.62,3376432.32,0.950097315145141
234.20957,67.9227,-4047.78,3376436.28,1.0724449113044012
234.20731,67.9177,-4044.84,3376440.35,1.2155752842251775
234.20504,67.9128,-4041.86,3376444.45,1.1060987471785844
234.20277,67.9078,-4037.83,3376449.6,1.4377479163972027
234.2005,67.9029,-4031.51,3376457.04,1.7881345238897308
234.1983,67.8979,-4028.3,3376461.38,2.222220610321125
234.19606,67.8929,-4026.02,3376464.79,2.9380454993226723
234.19382,67.888,-4024.01,3376467.92,3.523344217036577
234.19158,67.883,-4022.11,3376470.95,3.3026842499405067
234.18934,67.878,-4023.63,3376470.56,2.2799162916167597
234.1871,67.8731,-4026.79,3376468.53,1.689538701306871
234.18486,67.8681,-4028.75,3376467.69,1.571173183647431
234.18262,67.8631,-4027.75,3376469.82,2.108394034643206
234.18038,67.8582,-4031.64,3376467.06,2.5352554086132755
234.17814,67.8532,-4032.05,3376467.78,2.6181463532905633
234.1759,67.8482,-4032.08,3376468.87,2.629648561565815
234.17365,67.8433,-4030.24,3376471.84,2.770002713515539
234.17141,67.8383,-4029.58,3376473.63,1.7388036440641559
234.16917,67.8334,-4029.07,3376475.27,0.9988424661845783
234.16693,67.8284,-4029.08,3376476.38,0.970114900618295
234.16469,67.8234,-4029.14,3376477.45,1.598595859868812
234.16245,67.8185,-4029.63,3376478.09,1.5708943709349046
234.16021,67.8135,-4030.35,3376478.5,1.2648784367749846
234.15797,67.8085,-4032.67,3376477.3,1.0752970888554483
234.15573,67.8036,-4035.48,3376475.62,1.4627334523073656
234.15341,67.7987,-4036.37,3376475.85,1.4403778177888806
234.15121,67.7937,-4037.48,3376475.87,1.2411685980956702
234.14901,67.7887,-4036.49,3376478.0,1.3869279898080937
234.14681,67.7837,-4037.06,3376478.57,1.548933556608924
234.1446,67.7787,-4035.62,3376481.14,1.6034202628670249
234.1424,67.7738,-4033.82,3376484.08,1.5895434095905565
234.1402,67.7688,-4033.15,3376485.88,1.869606481008532
234.138,67.7638,-4028.78,3376491.39,2.0995297928193892
234.1358,67.7588,-4030.05,3376491.26,2.0963194993605403
234.13359,67.7538,-4031.5,3376490.94,2.2302915110479784
234.13139,67.7489,-4031.31,3376492.27,2.8276307639425102
234.12699,67.7389,-4031.07,3376494.78,4.211339775889789
234.12479,67.7339,-4030.43,3376496.56,3.820380837589709
234.12258,67.7289,-4030.53,3376497.59,3.0714943420083864
234.12038,67.7239,-4029.1,3376500.16,2.4098460664897035
234.74918,68.123,-3947.96,3376491.49,3.2975152744187963
234.7469,68.118,-3947.6,3376492.97,3.472187088318581
234.74462,68.113,-3946.76,3376494.93,2.8495142447727915
234.74235,68.1081,-3945.32,3376497.5,1.9460062533520308
234.74007,68.1031,-3943.9,3376500.04,3.1334390972833157
234.73779,68.0981,-3940.16,3376504.9,2.661863722680597
