long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m,label
300.64486,-14.1001,1840.56,3396479.62,26.39646850707022,9.576089233177559,0
300.64418,-14.0949,1694.96,3396334.74,25.760280971527397,8.778793344346338,0
300.6435,-14.0898,1550.31,3396190.81,25.199168459928636,9.026526436652572,0
300.64282,-14.0847,1410.13,3396051.34,24.79676486032495,10.297213453279072,0
300.64214,-14.0796,1268.35,3395910.28,24.41552399891888,9.803386173891596,0
300.64146,-14.0745,1130.5,3395773.14,24.155088196431116,11.51750749986953,0
300.64078,-14.0694,992.42,3395635.78,23.738447838496967,13.330685785365272,0
300.64009,-14.0643,855.18,3395499.26,23.18127436678644,12.957973185156515,0
300.63941,-14.0592,724.23,3395369.02,22.44666856191012,12.697469330564978,0
300.63873,-14.054,596.06,3395241.57,21.224021783295658,15.596525135817878,0
300.63805,-14.0489,477.28,3395123.5,19.473370155586515,19.38289408888743,0
300.63737,-14.0438,370.87,3395017.81,17.356872846451754,22.191526545767662,0
300.63669,-14.0387,282.49,3394930.15,15.022810129111337,22.724463627274424,0
300.63601,-14.0336,210.92,3394859.29,12.859308259100851,22.330320938497508,0
300.63533,-14.0285,149.46,3394798.56,11.429527533827857,20.564191099940093,0
300.63465,-14.0234,103.38,3394753.2,11.002005640389328,23.400277807479913,0
300.63397,-14.0182,67.53,3394718.07,11.607117539703689,27.490820261036557,0
300.63329,-14.0131,37.35,3394688.61,11.684399792114178,26.39240168085544,0
300.63261,-14.008,39.65,3394691.63,10.809134255481993,32.629896965936105,0
300.63193,-14.0029,42.77,3394695.48,10.629093202140727,46.01967639509247,0
300.63125,-13.9978,-35.99,3394617.44,11.127172225611705,54.87144892907517,0
300.63057,-13.9927,-162.65,3394491.5,12.541620699121864,56.291265526037236,0
300.62989,-13.9876,-270.68,3394384.19,13.487119274629045,53.36801046385314,0
300.62921,-13.9824,-365.64,3394289.95,13.699295633706974,45.6480560551635,0
300.62853,-13.9773,-449.81,3394206.5,13.254615755409109,39.0541627425551,0
300.62785,-13.9722,-518.02,3394139.01,12.834994363792687,32.106872553735684,0
300.62717,-13.9671,-578.46,3394079.29,12.820946986541312,33.22255813294869,0
300.62649,-13.962,-622.75,3394035.72,11.571443351663886,52.379371786350035,0
300.62581,-13.9569,-656.81,3394002.38,11.012659694530068,66.22482887084662,0
300.62513,-13.9518,-688.88,3393971.04,8.818278638892721,57.93384001723271,0
300.62445,-13.9467,-712.41,3393948.23,5.582177796430246,46.81971425403541,0
300.62376,-13.9415,-723.88,3393937.48,3.34862860461036,5.967893979433355,0
300.56146,-13.4763,-3923.62,3390804.81,3.762767435344894,87.73032964175152,0
300.56078,-13.4712,-3916.86,3390812.32,8.308439990992762,75.59827006765985,0
300.5601,-13.4661,-3831.77,3390898.15,8.501863275959057,49.924029605675614,0
300.55942,-13.461,-3710.6,3391020.07,6.550916007652249,58.297638232128676,0
300.55874,-13.4559,-3649.09,3391082.33,4.839547143807039,67.41577173921718,0
300.55806,-13.4508,-3728.26,3391003.91,4.637162464510504,54.070738739238024,0
300.55738,-13.4456,-3784.34,3390948.58,5.478864215995642,37.886603642994395,0
300.5567,-13.4405,-3810.23,3390923.44,3.9332599428179003,54.19636689847911,0
300.55603,-13.4354,-3818.77,3390915.65,4.062892026296835,44.97266658179264,0
300.55535,-13.4303,-3766.05,3390969.12,5.087971016542314,35.21225879928226,0
300.55467,-13.4252,-3694.61,3391041.31,4.0026282629879555,40.99495056016627,0
300.55399,-13.4201,-3696.37,3391040.3,0.8823352559408455,47.982896739569824,0
300.55329,-13.415,-3755.64,3390981.77,3.693322242191125,39.793143891636696,0
300.5526,-13.4099,-3760.51,3390977.66,5.334529134281829,22.230473343701075,0
300.55192,-13.4048,-3788.41,3390950.51,4.881302845638725,27.429026843976025,0
300.55124,-13.3997,-3833.66,3390906.02,4.151878582774734,23.582153448461142,0
300.55055,-13.3946,-3838.99,3390901.44,5.345762961211458,23.645264267337964,0
300.54987,-13.3895,-3813.78,3390927.41,4.429821425995287,23.606839094232523,0
300.54919,-13.3844,-3837.2,3390904.75,5.873679149891539,39.67602842369445,0
300.5485,-13.3793,-3858.09,3390884.61,6.162710185846277,47.706873487264794,0
300.54782,-13.3741,-3908.57,3390834.89,4.260739431356293,58.8643739837166,0
300.54713,-13.369,-4008.08,3390736.13,1.8252647730864826,60.224062585667724,0
300.54645,-13.3639,-3940.25,3390804.72,1.0653893297357908,56.528266872820744,0
300.54577,-13.3588,-3895.92,3390849.8,2.7100056638575896,50.491465047013904,0
300.54508,-13.3537,-3937.93,3390808.55,3.130556257424959,47.58116475263518,0
300.5444,-13.3486,-3950.51,3390796.72,0.9187137924585284,49.39686831479735,0
300.54372,-13.3435,-3940.1,3390807.89,0.9573790625124986,37.356594074146635,0
300.54303,-13.3384,-3952.32,3390796.43,1.601373879664893,15.66582034274932,0
300.54235,-13.3333,-3940.99,3390808.51,2.1471663843695077,10.837044816485248,0
300.54167,-13.3282,-3965.61,3390784.65,1.0262252402456995,9.342968199783515,0
300.54098,-13.3231,-3967.67,3390783.34,1.5201573688910435,18.202976030887534,0
300.53893,-13.3078,-3900.31,3390852.98,6.644859623481425,18.01884818986613,0
300.53825,-13.3026,-3856.55,3390897.5,6.985570635430559,16.413384592505516,0
300.53757,-13.2975,-3830.37,3390924.44,6.707178858734709,25.96111111796173,0
300.53688,-13.2924,-3797.6,3390957.97,7.134563374735121,29.409506287711164,0
300.5362,-13.2873,-3794.04,3390962.3,8.077694692772642,22.92384579525145,0
300.53552,-13.2822,-3832.43,3390924.67,7.375070244369263,18.808996256049856,0
300.53484,-13.2771,-3861.99,3390895.87,7.206532268659726,15.653835340751476,0
300.53416,-13.272,-3874.68,3390883.94,7.9704766126241,15.487125729803093,0
300.53348,-13.2669,-3861.52,3390897.86,7.164943678813512,28.02148519610191,0
300.5328,-13.2618,-3878.2,3390881.94,5.748997451689498,35.76971569390609,0
300.53212,-13.2567,-3911.79,3390849.11,5.6412148670030335,33.92170868355695,0
300.53144,-13.2515,-3808.76,3390952.9,6.501530924272268,31.703287445603916,0
300.53075,-13.2464,-3763.54,3390998.88,5.2583719988741375,42.71273475405132,0
300.52803,-13.226,-3880.75,3390884.72,9.986065941060655,41.777543995368546,0
300.52667,-13.2158,-3774.88,3390992.11,10.256632337487106,47.24811608878777,0
300.52599,-13.2106,-3719.98,3391047.77,9.351363782618009,52.63075352660493,0
300.52531,-13.2055,-3671.47,3391097.05,9.934915072237489,67.14974959818959,0
300.52463,-13.2004,-3642.65,3391126.64,12.210087388748507,57.379058010099065,0
300.52395,-13.1953,-3547.71,3391222.34,12.354879951076764,46.026816125935994,0
300.52327,-13.1902,-3435.85,3391334.97,10.942097385059252,55.45592912714608,0
300.52259,-13.1851,-3442.79,3391328.79,7.825162176895196,71.94258882253897,0
300.52191,-13.18,-3338.39,3391433.96,4.969910386685976,67.12564557208367,0
300.52123,-13.1749,-3400.5,3391372.62,7.337477767520752,38.96041662922077,0
300.52055,-13.1698,-3490.27,3391283.61,9.005408508242128,29.92952609710227,0
300.51987,-13.1646,-3501.15,3391273.5,8.107965751324182,22.85243820924856,0
300.51919,-13.1595,-3511.61,3391263.8,7.7254228474968185,27.508445354067554,0
300.51851,-13.1544,-3585.34,3391190.84,6.73686440268788,27.43435272675664,0
300.51783,-13.1493,-3640.07,3391136.87,8.529146547194946,20.854092414808303,0
300.51715,-13.1442,-3639.81,3391137.9,15.257816091159734,27.925738969581445,0
300.51647,-13.1391,-3630.25,3391148.23,16.62396015018985,37.237345019267885,0
300.51579,-13.134,-3726.64,3391052.6,15.033882832475259,46.98157334758494,0
300.51511,-13.1289,-3844.11,3390935.9,15.437308536828365,44.317963808168784,0
300.51443,-13.1237,-3930.55,3390850.22,15.411207442269719,41.49446387947264,0
300.51375,-13.1186,-3957.43,3390824.11,15.069658217460347,42.790642456494794,0
300.51307,-13.1135,-4034.34,3390747.97,14.071050871830277,48.2364339365228,0
300.5124,-13.1084,-4076.93,3390706.16,13.716720856094945,43.37534387624076,0
300.51172,-13.1033,-4132.03,3390651.83,14.621836139579996,49.9525951801456,0
300.51103,-13.0982,-4153.09,3390631.54,14.089955757707065,62.23785024859044,0
300.51035,-13.0931,-4287.49,3390497.91,9.17254330856846,70.49215614602352,0
300.50967,-13.088,-4292.19,3390493.98,4.147385810101216,72.0973817319438,0
301.486,-14.4971,545.63,3395103.21,24.903123367329343,12.392262721576186,0
301.48531,-14.492,401.57,3394959.87,25.251955491322207,20.060474077439178,0
301.48463,-14.4869,269.36,3394828.38,25.720888286008417,21.9734375921622,0
301.48394,-14.4818,143.3,3394703.04,25.996301851560506,21.97587515299226,0
301.48325,-14.4767,24.93,3394585.39,26.466515945610862,23.006286481891834,0
301.48256,-14.4716,-102.47,3394458.7,27.28765368483671,30.290805082633284,0
301.48188,-14.4665,-226.7,3394335.19,27.801850968573387,31.920169884312436,0
301.48119,-14.4614,-313.83,3394248.78,28.118322846848564,28.94288576976805,0
301.4805,-14.4562,-408.58,3394154.75,28.04279787496751,23.525843440928956,0
301.47982,-14.4511,-485.37,3394078.68,28.266122614085834,22.435243911213234,0
301.47914,-14.446,-590.87,3393973.91,29.036108479146446,22.434612366071843,0
301.47845,-14.4409,-695.06,3393870.45,29.545276139996922,19.993529210361675,0
301.47776,-14.4358,-805.67,3393760.56,29.241692679864332,33.82843397694799,0
301.47707,-14.4307,-901.73,3393665.22,29.01572210161056,38.15098821805483,0
301.47638,-14.4256,-1015.34,3393552.34,28.650683903316626,49.930628736647336,0
301.47569,-14.4205,-1129.19,3393439.21,27.18944424764097,72.6072591064488,0
301.475,-14.4153,-1213.63,3393355.5,24.439868527928198,70.98308741861892,0
301.47431,-14.4102,-1283.53,3393286.32,23.965123614380698,51.6507689958983,0
301.47363,-14.4051,-1325.43,3393245.14,24.879509905055876,31.73066428288512,0
301.47294,-14.4,-1440.42,3393130.88,24.00359421158512,29.218522460224406,0
301.47225,-14.3949,-1552.17,3393019.85,24.893161722924617,24.881920629958568,0
301.47156,-14.3898,-1696.26,3392876.49,25.48898429079211,13.484587693253133,0
301.47087,-14.3847,-1824.6,3392748.87,24.76824915758365,11.734052459466968,0
301.47018,-14.3796,-1956.06,3392618.13,23.882697434730797,14.980284349789317,0
301.46949,-14.3745,-2070.11,3392504.81,22.696263254045647,10.911145825441457,0
301.46881,-14.3693,-2165.26,3392410.38,22.128625037542356,16.443034525576063,0
301.46812,-14.3642,-2263.54,3392312.83,21.898316211169014,21.646537988241008,0
301.46743,-14.3591,-2383.23,3392193.86,22.32557633762787,27.30563075586204,0
301.46674,-14.354,-2555.92,3392021.89,23.15981591112329,24.862840515445956,0
301.46605,-14.3489,-2690.96,3391887.58,23.12437016378666,24.538915410465197,0
301.46536,-14.3438,-2848.99,3391730.28,21.81328904197056,30.29427151854851,0
301.46467,-14.3387,-2968.56,3391611.44,19.800342320337563,29.45679490158787,0
301.46398,-14.3336,-3062.37,3391518.36,17.022494919656754,32.59628138591847,0
301.46329,-14.3285,-3124.65,3391456.8,12.745413347895981,39.54953772271775,0
301.4626,-14.3233,-3188.51,3391393.67,11.005110785087275,33.66525892039862,0
301.46191,-14.3182,-3226.67,3391356.24,6.65548830641155,33.54999375378042,0
301.46122,-14.3131,-3218.29,3391365.35,5.667495288068906,34.21918188281733,0
301.46053,-14.308,-3256.24,3391328.13,5.950269187153562,35.42676986332895,0
301.45984,-14.3029,-3209.15,3391375.95,8.27378418540974,44.43426758266387,0
301.45915,-14.2978,-3243.75,3391342.08,9.738560094505246,39.101411534643184,0
301.45777,-14.2876,-3395.13,3391192.15,10.713625545974676,26.093255499010485,0
301.45709,-14.2825,-3456.22,3391131.79,9.165107134994106,25.964552249871375,0
301.4564,-14.2774,-3488.17,3391100.57,5.315162555147069,14.342992652756967,0
301.45571,-14.2722,-3532.49,3391056.98,4.025393365473014,20.629911060841252,0
301.45502,-14.2671,-3562.46,3391027.74,3.313080305404024,22.9389708983479,0
301.45433,-14.262,-3560.38,3391030.55,4.789555330335589,21.85467308357026,0
301.45364,-14.2569,-3541.53,3391050.12,6.771627500085828,12.614683337862871,0
301.45295,-14.2518,-3521.51,3391070.87,8.201740686230007,6.248142148508976,0
301.45226,-14.2467,-3509.1,3391084.01,8.850955613533069,5.905940499503923,0
301.45155,-14.2416,-3501.96,3391091.9,9.307681820568373,8.235455179486046,0
301.45086,-14.2365,-3495.81,3391098.78,9.09922379304774,13.200247118622626,0
301.45018,-14.2314,-3481.7,3391113.63,9.475411095193286,14.454271889197308,0
301.4495,-14.2263,-3437.48,3391158.58,10.166935892104334,11.410654932863642,0
301.44881,-14.2212,-3401.95,3391194.84,10.49820183487904,10.942181367377524,0
301.44813,-14.216,-3362.0,3391235.53,10.956781684918761,14.07716554437762,0
301.44745,-14.2109,-3344.2,3391254.06,10.570276922674815,19.11488043176972,0
301.44676,-14.2058,-3325.04,3391273.96,10.05261468279235,37.080266874358045,0
301.44608,-14.2007,-3258.47,3391341.26,11.931357094230334,50.59606312383631,0
301.4454,-14.1956,-3211.91,3391388.55,15.452595658864736,51.40227571558108,0
301.44471,-14.1905,-3154.63,3391446.57,20.00137284490908,55.12938087277943,0
301.44403,-14.1854,-3005.33,3391596.6,24.843235582075202,55.60026983259769,0
301.44335,-14.1803,-2835.77,3391766.89,30.3853681680576,42.10187310505566,0
301.44266,-14.1752,-2639.84,3391963.56,31.03294226717552,37.158426914848974,0
301.44198,-14.1701,-2421.0,3392183.13,26.955094797997255,97.90278048202343,0
301.44129,-14.1649,-2194.16,3392410.71,19.32126405618118,152.6154980906509,0
301.44061,-14.1598,-2159.6,3392446.0,16.25507136394533,147.7948791084624,0
301.43993,-14.1547,-2307.19,3392299.14,18.808442709459886,105.24619639204629,0
301.43925,-14.1496,-2435.63,3392171.44,24.194677863430375,68.32718449686274,0
301.43856,-14.1445,-2447.83,3392159.97,23.197432970525007,82.7888045132287,0
301.43723,-14.1343,-2374.05,3392235.22,25.592723529532165,63.12909938079237,0
301.43655,-14.1292,-2288.26,3392321.75,19.335957180491494,103.80879993419092,0
301.43587,-14.1241,-2179.93,3392430.82,13.907767175407516,105.08568325505416,0
301.4352,-14.1189,-2326.56,3392284.93,17.127223425575,109.35386013380865,0
301.43452,-14.1138,-2414.96,3392197.27,21.69239165176664,76.07934422511731,0
301.43384,-14.1087,-2544.42,3392068.55,27.37121918472889,29.05926860610995,0
301.43316,-14.1036,-2683.7,3391930.01,27.253304127774978,32.987500423716476,0
301.43249,-14.0985,-2750.42,3391864.03,27.855010860948177,37.35839539300269,0
301.43181,-14.0934,-2966.95,3391648.24,28.69271834250691,34.499565649026145,0
301.43113,-14.0883,-3181.27,3391434.66,28.96887207241124,32.361944332624844,0
301.43045,-14.0832,-3368.89,3391247.78,28.710388611651997,33.534602268357695,0
301.42978,-14.0781,-3521.22,3391096.19,27.176362232744143,24.58550731551509,0
301.4291,-14.0729,-3670.6,3390947.55,25.620616182557683,14.257276475968556,0
301.42842,-14.0678,-3808.9,3390809.99,24.593551769759767,9.022386910142478,0
301.42775,-14.0627,-3957.03,3390662.6,24.482552072860504,9.803068511151189,0
301.42707,-14.0576,-4099.22,3390521.15,24.2559478263875,9.127576604474408,0
301.42571,-14.0474,-4385.82,3390236.03,22.7179959055313,15.644493598854414,0
301.42504,-14.0423,-4498.44,3390124.15,20.581974235189268,29.186849214017055,0
301.4244,-14.0372,-4592.63,3390030.7,16.713695866038133,36.46654463313806,0
301.42371,-14.0321,-4724.81,3389899.26,13.999964749623137,34.01879248045962,0
301.42302,-14.0269,-4764.12,3389860.7,11.218301889245993,30.76003336667108,0
301.42234,-14.0218,-4795.93,3389829.63,9.050311790528491,21.70219747487427,0
301.42165,-14.0167,-4846.22,3389780.09,6.5605705775796785,15.20055839290262,0
301.42097,-14.0116,-4877.2,3389749.86,4.743896343013919,28.290484539566933,0
301.42028,-14.0065,-4922.1,3389705.7,3.116484703936423,33.569405887902064,0
301.41959,-14.0014,-4911.24,3389717.31,3.045218158019188,32.18174892897833,0
301.41891,-13.9963,-4878.35,3389750.94,4.985464628768107,21.83196823190444,0
301.41753,-13.986,-4802.16,3389828.62,8.176872685460355,17.32005683078005,0
301.41684,-13.9809,-4769.84,3389861.69,9.940330240431352,24.41015841297775,0
301.41616,-13.9758,-4741.43,3389890.84,12.621396058305654,31.915898000952552,0
301.41547,-13.9707,-4645.93,3389987.09,16.18561593724028,41.26289521197378,0
301.41478,-13.9656,-4548.93,3390084.83,20.897101963016784,37.839498704408435,0
301.4141,-13.9605,-4414.61,3390219.9,22.74599752846128,26.901915160557436,0
301.41341,-13.9554,-4267.6,3390367.66,21.24368673742873,45.73461842953939,0
301.41272,-13.9502,-4120.14,3390515.86,20.86831703723399,47.38860240694217,0
301.41203,-13.9451,-4042.94,3390593.81,12.96919022961636,71.65205788405389,0
301.41135,-13.94,-4032.7,3390604.79,9.026050255823307,51.86983170138575,0
301.40993,-13.9298,-4036.85,3390602.15,5.4318761745018325,14.7498769529818,0
301.40924,-13.9247,-4060.87,3390578.88,9.566963543051422,26.67009840131378,0
301.40855,-13.9195,-4056.9,3390583.6,10.547029434034778,30.585454036334873,0
301.40785,-13.9144,-4110.57,3390530.68,13.505841356358703,27.744818913271175,0
301.40716,-13.9093,-4206.35,3390435.66,15.211837590121936,19.848078741005438,0
301.40647,-13.9042,-4268.82,3390373.94,15.739358637833439,8.979214595023082,0
301.40578,-13.8991,-4328.92,3390314.59,15.665426987749946,9.312865289985332,0
301.40508,-13.894,-4392.76,3390251.5,15.510542226641334,7.224876089519348,0
301.40439,-13.8888,-4459.0,3390186.01,16.65387935962154,15.29811241508152,0
301.4037,-13.8837,-4518.55,3390127.22,16.787691067553688,18.064275891236942,0
301.40301,-13.8786,-4604.81,3390041.71,16.07408971839376,20.573112997262655,0
301.40231,-13.8735,-4722.6,3389924.67,14.513085778624646,29.370508119667434,0
301.40162,-13.8684,-4771.99,3389876.03,12.279504406762385,34.95198969186454,0
301.40093,-13.8633,-4795.69,3389853.08,9.558626875706636,29.42187039448667,0
301.40024,-13.8581,-4819.76,3389829.77,7.095740183601751,5.82542911648979,0
301.39954,-13.853,-4850.04,3389800.24,6.779376622530365,2.0656742120138376,0
301.39885,-13.8479,-4878.14,3389772.89,6.85660123775296,2.7944896702149697,0
301.39816,-13.8428,-4907.22,3389744.56,6.812187788186813,4.206205476284874,0
301.39747,-13.8377,-4931.96,3389720.57,6.843443318218299,4.369706996943646,0
301.39674,-13.8326,-4953.03,3389700.26,6.7640465986500296,3.346073549610523,0
301.39605,-13.8274,-4971.47,3389682.58,6.6888353962530465,2.318898976676691,0
301.39537,-13.8223,-4991.54,3389663.26,6.617695975712109,1.681408095076749,0
301.39468,-13.8172,-5009.6,3389645.96,6.469717325219038,1.703083675165894,0
301.394,-13.8121,-5022.7,3389633.62,6.25383019243913,1.905202840509162,0
301.39331,-13.807,-5041.44,3389615.63,5.825121420469165,2.0894705965602425,0
301.39262,-13.8019,-5057.22,3389600.61,5.096948521931353,3.031243397653556,0
301.39194,-13.7968,-5072.08,3389586.51,4.6587191012841584,4.317271068076753,0
301.39125,-13.7916,-5086.74,3389572.6,4.983438917984477,5.709252977796099,0
301.39057,-13.7865,-5095.74,3389564.36,3.9368279782316384,24.47344954908646,0
301.38988,-13.7814,-5106.91,3389553.95,2.3077592638058766,24.90415194930959,0
301.38851,-13.7712,-5035.93,3389626.44,1.8358576302568952,22.124969237303947,0
301.38782,-13.7661,-5069.06,3389594.07,2.41851431472652,20.037928368071057,0
301.38714,-13.7609,-5140.91,3389522.98,3.6590973269262763,16.853590163539607,0
301.38645,-13.7558,-5145.82,3389518.82,3.4760799257015504,17.289111213607164,0
301.38577,-13.7507,-5149.5,3389515.9,1.7304145983122114,12.739841453917329,0
301.38508,-13.7456,-5154.97,3389511.19,0.9289597372327415,2.244170251211418,0
301.38439,-13.7405,-5148.81,3389518.1,0.770317027661456,1.7322774680167392,0
301.38371,-13.7354,-5158.59,3389509.08,0.7149987444667135,1.8664224104060143,0
301.38303,-13.7303,-5159.36,3389509.08,0.8124283608743768,2.167622620422379,0
301.38235,-13.7251,-5162.69,3389506.51,0.9072650168719687,1.7819992910149682,0
301.38167,-13.72,-5168.7,3389501.26,0.9431766860533652,1.7461127161167738,0
301.38098,-13.7149,-5173.94,3389496.78,0.9317071169821268,1.7044767751401013,0
301.3803,-13.7098,-5181.06,3389490.43,0.6849188670936975,3.767912146963732,0
301.37962,-13.7047,-5185.32,3389486.93,0.43337692689782015,3.8632184328896297,0
301.37894,-13.6996,-5184.33,3389488.68,0.2597043477668064,3.039431132089398,0
301.37825,-13.6945,-5176.91,3389496.86,0.11897197812447327,2.5891452749942614,0
301.37757,-13.6893,-5186.6,3389487.94,0.30667145745866103,3.668796708385391,0
301.37689,-13.6842,-5187.07,3389488.23,0.7903683158109306,6.876663052532886,0
301.3762,-13.6791,-5183.06,3389493.0,1.7118544755695257,12.807868181352136,0
301.37552,-13.674,-5173.39,3389503.43,2.6992325291843327,13.080716458544286,0
301.37484,-13.6689,-5151.64,3389525.95,1.3635761682232266,39.984083314557346,0
301.37415,-13.6638,-5115.93,3389562.42,4.45922885900135,68.75959910797525,0
301.37347,-13.6586,-5092.12,3389586.99,12.859339625402887,73.2082064936911,0
301.37279,-13.6535,-5271.07,3389408.8,15.662050440170882,58.51889338110153,0
301.3721,-13.6484,-5387.07,3389293.57,15.87070073619956,62.11258885578077,0
301.37142,-13.6433,-5443.86,3389237.54,13.895098789226227,82.07462422517986,0
301.37074,-13.6382,-5423.27,3389258.89,12.400757122627459,58.12083671280907,0
301.37005,-13.6331,-5377.27,3389305.65,15.260587147180134,47.953609402714015,0
301.36937,-13.6279,-5320.76,3389362.93,16.01449081899473,35.22500981826522,0
301.36868,-13.6228,-5249.76,3389434.7,13.567715926372477,51.24401469287763,0
301.368,-13.6177,-5094.35,3389590.88,8.859620924893147,61.09243353652541,0
301.36732,-13.6126,-5131.6,3389554.39,6.123989801978718,58.53233564496495,0
301.36664,-13.6075,-5163.49,3389523.27,3.4730186895548263,40.27678451619479,0
301.36527,-13.5973,-5182.22,3389506.08,2.4615439059177446,7.804527986068237,0
301.36459,-13.5922,-5180.65,3389508.41,1.134325598049658,3.4686126829885433,0
301.36391,-13.5871,-5187.55,3389502.28,0.4100418419012479,2.042181712985858,0
301.36323,-13.5819,-5188.83,3389501.77,1.428193639467988,5.616726910733168,0
301.36255,-13.5768,-5187.43,3389503.93,0.728951128175095,6.083292846692762,0
301.36186,-13.5717,-5186.52,3389505.61,0.6654572901802863,5.364133520462029,0
301.36118,-13.5666,-5182.64,3389510.26,0.7675892429129857,5.117592894096709,0
301.3605,-13.5615,-5181.52,3389512.14,0.8716096971357239,5.114100742780825,0
301.35982,-13.5564,-5177.25,3389517.18,0.9468880285500232,5.043528368817274,0
301.35914,-13.5513,-5169.26,3389525.94,1.0299920490167,4.969516051965548,0
301.35845,-13.5462,-5165.08,3389530.89,0.9568472642040367,1.1497066176664763,0
301.35777,-13.5411,-5161.71,3389535.02,0.7512813036944401,2.4116951394503987,0
301.35709,-13.536,-5155.99,3389541.51,0.5369712619826046,2.4114656052226606,0
301.35641,-13.5309,-5152.8,3389545.47,0.5381306359349147,2.3020647655519375,0
301.35573,-13.5258,-5156.02,3389543.02,0.6996547015792449,2.8871111339812,0
301.35505,-13.5207,-5154.17,3389545.64,0.8967979468006463,3.0531947716518357,0
301.35437,-13.5156,-5146.92,3389553.66,1.134002630250985,2.6841586046267185,0
301.35369,-13.5105,-5141.39,3389559.96,1.4347341245214003,1.8881742052921195,0
301.35301,-13.5053,-5140.5,3389561.62,1.6610265809304996,1.7570798611260978,0
301.35233,-13.5002,-5135.28,3389567.62,1.9844168230142456,2.9864432723242036,0
301.35164,-13.4951,-5130.05,3389573.62,2.3594672327286483,4.475451724320611,0
301.35028,-13.4849,-5111.47,3389593.74,3.200134059789039,4.462370390622584,0
301.3496,-13.4798,-5096.7,3389609.28,3.611086898215538,4.800223361966577,0
301.34892,-13.4747,-5090.33,3389616.43,3.9493031622852772,4.680525852634864,0
301.34824,-13.4696,-5075.96,3389631.57,4.259548703082194,4.810100568862652,0
301.34756,-13.4645,-5062.27,3389646.03,4.6264045247096535,5.990489542546489,0
301.34688,-13.4594,-5049.81,3389659.26,4.954729883545093,5.955481819779032,0
301.34619,-13.4543,-5037.09,3389672.75,5.138797279980765,5.652833909010532,0
301.34551,-13.4492,-5019.27,3389691.35,5.105411190851747,5.195862050361186,0
301.34483,-13.4441,-5015.5,3389695.89,5.195944542157028,5.4545332781514615,0
301.34415,-13.439,-5007.57,3389704.59,5.532889263836946,4.397818708136955,0
301.34347,-13.4339,-5001.93,3389711.0,7.085863164965692,4.957366276468921,0
301.34279,-13.4288,-4999.26,3389714.44,7.327684304919656,7.356491374429603,0
301.34143,-13.4186,-5006.61,3389708.64,6.492440488159107,7.667740835788659,0
301.34075,-13.4135,-5018.6,3389697.43,5.606419279824895,6.876082397608244,0
301.34006,-13.4084,-5029.79,3389687.02,4.565173668725677,4.3487271448367615,0
301.33938,-13.4032,-5042.89,3389674.7,3.5993791404062154,6.3715541116680265,0
301.3387,-13.3981,-5059.27,3389659.1,2.573447888244749,7.621167034744961,0
301.33802,-13.393,-5067.47,3389651.68,2.0086529958868513,6.428504170544649,0
301.33734,-13.3879,-5064.68,3389655.24,1.4597003631455516,4.309672216463918,0
301.33665,-13.3828,-5065.91,3389654.79,0.9712420585033691,3.9339047278838093,0
301.33597,-13.3777,-5079.8,3389641.68,1.0273095606420883,3.930003605755639,0
301.33529,-13.3726,-5080.86,3389641.4,1.0693553515083007,3.7448978226151075,0
301.33461,-13.3675,-5072.33,3389650.71,0.8286204825892901,3.5662273361760044,0
301.33393,-13.3623,-5083.93,3389639.89,0.6946165090997581,3.4104858115306946,0
301.33324,-13.3572,-5084.46,3389640.13,0.625996508959138,4.893451253672662,0
301.33256,-13.3521,-5082.64,3389642.73,0.7390661552976734,6.070618428342436,0
301.33188,-13.347,-5074.83,3389651.32,1.2635559513413188,3.376843187721103,0
301.3312,-13.3419,-5066.61,3389660.32,1.508068575479817,1.7364688740099614,0
301.33052,-13.3368,-5055.3,3389672.41,1.5954452613850885,0.8920530692538957,0
301.32983,-13.3317,-5048.04,3389680.45,1.6236083892010147,1.2787534651938635,0
301.32915,-13.3266,-5040.23,3389689.04,1.9311094239067501,3.928343526951063,0
301.32847,-13.3214,-5031.55,3389698.49,2.130595203532728,3.8625247147160167,0
301.32779,-13.3163,-5019.29,3389711.54,2.4471330832943123,3.554101118991443,0
301.3271,-13.3112,-4999.25,3389732.36,2.7853675985231154,3.056090526060331,0
301.32642,-13.3061,-4989.14,3389743.25,3.0235661038405017,2.6417424350872496,0
301.32574,-13.301,-4971.95,3389761.23,3.2093235370049857,3.1961232035492184,0
301.32506,-13.2959,-4953.54,3389780.42,3.645825019818644,3.8503447863385047,0
301.32438,-13.2908,-4934.93,3389799.82,3.877812305767623,2.5539289215857823,0
301.32369,-13.2856,-4912.1,3389823.43,3.9781381602000305,2.1056165361441423,0
301.32301,-13.2805,-4886.07,3389850.24,3.952233059314421,2.1302792997730653,0
301.32233,-13.2754,-4867.54,3389869.56,3.889231228022967,2.725018945722514,0
301.32165,-13.2703,-4849.42,3389888.46,3.7737045706283694,3.6611394394549372,0
301.32096,-13.2652,-4831.57,3389907.1,3.771849533442438,3.748384803137195,0
301.32028,-13.2601,-4814.68,3389924.77,3.6739019066539282,4.1574357987347765,0
301.3196,-13.255,-4799.73,3389940.5,3.4288012421084586,5.171837235763756,0
301.31892,-13.2498,-4765.46,3389975.56,3.250208164157671,5.041206508312203,0
