long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m,label,mission
301.62897,-14.0683,-5087.5,3389524.84,1.665171260381361,7.240442205004915,-1,
301.62829,-14.0734,-5083.64,3389528.0,1.764075994774993,4.306159114008607,-1,
301.6276,-14.0785,-5069.56,3389541.38,2.2226959899600893,4.34197695821251,-1,
301.62692,-14.0836,-5059.47,3389550.77,2.8192217919182285,4.310364668145598,-1,
301.62624,-14.0888,-5047.34,3389562.19,3.461669631221436,4.394946795788642,-1,
301.62555,-14.0939,-5026.41,3389582.42,4.587881780562747,7.660162167426383,-1,
301.62487,-14.099,-5006.65,3389601.48,5.22429965191876,8.25948276403107,-1,
301.62418,-14.1041,-4983.13,3389624.3,5.624672271265878,9.290699311364405,-1,
301.6235,-14.1092,-4961.13,3389645.59,5.868956974454266,10.539682971338246,-1,
301.62282,-14.1144,-4945.4,3389660.62,5.583961214580174,12.058608507116269,-1,
301.62213,-14.1195,-4924.88,3389680.44,5.07414973898132,13.740757573132283,-1,
301.62145,-14.1246,-4905.46,3389699.16,4.604337323217278,14.87399046403733,-1,
301.62076,-14.1297,-4890.86,3389713.05,4.514199386637581,17.803337463404475,-1,
301.62008,-14.1348,-4877.35,3389725.86,4.867229222897751,14.723848196457368,-1,
301.6194,-14.1399,-4868.56,3389733.95,5.906740686491173,6.466906900029088,-1,
301.61871,-14.1451,-4854.15,3389747.66,6.03074504512712,10.320427770098709,-1,
301.61803,-14.1502,-4842.48,3389758.63,6.011297608178448,12.357586337355274,-1,
301.61734,-14.1553,-4831.2,3389769.21,5.41474554597831,13.094329336495855,-1,
301.61666,-14.1604,-4854.82,3389744.9,5.324451418948709,12.691020667189886,-1,
301.61597,-14.1655,-4863.36,3389735.66,5.331253364394964,13.385923307029795,-1,
301.61529,-14.1707,-4853.98,3389744.35,4.854918256226823,15.977461646264958,-1,
301.6146,-14.1758,-4830.79,3389766.84,5.408116755806609,13.383577819956008,-1,
301.61392,-14.1809,-4824.2,3389772.73,8.837090507121614,33.985187939069675,-1,
301.61324,-14.186,-4821.74,3389774.5,12.690874548228884,40.95775172041343,-1,
301.61255,-14.1911,-4777.23,3389818.31,14.280040737048274,38.45862629522082,-1,
301.61186,-14.1962,-4616.68,3389978.17,15.439913310414576,30.333223818431048,-1,
301.61118,-14.2014,-4563.24,3390030.91,16.30566896098789,27.9566809811632,-1,
301.61049,-14.2065,-4519.39,3390074.07,16.27396156508514,29.907340340155077,-1,
301.60981,-14.2116,-4459.28,3390133.48,15.285945020182169,18.218365508408997,-1,
301.60912,-14.2167,-4386.22,3390205.85,14.618003133274174,18.436651902221183,-1,
301.60843,-14.2218,-4308.69,3390282.68,13.839065813036775,19.270433683890136,-1,
301.60775,-14.227,-4272.34,3390318.33,13.231920640281846,27.383143985028177,-1,
301.60706,-14.2321,-4254.55,3390335.43,12.933982800653794,37.52818049236552,-1,
301.60638,-14.2372,-4241.91,3390347.37,12.994490134276807,25.43484079217021,-1,
301.60569,-14.2423,-4229.34,3390359.25,10.33723181234384,33.9086500666335,-1,
301.60501,-14.2474,-4308.35,3390279.54,8.005318842115877,36.86263709947672,-1,
301.60365,-14.2577,-4385.21,3390201.3,2.056296545147935,52.87016676916341,-1,
301.60296,-14.2628,-4367.66,3390218.16,5.205608366208876,47.955661989955445,-1,
301.60228,-14.2679,-4315.35,3390269.79,10.451132883565664,33.83649039181716,-1,
301.60159,-14.273,-4273.04,3390311.41,6.993771491713472,47.02416470935231,-1,
301.6009,-14.2781,-4165.61,3390418.15,7.388637865601024,41.77906303230726,-1,
301.60022,-14.2833,-4102.88,3390480.19,8.693836236366336,54.765481240455046,-1,
301.59953,-14.2884,-4172.3,3390410.08,9.951494552116692,58.21038576849194,-1,
301.59885,-14.2935,-4141.13,3390440.56,11.371131352415482,65.50730283932724,-1,
301.59816,-14.2986,-4061.89,3390519.11,14.055145483415158,67.09493061339141,-1,
301.59747,-14.3037,-3960.24,3390620.08,16.704596878982944,61.33216566439518,-1,
301.59679,-14.3089,-3831.91,3390747.72,17.716401846794316,55.006685375784805,-1,
301.5961,-14.314,-3697.71,3390881.23,18.787011542587507,30.406795575985967,-1,
301.59541,-14.3191,-3619.17,3390959.08,18.93327002107879,28.9330364453532,-1,
301.59472,-14.3242,-3551.73,3391025.83,19.62187913245037,33.382355583580825,-1,
301.59404,-14.3293,-3455.2,3391121.67,20.15077054187796,31.269471137492665,-1,
301.59335,-14.3345,-3343.42,3391232.76,22.22741326033098,30.625152600004505,-1,
301.59266,-14.3396,-3209.29,3391366.21,24.391947415848897,31.9841420965522,-1,
301.59197,-14.3447,-3061.97,3391512.84,27.09966116003484,37.3308790445052,-1,
301.59128,-14.3498,-2916.88,3391657.24,29.916203238363455,41.603309192381104,-1,
301.59059,-14.3549,-2733.47,3391839.95,30.761324974747488,48.78288205345969,-1,
301.5899,-14.3601,-2558.31,3392014.43,27.351860172053232,68.0427187938085,-1,
301.58921,-14.3652,-2369.71,3392202.35,24.611669813032165,63.01428572332022,-1,
301.58853,-14.3703,-2360.59,3392210.79,21.19522200466176,53.44357174284822,-1,
301.58784,-14.3754,-2327.32,3392243.38,19.916525497624303,53.72391755330251,-1,
301.58715,-14.3805,-2252.58,3392317.44,19.80484482411396,61.12267635459216,-1,
301.58647,-14.3857,-2153.4,3392415.94,22.47640378530277,42.478971758017735,-1,
301.58578,-14.3908,-2027.43,3392541.22,23.544543307289626,34.099267137736206,-1,
301.58509,-14.3959,-1899.62,3392668.35,25.160938144070528,39.75631661705399,-1,
301.5844,-14.401,-1763.18,3392804.11,25.711755785458998,45.51343943168661,-1,
301.58371,-14.4061,-1621.44,3392945.17,25.08574706484084,46.00696597871859,-1,
301.58302,-14.4113,-1474.03,3393091.9,25.77849658978519,57.44604634110793,-1,
301.58233,-14.4164,-1322.93,3393242.32,24.791978131839983,59.912702745432576,-1,
301.58164,-14.4215,-1168.81,3393395.75,25.11403579371353,54.01673717706826,-1,
301.58095,-14.4266,-1014.19,3393549.69,24.474331127676454,51.64837038785128,-1,
301.58027,-14.4318,-863.9,3393699.3,24.63714508030084,36.904559306114415,-1,
301.57958,-14.4369,-706.71,3393855.81,26.93154680412386,25.87778301512046,-1,
301.57889,-14.442,-569.53,3393992.31,27.927229816694684,32.41871035006994,-1,
301.5782,-14.4471,-418.1,3394143.06,30.246259362320536,16.654536697809124,-1,
301.57751,-14.4522,-245.93,3394314.55,30.587194159816008,16.401575183857332,-1,
301.57683,-14.4573,-55.4,3394504.4,30.808762690971573,11.507528031094973,-1,
301.57614,-14.4625,124.52,3394683.64,29.471291105549323,37.60130202719844,-1,
301.57544,-14.4676,271.83,3394830.27,29.92757196317493,43.35213188482665,-1,
301.57406,-14.4779,569.62,3395126.71,31.41596527280712,9.564486171310092,-1,
301.57336,-14.483,740.25,3395296.66,31.086543140637897,15.640428932492068,-1,
300.35398,-14.4981,3348.01,3397943.41,2.8235099742615453,1.9128098461047065,-1,
300.35329,-14.493,3345.62,3397941.71,2.827067628673623,1.9692468138579544,-1,
300.3526,-14.4879,3341.18,3397937.95,2.701769612460092,2.733988602250146,-1,
300.35191,-14.4828,3337.82,3397935.28,2.349806188883488,4.859143088765852,-1,
300.35122,-14.4777,3334.95,3397933.09,2.0703868584012906,5.6481432704880925,-1,
300.35053,-14.4726,3319.98,3397918.81,1.8023610089587332,5.939427122556427,-1,
300.34984,-14.4675,3312.53,3397912.05,1.5639474191641576,5.428345408885222,-1,
300.34915,-14.4624,3319.76,3397919.96,1.3106522633029225,4.550645093869808,-1,
300.34846,-14.4573,3323.15,3397924.04,0.7779199911727374,4.586811175220799,-1,
300.34777,-14.4522,3324.42,3397925.99,0.4980333606349489,5.172487016307922,-1,
300.34641,-14.442,3309.79,3397912.74,0.4741577343751693,3.954198329267689,-1,
300.34573,-14.4369,3310.29,3397913.93,0.5240698530833607,3.382219138079765,-1,
300.34505,-14.4318,3308.1,3397912.42,0.6473623310572402,3.4401436090166087,-1,
300.34436,-14.4267,3306.18,3397911.19,0.9390012287301251,3.56805751569992,-1,
300.34368,-14.4216,3296.13,3397901.83,1.2827662469997168,3.593858438110429,-1,
300.343,-14.4165,3290.09,3397896.48,1.4500258461494562,3.4313427810958443,-1,
300.34232,-14.4114,3278.95,3397886.03,1.2595150449910175,4.547470515394909,-1,
300.34164,-14.4063,3276.28,3397884.05,0.8389500520453611,6.242755067761712,-1,
300.34096,-14.4012,3272.36,3397880.82,0.4300669439573836,6.681558888849377,-1,
300.34028,-14.3961,3270.17,3397879.31,0.3888047600124748,7.613266587275349,-1,
300.33892,-14.3859,3277.01,3397887.53,1.1391080416590011,9.674462170329226,-1,
300.33823,-14.3808,3257.22,3397868.43,0.7226822113044695,11.603301301150958,-1,
300.33755,-14.3757,3252.24,3397864.14,0.0949911417995205,10.879787636366412,-1,
300.33687,-14.3706,3256.88,3397869.47,0.8257293651955778,9.703342125963989,-1,
300.33619,-14.3655,3264.67,3397877.95,1.266506657612859,5.676323250461955,-1,
300.33551,-14.3604,3271.14,3397885.1,1.3926835721317954,4.946099443258158,-1,
300.33483,-14.3553,3271.16,3397885.81,1.3581704840282864,3.3150081497420385,-1,
300.33415,-14.3502,3275.69,3397891.03,1.251526270336049,3.4046321393658707,-1,
300.33347,-14.3451,3278.67,3397894.7,1.1214955612602444,3.286167124279674,-1,
300.33279,-14.34,3284.79,3397901.52,1.1081522482664323,2.155918120834823,-1,
300.33211,-14.3349,3294.92,3397912.34,1.0138255119788675,2.392628991544307,-1,
300.33143,-14.3298,3294.27,3397912.38,0.6994971889393667,5.511708823739736,-1,
300.33075,-14.3247,3302.19,3397921.0,0.5522603395458945,8.534318946291377,-1,
300.33006,-14.3196,3304.55,3397924.05,1.0765900177739889,8.97147198370734,-1,
300.32938,-14.3145,3292.45,3397912.64,1.5465001478342788,7.449019914998994,-1,
300.3287,-14.3094,3276.0,3397896.89,1.7930750740434651,4.686348173379693,-1,
300.32802,-14.3043,3265.57,3397887.15,1.658422601188478,5.601612289604478,-1,
300.32734,-14.2992,3257.78,3397880.05,1.2772587854188564,4.98560953862219,-1,
300.32666,-14.2941,3258.47,3397881.44,0.963311241159173,3.3572726396541106,-1,
300.32598,-14.289,3254.9,3397878.56,0.7935133203860074,2.367028735309339,-1,
300.3253,-14.2839,3248.1,3397872.45,0.7733063990947343,2.1538863049632626,-1,
300.32462,-14.2788,3242.5,3397867.55,0.7490591638080019,2.200264257537883,-1,
300.32394,-14.2737,3242.48,3397868.22,0.653226871928973,2.740223854355501,-1,
300.32326,-14.2686,3242.74,3397869.17,0.5750225347371365,2.7917159052512663,-1,
300.32258,-14.2635,3239.62,3397866.75,0.520643309390149,3.1623050997485342,-1,
300.3219,-14.2584,3244.5,3397872.32,0.4836825810324098,2.727161784633083,-1,
300.32121,-14.2533,3244.29,3397872.8,0.4662613055768131,2.5401909112730463,-1,
300.32053,-14.2482,3246.55,3397875.76,0.3630579546587764,3.901009353516077,-1,
300.31986,-14.2431,3239.92,3397869.82,0.5895108725806314,3.710126366234451,-1,
300.31918,-14.2379,3239.81,3397870.41,0.7936833196106552,3.3408591061373,-1,
300.31851,-14.2328,3237.99,3397869.29,0.8065017197894038,3.4851476934143677,-1,
300.31784,-14.2277,3226.77,3397858.77,0.4907668058257883,5.1507683016763215,-1,
300.31716,-14.2226,3223.11,3397855.81,0.7234367251707856,6.877181386723783,-1,
300.31649,-14.2175,3228.73,3397862.13,1.5536385563727544,11.031962463736209,-1,
300.31582,-14.2124,3234.32,3397868.42,2.648903287327066,12.95504371328738,-1,
300.31514,-14.2072,3235.2,3397870.0,1.2699659534990924,32.75558823764554,-1,
300.31447,-14.2021,3243.45,3397878.95,2.9793112794676824,64.72058917706518,-1,
300.3138,-14.197,3263.35,3397899.55,10.771106896457018,89.41960650590116,-1,
300.31312,-14.1919,3300.52,3397937.42,14.217008485506124,81.76697100036773,-1,
300.31245,-14.1868,3329.42,3397967.02,15.706891859430042,69.70379524917259,-1,
300.31178,-14.1817,3264.96,3397903.26,18.06251053909657,61.38399352222819,-1,
300.3111,-14.1766,3222.67,3397861.67,21.414371209499997,49.20626257376893,-1,
300.30976,-14.1663,3268.03,3397908.43,22.534549118980348,39.6623867669069,-1,
300.30908,-14.1612,3323.26,3397964.36,19.141427002000132,53.1435897827748,-1,
300.30841,-14.1561,3329.97,3397971.77,13.94358107493301,73.6276117922028,-1,
300.30774,-14.151,3292.27,3397934.77,9.06378877864261,75.16020517183941,-1,
300.30706,-14.1459,3262.29,3397905.49,4.206892285302048,62.60005780705464,-1,
300.30639,-14.1408,3242.03,3397885.94,0.9030515819348842,40.42926965051223,-1,
300.30572,-14.1356,3237.96,3397882.57,1.9688674686634853,20.117761012238816,-1,
300.30505,-14.1305,3248.11,3397893.43,2.444307041438317,16.26767351055151,-1,
300.30437,-14.1254,3247.76,3397893.78,1.4530262104081126,6.997954752843302,-1,
300.3037,-14.1203,3242.11,3397888.84,1.3489189887225337,5.305898582844332,-1,
300.30303,-14.1152,3232.68,3397880.12,1.6507866325869678,4.145107114838533,-1,
300.30235,-14.1101,3227.88,3397876.02,2.022712102753713,5.160568853444369,-1,
300.30168,-14.105,3221.5,3397870.35,2.898166178774712,10.575172394984408,-1,
300.30101,-14.0998,3207.36,3397856.91,4.342568982096337,17.274290994353656,-1,
300.30033,-14.0947,3190.92,3397841.18,5.047602964137496,15.144882400979386,-1,
300.29966,-14.0896,3159.13,3397810.09,4.450861756565765,20.91927826436986,-1,
300.29899,-14.0845,3097.63,3397749.3,2.9405754249448672,26.612840169714747,-1,
300.29831,-14.0794,3086.83,3397739.2,1.575702687088654,25.43683369259893,-1,
300.29764,-14.0743,3121.65,3397774.73,1.9208077295260355,31.40868519413169,-1,
300.29697,-14.0691,3121.76,3397775.54,5.3644838825649375,64.03101447711882,-1,
300.29629,-14.064,3125.45,3397779.94,12.115650485661652,86.27905758408556,-1,
300.29562,-14.0589,3031.08,3397686.28,19.389814667736253,80.82591250017059,-1,
300.29495,-14.0538,2847.84,3397503.74,24.94717112389777,57.70399521887439,-1,
300.29427,-14.0487,2670.3,3397326.91,28.43150465050482,24.884673267606896,-1,
300.2936,-14.0435,2511.41,3397168.72,29.51526330812122,16.873954296708092,-1,
300.29291,-14.0384,2349.62,3397007.66,29.391093414377263,16.49677072787453,-1,
300.29222,-14.0333,2153.84,3396812.59,28.99184660583025,16.65869215199759,-1,
300.29153,-14.0282,1986.07,3396645.53,28.340644428843387,16.64956397389103,-1,
300.29084,-14.0231,1827.14,3396487.31,27.45573138900628,18.09719671459419,-1,
300.29015,-14.018,1680.72,3396341.6,26.315790621648635,18.295841677739997,-1,
300.28946,-14.0129,1546.5,3396208.09,24.984804891286046,17.088378702928505,-1,
300.28877,-14.0077,1406.17,3396068.47,23.47623253285218,17.311032874157505,-1,
300.28808,-14.0026,1273.5,3395936.51,21.897086461700543,19.98902754163549,-1,
300.28739,-13.9975,1152.7,3395816.42,19.9597706806465,23.68159482210799,-1,
300.2867,-13.9924,1045.2,3395709.63,17.87640183550159,23.0330054716972,-1,
300.28601,-13.9873,959.45,3395624.58,16.233612876163633,18.544999477602705,-1,
300.28532,-13.9822,892.68,3395558.52,14.433566172968389,14.82697914113858,-1,
300.28463,-13.9771,824.21,3395490.76,12.888254592496445,13.835234035257908,-1,
300.28394,-13.972,751.62,3395418.88,11.326257108314094,16.198176093653668,-1,
300.28325,-13.9669,689.02,3395356.99,9.802387827909476,20.011215304160043,-1,
300.28256,-13.9618,649.68,3395318.36,8.2470003241478,20.6540547761794,-1,
300.28187,-13.9566,624.56,3395293.95,6.237932801648952,18.399918638568465,-1,
300.28118,-13.9515,598.77,3395268.87,4.322027182505558,14.222602594530075,-1,
300.28049,-13.9464,578.8,3395249.61,3.00640525245606,14.88297592436669,-1,
300.2798,-13.9413,565.39,3395236.91,2.41820506227464,18.897871286192316,-1,
300.27911,-13.9362,565.03,3395237.27,2.52509159688242,19.32194836984331,-1,
300.27843,-13.9311,588.81,3395261.77,2.756014170228625,19.064364872927253,-1,
300.27774,-13.926,611.95,3395285.62,3.262578593575734,15.9744420627631,-1,
300.27705,-13.9209,619.79,3395294.18,3.64486819997611,14.137534946382424,-1,
300.27636,-13.9158,612.73,3395287.83,3.9861237869395816,13.929800021441144,-1,
300.27567,-13.9107,623.36,3395299.18,4.367949991234871,15.745493465894723,-1,
300.27498,-13.9056,638.22,3395314.76,4.622419390232051,17.09184889200165,-1,
300.27429,-13.9005,666.72,3395343.97,5.615398840426948,22.46268328649788,-1,
300.2736,-13.8954,706.53,3395384.5,8.044796645610338,11.808089707040205,-1,
300.27291,-13.8903,737.24,3395415.92,8.65190608991489,10.197546328889413,-1,
300.27223,-13.8852,794.26,3395473.66,8.799570952565999,12.774423613215331,-1,
300.27154,-13.8801,813.42,3395493.53,8.719597709217853,12.729607408493838,-1,
300.27085,-13.875,835.44,3395516.27,9.25790191258366,12.318934771496036,-1,
300.27016,-13.8699,855.73,3395537.27,11.206250291339645,25.59127074412876,-1,
300.26947,-13.8648,873.78,3395556.04,14.741077547955625,41.83021366229583,-1,
300.26878,-13.8596,924.01,3395606.99,19.546375431485952,55.597450711347776,-1,
300.26809,-13.8545,1033.46,3395717.15,22.222964761900045,43.61105620821448,-1,
300.26741,-13.8494,1169.14,3395853.55,19.33134920905073,74.84920250256687,-1,
300.26672,-13.8444,1344.81,3396029.93,11.035491822400568,135.20233506628767,-1,
300.26603,-13.8392,1367.05,3396052.89,8.508305305412174,152.98291251642394,-1,
300.26534,-13.8341,1173.6,3395860.17,18.839107871134864,124.91776239663857,-1,
300.26465,-13.829,957.36,3395644.65,26.97904034098793,61.04032576283032,-1,
300.26396,-13.8239,792.51,3395480.52,29.822643176371,19.49375649132673,-1,
300.26327,-13.8188,620.61,3395309.34,28.57455652169424,16.70578894679864,-1,
300.26258,-13.8137,451.97,3395141.42,27.580457238861083,13.22190828642648,-1,
300.26189,-13.8086,309.53,3394999.71,26.996895424837668,18.18956265692325,-1,
300.2612,-13.8034,163.7,3394854.6,26.323148691298147,19.283391507121102,-1,
300.26051,-13.7983,18.79,3394710.41,25.3921460145264,17.057030625751263,-1,
300.25982,-13.7932,-110.56,3394581.78,24.24440312036829,15.11738516952992,-1,
300.25913,-13.7881,-257.48,3394435.58,22.541596962356035,22.701823368950045,-1,
300.25844,-13.783,-392.02,3394301.76,20.81210381509557,27.98184115544977,-1,
300.25775,-13.7779,-514.12,3394180.38,19.462829447195368,27.23698345401215,-1,
300.25706,-13.7728,-617.15,3394078.07,17.70180938176628,23.83100347839357,-1,
300.25637,-13.7677,-723.52,3393972.42,16.391088200160972,18.87436369782476,-1,
300.25568,-13.7626,-815.3,3393881.36,15.466343190197778,14.905534566438952,-1,
300.255,-13.7574,-873.29,3393824.1,15.41678659766436,14.046449977996485,-1,
300.25431,-13.7523,-947.64,3393750.47,15.97752054766192,21.16808948782684,-1,
300.25362,-13.7472,-1009.05,3393689.78,15.482923950123707,27.166062486222163,-1,
300.25293,-13.7421,-1130.48,3393569.07,17.048018852683928,52.54569653346259,-1,
300.25224,-13.737,-1269.53,3393430.74,15.855892573816966,69.37510687265272,-1,
300.25086,-13.7268,-1463.62,3393238.11,15.311995048799051,54.51669308677437,-1,
300.25017,-13.7217,-1484.67,3393217.79,18.419956835917585,50.34935587229166,-1,
300.24948,-13.7166,-1479.28,3393223.9,22.390892998884496,57.50891367514005,-1,
300.24879,-13.7115,-1460.26,3393243.65,24.734098676704622,51.5415957924995,-1,
300.2481,-13.7064,-1615.0,3393089.64,21.744156816810506,61.72368472697985,-1,
300.24741,-13.7012,-1677.13,3393028.24,17.7895013723206,61.21215128398403,-1,
300.24673,-13.6961,-1700.42,3393005.67,16.186424123989212,57.6423435191288,-1,
300.24604,-13.691,-1615.7,3393091.12,15.833123489998826,58.14488996474784,-1,
300.24535,-13.6859,-1729.57,3392977.98,16.218949347235895,52.12404275836607,-1,
300.24466,-13.6808,-1864.12,3392844.15,16.906720131759492,43.605626402240034,-1,
300.24397,-13.6757,-1981.44,3392727.56,17.138926884964338,49.03042167783296,-1,
300.24328,-13.6706,-2092.8,3392616.93,15.61502983368794,62.337931528060444,-1,
300.24259,-13.6655,-2173.25,3392537.2,14.31874452155506,66.53208073882861,-1,
300.2419,-13.6604,-2208.92,3392502.26,14.202116959436411,68.65110061783396,-1,
300.24121,-13.6553,-2196.47,3392515.44,17.10968599862761,61.39315803232775,-1,
300.24053,-13.6502,-2161.63,3392551.01,19.707224070593146,79.55670418191039,-1,
300.23984,-13.6451,-2086.02,3392627.34,22.371606964645224,78.02554355310069,-1,
300.23915,-13.64,-1967.98,3392746.11,22.29838039076501,98.27079294513024,-1,
300.23846,-13.6349,-1881.99,3392832.83,22.789931045489837,127.85343502719256,-1,
300.23778,-13.6298,-1830.68,3392884.88,23.738901517365008,130.05458762145676,-1,
300.2371,-13.6247,-1991.97,3392724.32,25.94474258199317,128.1065025281709,-1,
300.23642,-13.6195,-2137.28,3392579.74,29.236200322368816,123.01995926818346,-1,
300.23574,-13.6144,-2260.55,3392457.2,27.276764643850413,125.7949260917064,-1,
300.23506,-13.6093,-2290.17,3392428.31,25.13450624240104,53.996564652913314,-1,
300.23438,-13.6042,-2403.45,3392315.77,25.31796748732588,45.05702161525337,-1,
300.2337,-13.5991,-2535.31,3392184.64,25.927172645525616,40.83396783150045,-1,
300.23302,-13.594,-2766.15,3391954.53,26.31351570187383,37.03590543493406,-1,
300.23234,-13.5889,-2942.29,3391779.12,25.82743754796782,40.53018451291924,-1,
300.23166,-13.5838,-3102.23,3391619.91,25.08579050717814,39.76109897715073,-1,
300.2303,-13.5736,-3373.6,3391350.01,22.64701704977306,21.54458016009132,-1,
300.22962,-13.5685,-3501.37,3391222.97,21.065102604902435,22.543865333519435,-1,
300.22894,-13.5634,-3611.57,3391113.5,18.50560122924479,29.579560378012477,-1,
300.22826,-13.5583,-3704.47,3391021.33,15.904737928177765,35.25426761364003,-1,
300.22758,-13.5532,-3768.89,3390957.65,12.775686262587048,32.17710626310312,-1,
300.2269,-13.5481,-3818.72,3390908.55,10.192436327837708,26.88909703447074,-1,
300.22623,-13.543,-3853.65,3390874.35,8.28644044021535,22.211173511430232,-1,
300.22555,-13.5379,-3881.28,3390847.45,7.592798444862288,19.839322209304363,-1,
300.22487,-13.5328,-3903.89,3390825.57,8.528021702061928,25.51118227095048,-1,
300.22419,-13.5277,-3923.39,3390806.82,11.47440580029023,49.79355799895804,-1,
300.22351,-13.5226,-3971.26,3390759.69,15.787884990947406,64.95525773307287,-1,
300.22283,-13.5175,-4037.45,3390694.24,20.536878651912648,59.43410332877852,-1,
300.22215,-13.5124,-4238.47,3390493.96,23.16006877649424,44.245657461053696,-1,
300.22147,-13.5073,-4410.07,3390323.09,23.81890974668324,43.06340819201766,-1,
300.22079,-13.5022,-4556.3,3390177.6,20.526127957159023,65.99533733674548,-1,
300.22011,-13.4971,-4632.65,3390101.99,14.56902829677887,75.4204214540564,-1,
300.21943,-13.492,-4655.21,3390080.17,9.092624782033631,58.856687215148895,-1,
300.21875,-13.4869,-4654.93,3390081.18,2.860547633846031,40.08175805491823,-1,
300.21807,-13.4818,-4651.11,3390085.74,0.9808030627731474,14.172463299758752,-1,
300.21672,-13.4716,-4623.04,3390115.29,2.600204581368779,6.167252703391739,-1,
300.21604,-13.4665,-4614.49,3390124.57,3.3611880831090395,12.6210874603053,-1,
300.21536,-13.4614,-4580.33,3390159.47,4.106444672088547,16.556960988946454,-1,
300.21468,-13.4563,-4589.62,3390150.92,3.907276287270728,19.03647976756189,-1,
300.214,-13.4512,-4509.57,3390231.71,4.099123077765355,21.289558682850316,-1,
300.21332,-13.4461,-4482.49,3390259.52,4.01145206974433,22.261568596310227,-1,
300.21264,-13.441,-4542.75,3390200.0,3.995629735663973,20.726640518221178,-1,
300.21197,-13.4359,-4525.64,3390217.85,4.386303690791891,14.84115650864136,-1,
300.21129,-13.4308,-4565.74,3390178.49,4.109270215130714,16.964034165683554,-1,
300.21061,-13.4257,-4581.4,3390163.57,3.9206215634968022,14.864744828629307,-1,
300.20993,-13.4206,-4590.86,3390154.85,4.072769134552082,13.522254013412146,-1,
300.20925,-13.4154,-4641.44,3390105.02,3.7193338647951193,13.829421208934024,-1,
300.20857,-13.4103,-4657.22,3390089.98,3.631016972218291,15.691692952772096,-1,
300.20789,-13.4052,-4665.05,3390082.9,3.3471569222022035,16.789012208051247,-1,
300.20721,-13.4001,-4644.15,3390104.54,3.2425892466324564,12.564969227620404,-1,
300.20653,-13.395,-4646.32,3390103.11,3.8286517920160232,12.961738009576314,-1,
300.20585,-13.3899,-4659.13,3390091.05,4.581562067068792,13.125372826204927,-1,
300.20517,-13.3848,-4691.79,3390059.13,5.43210729282996,15.39803606374042,-1,
300.20449,-13.3797,-4704.79,3390046.88,6.007144976725664,19.331970111915524,-1,
300.20381,-13.3746,-4700.39,3390052.02,6.639627875592057,21.272658541934973,-1,
300.20313,-13.3695,-4714.28,3390038.88,6.95789458714023,22.166770830976866,-1,
300.20245,-13.3644,-4749.89,3390004.01,7.490165002294964,25.98048450356335,-1,
300.20177,-13.3593,-4773.51,3389981.14,7.853428436936781,27.72414658370519,-1,
300.20109,-13.3542,-4791.91,3389963.48,7.775514260952311,29.706398037906222,-1,
300.20041,-13.3491,-4789.17,3389966.96,7.386460762383712,31.259716033293262,-1,
300.19973,-13.344,-4799.83,3389957.05,6.3855915161796615,34.28095849120943,-1,
300.19905,-13.3388,-4783.25,3389974.37,3.939219386160151,14.595696096022664,-1,
300.19837,-13.3337,-4767.53,3389990.84,4.245380534950395,13.531370929680422,-1,
300.19769,-13.3286,-4744.33,3390014.78,4.58934119910321,13.630848496136087,-1,
300.19701,-13.3235,-4724.35,3390035.51,5.1596528960702175,16.11925629832968,-1,
300.19633,-13.3184,-4695.28,3390065.33,5.6909666009574105,18.84709294856093,-1,
300.19565,-13.3133,-4665.72,3390095.64,6.513552194101124,17.589056302032436,-1,
300.19497,-13.3082,-4624.01,3390138.1,7.559825269311387,19.490792177388645,-1,
300.19429,-13.3031,-4599.04,3390163.82,9.84796174100028,33.56183732669693,-1,
300.19361,-13.298,-4592.6,3390171.01,14.418351978965603,56.116056208947086,-1,
300.19293,-13.2929,-4516.94,3390247.42,18.378446001335067,64.44624619975524,-1,
300.19225,-13.2878,-4389.89,3390375.22,22.83219290105515,45.092627881812405,-1,
300.19158,-13.2827,-4220.54,3390545.32,23.48106058030037,33.94803503805368,-1,
300.1909,-13.2776,-4105.1,3390661.51,20.849369695776275,46.69346276046998,-1,
300.19022,-13.2725,-4010.3,3390757.05,16.432149578750803,46.95338313546819,-1,
300.18954,-13.2674,-3972.81,3390795.29,13.111094935302212,42.45147419515644,-1,
300.18886,-13.2623,-3918.96,3390849.89,9.8263128952298,24.636338986923526,-1,
300.18818,-13.2572,-3886.39,3390883.21,8.728559279329714,11.329571436385812,-1,
300.1875,-13.2521,-3859.22,3390911.13,10.67442526662752,32.03662475244548,-1,
300.18682,-13.247,-3813.72,3390957.38,13.998222464631834,46.50501222719508,-1,
300.18614,-13.2419,-3731.98,3391039.87,17.813236533694162,48.881800445697,-1,
300.18546,-13.2368,-3572.28,3391200.32,21.0235176715391,37.34967038584389,-1,
300.18479,-13.2317,-3453.92,3391319.43,23.24127805374744,25.215244489855927,-1,
300.18411,-13.2266,-3338.16,3391435.94,24.45035189611673,20.92846404523469,-1,
300.18343,-13.2215,-3228.65,3391546.2,24.73080001077852,22.47132340871013,-1,
300.18275,-13.2164,-3064.09,3391711.52,25.373404548085308,23.670386364821265,-1,
300.18207,-13.2112,-2891.09,3391885.27,26.681129094646465,29.80016572124337,-1,
